Symbol,Series,LTP,%chng,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
PFOCUS,EQ,334.2,-6.5,26026.62,68.86,235.97
APARINDS,EQ,17920,-1.72,75035.23,1.3,235.39
TRENT,EQ,2774,-0.32,147918.64,8.4,233.23
IIFL,EQ,638.25,3.35,27241.27,36.08,227.91
OLECTRA,EQ,1278.9,5.07,10497.31,17.82,227.19
NATIONALUM,EQ,363.45,3.19,66752.38,62.49,224.8
GABRIEL,EQ,1427,-3.02,25290.72,15.33,223.1
CLEANMAX,EQ,1454,6.33,17091.68,15.5,222.82
BHEL,EQ,423.1,-0.63,147326.1,52.44,221.36
MOTILALOFS,EQ,1042.5,3.53,62860.37,20.97,219.33
FEDDERSHOL,EQ,67.3,3.86,1355.53,329.53,217.69
CHOLAFIN,EQ,1774,0.85,151511.31,12.27,217.44
EDELWEISS,EQ,142.48,0.94,13486.32,152.12,217.3
ADANIPORTS,EQ,1807.3,0.69,416394.53,11.85,213.71
VMM,EQ,106,1.89,49658.97,199.78,212.21
POWERINDIA,EQ,31150,-0.84,138842.91,0.68,212.13
FILATEX,EQ,108,6.86,4795.83,194.96,212.08
JAYKAY,EQ,213.3,12.56,2779.02,99.5,211.22
ONGC,EQ,236.9,0.33,298026.81,89.13,210.28
ARCIL,EQ,148.7,7.05,4831.22,142.51,209.58
GNA,EQ,597,6.29,2562.97,35.95,209.17
HAL,EQ,4836,0.75,323419.59,4.33,209.1
ANANTRAJ,EQ,632,3.59,22744.22,33.29,208.3
TEMPSENS,EQ,568,5.75,4761.7,36.39,205.45
PERSISTENT,EQ,5240,-2.35,82661,3.89,204.92
NAUKRI,EQ,1297,-0.54,84100.15,15.5,202.36
MUTHOOTFIN,EQ,2856.5,0.88,114679.47,7.11,201.98
GRAPHITE,EQ,816.6,-1.35,15954.37,23.58,197.29
IKS,EQ,1927.8,3.14,33075.87,10.12,196.77
LIQUIDCASE,EQ,116.04,0.01,10628.77,168.87,195.96
CANBK,EQ,126,2.52,114290.21,155.97,195.4
DHOOTTRANS,EQ,1610.6,-2.58,32944.51,11.67,192.65
INDUSTOWER,EQ,384.8,0.71,101516.5,49.79,192.06
RHIM,EQ,388.9,2.56,8030.84,48.59,190.98
POLYCAB,EQ,8417,0.8,126837.11,2.26,190.62
REDINGTON,EQ,397.95,-3.02,31110.71,46.62,190.55
AGIIL,EQ,268,-0.41,3349.93,70.02,190.24
APOLLO,EQ,403.95,-0.63,15010.76,46.69,190.15
OFSS,EQ,10849,-1.27,94476.48,1.74,189.76
LTF,EQ,310,1.67,77696.93,59.26,183.64
VBL,EQ,436.15,1.43,147527.5,42.05,183.29
LLOYDSENGG,EQ,91.63,6.88,13532.8,201.5,182.02
BAJAJ-AUTO,EQ,11400,0.33,313276.38,1.59,180.26
WIPRO,EQ,164.9,-0.66,163332.38,108.57,178.97
EMAMILTD,EQ,392,0.51,17110.8,44.67,178.81
UPL,EQ,553.15,-1.21,46695.23,32.12,178.01
GOLDBEES,EQ,124.75,-0.2,58024.67,142.1,177.67
JSWSTEEL,EQ,1297.8,2.43,317371.02,13.56,175.16
LICHSGFIN,EQ,572.5,1.33,31491.11,30.09,172.55
HINDUNILVR,EQ,1950,0.84,458170.3,8.7,169.53
RECLTD,EQ,311.5,1.43,82024.93,54.49,169.45
FEDERALBNK,EQ,331.3,1.31,81882.24,51.37,168.38
PATANJALI,EQ,409.45,1.35,44552.61,41.18,168.37
SUNPHARMA,EQ,1865,1.01,447465.43,9.03,167.75
KROSS,EQ,279.41,9.09,1802.46,61.05,167.67
HEROMOTOCO,EQ,5394,0.39,107956.17,3.05,164.62
POWERGRID,EQ,270.2,1.6,251302.32,61.14,164.61
AUBANK,EQ,1053,1.6,79079.22,15.65,164.36
DLF,EQ,675,0.82,167083.76,24.26,163.85
DMART,EQ,3834.8,1.53,250123.29,4.27,163.58
AUROPHARMA,EQ,1721.5,1.26,99051.3,9.51,162.52
JIOFIN,EQ,232.15,0.63,153291.93,69.49,161.11
DATAPATTNS,EQ,4435,-1.11,24828.89,3.62,160.61
KALYANKJIL,EQ,584.25,0.2,60338.48,27.41,160.49
EICHERMOT,EQ,7470,0.58,205067.71,2.15,160.24
LICI,EQ,407.5,0.73,515487.31,39.44,159.57
TFCILTD,EQ,141,0.14,6527.98,111.04,157.12
JAINREC,EQ,303.15,4.09,10461.28,51.75,157.09
RBLBANK,EQ,428,1.13,66410.3,36.52,155.85
SYMBIOTEC,EQ,1062,-5.25,6824,14.44,155.75
LODHA,EQ,1162.5,1.62,116172.7,13.28,154.63
SUBEXLTD,EQ,22.25,14.87,1250.46,709.6,154.48
TORNTPHARM,EQ,4985,1.01,189608.59,3.1,153.38
NOCIL,EQ,206.19,6.34,3443.89,73.85,151.91
BHARATFORG,EQ,2004,-0.25,95794.94,7.59,151.9
PNB,EQ,118.3,1.11,135961.52,128.41,151.74
ABDL,EQ,656,1.25,18348.99,23.19,151.51
CHENNPETRO,EQ,1384.7,-0.52,20619.76,10.82,151.28
LUMINO,EQ,109.69,1.31,3340.65,138.02,150.96
PAISALO,EQ,90.49,-3.15,8272.14,163.8,150.1
ONEPOINT,EQ,68.16,7.85,1792.18,218.31,149.55
GLENMARK,EQ,2475,0.55,69850.61,5.97,147.66
JYOTICNC,EQ,1102,1.63,25062.03,13.38,146.77
NAVINFLUOR,EQ,8463,0.3,43408.74,1.74,146.14
SHADOWFAX,EQ,284.4,0.48,16691.09,50.97,145.75
ACUTAAS,EQ,3265,1.6,26730.92,4.48,144.97
TMPV,EQ,300.5,0.15,110678.34,46.84,141.07
TDPOWERSYS,EQ,763,0.87,23840.46,18.42,140.86
TEGA,EQ,2079,0.48,15619.05,6.71,140.65
TECHNOCRAF,EQ,474,3.61,1877.33,29.57,140.29
LLOYDSME,EQ,1895,2.02,106670.87,7.39,140.1
BAJAJFINSV,EQ,1846.5,1.27,295820.63,7.47,138.16
MOREPENLAB,EQ,122.45,2.86,6709.69,112.66,137.84
LUPIN,EQ,2102.8,-1.51,96153.87,6.49,136.31
KPIGREEN,EQ,347.15,0.2,6862.18,38.84,134.62
DELHIVERY,EQ,435,0.99,32594.31,30.88,134.01
BANKBARODA,EQ,236.87,1.08,122494.06,56.57,133.65
LGEINDIA,EQ,1688.8,1.51,114631.08,7.86,133.28
ANTELOPUS,EQ,1163,4.74,4093.83,11.39,132.45
TECHM,EQ,1557,0.35,152606.83,8.51,132.03
MILKYMIST,EQ,317.25,5,24423.28,41.64,131.43
INOXWIND,EQ,75.02,-3.7,12965.24,171.84,130.8
GRASIM,EQ,3188.5,1.93,216989.45,4.12,130.3
ROLEXRINGS,EQ,182.66,5.89,4791.78,70.85,129.22
ADANIENSOL,EQ,1380,-0.12,168767.72,9.34,128.91
PHOENIXLTD,EQ,1993.2,2.04,71292.35,6.39,127.43
ZYDUSLIFE,EQ,1170.1,0.67,116717.92,10.88,126.93
LTM,EQ,4085,-1.76,121169.81,3.05,125.38
ACMESOLAR,EQ,455.3,-0.73,32183.99,27.19,123.94
JSWINFRA,EQ,363.6,-1.09,84718.86,33.38,121.95
MANAPPURAM,EQ,320.4,0.34,30096.33,38.02,121.76
KTKBANK,EQ,343,3.47,12978.67,35.67,121.18
MVELECTRO,EQ,866.05,-1.29,2362.82,13.75,120.25
VOGL,EQ,35.88,2.49,14030.47,334.08,119.9
DRREDDY,EQ,1211.2,0.02,101093.93,9.87,119.84
MOTHERSON,EQ,164.4,1.63,173507.99,72.87,119.58
CGPOWER,EQ,895,-0.12,141002.78,13.29,119.39
GMRAIRPORT,EQ,99.14,0.8,104681.69,120.89,119.18
DELTACORP,EQ,68.85,11.46,1843.6,178.02,119.15
MAXHEALTH,EQ,1059.9,0.32,103161.15,11.23,119.05
HBLENGINE,EQ,764,-0.41,21177.69,15.29,118.33
CUMMINSIND,EQ,5010,0.96,138877.2,2.36,118.05
MINDSPACE,RR,502.41,-0.47,33259.21,23.21,117.22
GNFC,EQ,622.5,3.98,9147.06,18.95,117.12
PROTEAN,EQ,640,3.12,2599.76,18.82,117.12
PWL,EQ,136.3,-0.04,39595.27,85.3,116.8
CPPLUS,EQ,3831.9,5,45331.54,3.06,116.76
SAMBHV,EQ,157.59,3.72,4643.73,74.38,116.72
JINDALSTEL,EQ,1175.3,3.01,119890.95,9.95,116.64
TATACAP,EQ,350,2.61,148570.42,33.31,115.45
WHEELS,EQ,2243,3.17,5480.32,5.1,115.08
HDFCLIFE,EQ,561.5,0.41,121990.87,20.19,113.63
MARKSANS,EQ,347.15,4.26,15731.58,33.17,113.49
STLTECH,BE,863,2.79,44350.54,12.92,110.22
UNITDSPR,EQ,1441,3.08,104811.26,7.68,109.72
YESBANK,EQ,23.24,0.17,72946.4,461.35,107.26
SKYGOLD,EQ,792,-1.31,12266.01,13.26,106.85
CGCL,EQ,268.9,0.69,25872.32,39.24,106.48
ICICIGI,EQ,1500.6,1.39,74971.22,7.09,105.64
BIOCON,EQ,395,1.28,64372.92,26.66,105.18
KARAMTARA,EQ,365.65,0.15,11767.45,28.96,105.15
ZEEL,EQ,77.39,-1.05,7433.46,134.01,104.1
MAHABANK,EQ,84.11,2.08,64693.55,122.82,102.97
BRITANNIA,EQ,4929,0.22,118723.98,2.07,102.63
PNBHOUSING,EQ,1138.5,1.15,29692.53,8.96,101.96
UNIONBANK,EQ,180,1.12,137404.9,56.82,101.93
ARIHANTCAP,EQ,95.35,4.79,1045.16,105.57,101.54
JSWENERGY,EQ,521,0.58,95524.45,19.23,100.49
RUBICON,EQ,1679,0.47,27792.81,6.01,99.92
SUPRIYA,EQ,1002,6.7,8064.38,10.08,99.92
PGIL,EQ,1309.8,9.62,12100.07,7.68,98.32
ASIANPAINT,EQ,2455,0.27,235483.06,3.99,98.06
HFCL,BE,216.48,-2.07,33134.48,44.19,96.38
CAMS,EQ,723.9,2.83,17983.01,13.34,95.99
INDHOTEL,EQ,743.7,1.01,105860.65,12.95,95.98
CENTUM,EQ,4806,-1.08,7094.62,1.96,95.64
NMDC,EQ,82,2.24,72092.9,116.99,95.34
TI,EQ,602.4,4.83,14907.83,15.94,94.7
NESTLEIND,EQ,1387.2,1.71,267495.76,6.86,94.67
JPPOWER,EQ,16.06,-0.68,11006.65,581.82,93.96
MRPL,EQ,166.55,1.28,29189.53,55.93,93.73
EBGNG,EQ,713,2.99,8129.02,12.93,92.91
EMMVEE,EQ,332,-2.28,22985.86,27.93,92.73
VEDPOWER,EQ,33.3,7.18,13021.59,282.56,92.71
HSCL,EQ,667.2,-0.34,33665.19,13.73,92.1
URBANCO,EQ,173,-0.69,26679.72,52.82,91.98
UNOMINDA,EQ,1223.1,-0.24,70629.87,7.43,91.85
WAAREEENER,EQ,2512,0.69,72258.02,3.65,91.7
ICIL,EQ,474.2,5.64,9391.74,19.25,91.18
IOC,EQ,138.15,0.25,195084.91,66.02,91.07
MANIPALHOS,EQ,760.6,1.94,100047.59,12.02,90.97
SBILIFE,EQ,1760,0.21,176589.52,5.13,90.3
CIPLA,EQ,1383,-0.08,111726.82,6.51,89.7
POONAWALLA,EQ,479,1.5,42179.57,18.81,89.59
USHAMART,EQ,535.5,0.79,16318.92,16.81,89.36
FORTIS,EQ,894,-0.28,67493.26,9.89,88.23
VOLTAS,EQ,1130,2.65,37389.98,7.91,88.2
TIMEX,EQ,725,3.01,7318.88,11.93,87.27
SUNTV,EQ,489,-0.22,19270.74,17.72,87.17
MANKIND,EQ,2465,-0.6,101815.61,3.53,87.14
FINCABLES,EQ,1470,0.13,22482.08,5.94,87.1
AEQUS,EQ,243.2,0.14,16310.59,35.64,86.57
KIRLOSENG,EQ,2210,2.08,32159.89,3.96,86.09
PIRAMALFIN,EQ,2218.8,0.55,52503.53,3.88,85.92
PREMIERENE,EQ,915,0.86,41536.56,9.3,85.02
TEXRAIL,EQ,124.8,4.7,5077.67,69,84.94
PIDILITIND,EQ,1588.1,0.98,161649.47,5.36,84.88
IIFLCAPS,EQ,354,2.59,11157.33,24.1,84.82
NIFTYBEES,EQ,267.68,0.39,66565.76,31.69,84.77
TATACONSUM,EQ,994.3,1.04,98366.77,8.51,84.49
SOLEX,EQ,731.1,7.68,789.77,11.19,83.27
ADANIGREEN,EQ,1300.9,-0.24,213528.93,6.4,83.19
NRBBEARING,EQ,539.55,3.66,5229.46,15.31,83
KUSUMGAR,EQ,637,3.38,6687.95,12.99,82.89
MAZDOCK,EQ,2211.5,0.34,89207.49,3.74,82.71
INDIANB,EQ,842,0.14,113414.37,9.76,82.33
PRIVISCL,EQ,3463.3,-1.48,13528.59,2.35,81.2
STEAMHOUSE,EQ,109.78,-2,3034.39,72.69,81.18
APTUS,EQ,251,3.68,12570.84,31.64,79.18
TATACHEM,EQ,669.35,-0.69,17052.11,11.8,79.14
ABCAPITAL,EQ,402.45,1.37,110177.37,19.61,78.61
PARAGMILK,EQ,268,-4.08,3366.34,28.58,78.47
APLAPOLLO,EQ,2195,0,60946.02,3.57,78.29
WABAG,EQ,2053,-0.92,12829.52,3.8,77.71
NYKAA,EQ,340.85,2.19,97629.49,22.47,76
BDL,EQ,1161,-0.6,42557.91,6.49,75.71
ALKEM,EQ,5417.5,1.61,64774.34,1.4,75.56
TATSILV,EQ,22.36,0,5648.7,334.93,75.43
HYUNDAI,EQ,2095,-0.29,170227.36,3.59,75.02
E2E,BE,635.15,4.99,13056.45,11.84,74.55
CARBORUNIV,EQ,1263.9,4.34,24077.98,5.98,74.36
EMIL,EQ,191.4,-0.63,7364.09,38.24,73.5
ANANDRATHI,EQ,2170.1,-0.41,36032.62,3.37,73.07
PARAS,EQ,1380,0.33,11121.05,5.26,72.76
OBEROIRLTY,EQ,1850,0.24,67266.41,3.89,72.15
IOLCP,EQ,207.7,3.65,6096.57,34.74,72.08
HINDPETRO,EQ,360,-0.19,76601.61,19.68,71.14
BELRISE,EQ,250,2.15,24178.8,28.48,70.9
RGL,EQ,170.2,8.56,1828.02,41.85,70.32
CASTROLIND,EQ,193.11,-1.28,19099.83,36.38,70.23
FCL,EQ,56.88,-0.89,6623.68,122.17,69.71
MARICO,EQ,832.3,0.28,108214.68,8.37,69.52
BALRAMCHIN,EQ,677.2,2.44,14329.38,10.24,69.32
JSL,EQ,757.95,1.95,62486.88,9.07,68.55
GRWRHITECH,EQ,6500,2.1,15101.06,1.06,68.5
LIQUIDIETF,EQ,1000,0,1178.27,6.83,68.33
SOUTHBANK,EQ,47.14,4.22,12347.39,145.52,67.74
LXCHEM,EQ,188.35,5.81,5234.52,36.16,67.43
IRB,EQ,17.99,0.06,21728.32,368.92,67.36
RRKABEL,EQ,2480,0.3,28050.17,2.69,66.81
KIRIINDUS,EQ,569.7,5.4,3712.62,11.85,66.81
ASTERDM,EQ,762,1.51,66421.44,8.82,66.41
RAIN,EQ,221.3,0.8,7443.33,29.7,65.77
PAGEIND,EQ,37340,0.51,41648.57,0.18,65.53
KSL,EQ,999.5,4.21,4363.12,6.47,65.48
HDFCAMC,EQ,2448.3,0.75,104985.68,2.67,65.29
ABB,EQ,7120,-0.01,150878.76,0.92,65.24
ASHOKLEY,EQ,162.89,1.33,95679.22,40.11,65.14
BPCL,EQ,315.75,0.69,136986.02,20.65,65.02
DEEPA,EQ,196.21,4.13,1886.05,33.05,64.42
FIRSTCRY,EQ,180.6,3.15,9428.96,35.86,64.32
CONCOR,EQ,464.65,-0.5,35388.58,13.69,63.95
KDDL,EQ,4270,7.47,5251.79,1.53,63.94
PRANAV,EQ,105.65,2.7,1189.86,59.99,63.9
SHILPAMED,EQ,1039.95,0.66,20339.53,6.14,63.49
YATHARTH,EQ,1164,3.09,11215.65,5.51,63.3
PVRINOX,EQ,1308,-2.01,12844.56,4.81,63.23
EMUDHRA,EQ,636,-2.04,5266.82,9.67,63.2
TIMETECHNO,EQ,182.25,0.92,8996.5,34.68,63.17
SKYWAYS,EQ,130.75,0.83,1900.37,49,63.09
AEGISLOG,EQ,1400.1,-1.71,49143.51,4.48,62.98
OSWALPUMPS,EQ,284.1,3.84,3238.88,21.59,62.55
AZAD,EQ,2711.9,-2.32,17513.92,2.25,61.73
PREMIERPOL,EQ,97.22,20,1018.31,65.17,61.39
RVNL,EQ,211.77,0.29,44154.47,28.94,61.39
SKIPPER,EQ,565.5,0.7,6384.72,10.72,61.31
KPITTECH,EQ,527,-0.39,14447.38,11.55,61.01
GESHIP,EQ,1483.2,1.45,21175.23,4.12,60.86
PPLPHARMA,EQ,211,0.42,28091.45,28.8,60.86
NEULANDLAB,EQ,22490,-0.27,28854.42,0.27,60.78
ANGELONE,EQ,300,1.66,27421.1,20.26,60.49
MONQ50,EQ,202.92,-20,297.79,28.62,60.21
WESTLIFE,EQ,602.05,4.89,9370.54,9.92,59.23
ATGL,EQ,625.75,-0.08,68820.62,9.45,59.19
LUMAXTECH,EQ,2049,-3.18,13965.51,2.8,59.15
JSFB,EQ,547.6,2.6,5791.01,10.83,59.15
INNOVACAP,EQ,1294.5,5.53,7407.77,4.54,58.98
SHAILY,EQ,3220,1.62,14810.47,1.82,58.02
DABUR,EQ,387.4,-0.18,68723.1,14.81,57.95
NAM-INDIA,EQ,1165,0.52,74554.12,4.95,57.81
TBZ,BE,695,4.46,4637.78,8.35,57.46
GAIL,EQ,172.95,0.65,113716.35,33.2,57.44
AXISCADES,EQ,1938,2.48,8242.99,2.91,56.73
BALAMINES,EQ,2280,6.6,7387.43,2.53,56.47
GRAVITA,EQ,1559,-0.38,11506.74,3.58,56
COCHINSHIP,EQ,1370,-1.36,36042.07,4.03,55.45
CRAFTSMAN,EQ,10668,0.62,27901.55,0.51,55.44
AUGMONT,EQ,885.1,3.72,8087.47,6.32,55.29
FORCEMOT,EQ,17352,0.45,22614.71,0.32,55.21
ENRIN,EQ,3207,-0.87,114207.85,1.7,55.17
CARTRADE,EQ,2988,2.75,14495.4,1.84,54.78
ICICIAMC,EQ,3165,0.44,156432.82,1.72,54.47
JTLIND,EQ,91.2,2.23,3584.9,59.08,54.3
CDSL,EQ,1351.1,0.23,28237.99,4,54.23
NATCOPHARM,EQ,840,3.06,15045.23,6.51,54.17
HAVELLS,EQ,1096.5,0.7,68812.14,4.92,53.83
NIACL,EQ,191.55,2.21,31567.44,28.12,53.68
NHPC,EQ,76.74,0.96,77085.6,69.85,53.49
MTARTECH,BE,7288.5,1.57,22419.13,0.74,53.43
BOSCHLTD,EQ,47955,-0.69,141448.55,0.11,53.34
STEELXIND,EQ,12.01,7.42,1531.9,434.1,53.31
MSUMI,EQ,35.01,-0.4,23217.45,151.84,53.25
THERMAX,EQ,3460.6,-0.33,41235.23,1.53,53.23
NELCO,EQ,1022,1.01,2332.04,5.12,53.02
GODREJPROP,EQ,1707.6,0.48,51437.44,3.07,52.63
PRASOLCHEM,EQ,744.35,5.62,4405.32,7.14,52.35
TATAPOWER,EQ,369,0.54,117908.03,14.18,52.29
TENNIND,EQ,519.7,-2.45,20975.32,9.87,51.93
TATAGOLD,EQ,14.67,-0.14,6187.04,351.55,51.68
SIEMENS,EQ,3886,0.73,138388.43,1.33,51.63
TATAELXSI,EQ,3212,-0.25,20000.54,1.6,51.63
HUDCO,EQ,178.2,3.36,35673.86,29.18,51.58
COLPAL,EQ,1886.7,0.95,51315.53,2.72,51.3
STYLEBAAZA,EQ,377,0.52,2869.62,13.68,51
CONFIPET,EQ,88.66,2.31,2945.65,56.23,50.95
COHANCE,EQ,462.55,2.16,17697.04,11.07,50.61
QPOWER,EQ,1557.1,4.39,12058.82,3.27,50.6
LIQUIDADD,EQ,1145.94,0.01,1718.34,4.42,50.59
MFSL,EQ,1562.9,0.56,53937.99,3.24,50.49
GOODLUCK,EQ,536.6,-0.08,5350.74,9.28,50.41
PCBL,EQ,346.35,-0.4,13627.58,14.32,50.18
ROUTE,EQ,473,1.95,2980.05,10.39,50.16
AWHCL,EQ,386.05,5.97,1095.69,12.77,50.11
CROMPTON,EQ,223.43,0.64,14386.99,22.24,49.87
CYIENTDLM,EQ,962,4.88,7636.68,5.24,49.76
NTPCGREEN,EQ,95.63,2.49,80580.99,52.23,49.75
NAZARA,EQ,369,-0.39,13670.16,13.28,49.59
AEROFLEX,EQ,521,0.83,6894.43,9.39,49.57
VIYASH,EQ,254.2,1.07,11226.18,19.37,49.31
MPHASIS,EQ,2259,-0.26,43135.61,2.19,49.28
ARE&M,EQ,811.95,2.36,14860.74,6,48.49
IRFC,EQ,81,1.25,105854.9,60,48.47
GLAXO,EQ,2880,0.22,48788.94,1.67,48.32
JSIPL,BE,126,5,642.9,39.81,48.3
BANKINDIA,EQ,139.65,1.93,63578.01,34.64,48.13
EXIDEIND,EQ,424.9,-1.12,36116.5,11.12,47.52
SILVERIETF,EQ,230.04,-0.06,14960.41,20.48,47.42
KARURVYSYA,EQ,324.15,1.25,31331.08,14.65,47.41
FRONTSP,EQ,1394.6,20,1647.79,3.54,47.34
DYNAMATECH,EQ,12650,1.07,8591.18,0.37,47.29
FIVESTAR,EQ,548,4.41,16176.72,8.71,47.23
VINCOFE,EQ,184.7,6.12,2705.64,25.97,46.94
NBCC,EQ,83.99,2.55,22677.3,56.25,46.84
SAMMAANCAP,EQ,144.2,1.29,16749.45,32.3,46.74
