Symbol,Series,LTP,%chng,Mkt Cap (₹ Crores),Volume (Lakhs),Value (₹ Crores)
BANDHANBNK,EQ,184.7,3.18,29757.89,222.78,407
DRREDDY,EQ,1211,1.06,101077.23,33.55,406.86
HINDCOPPER,EQ,508.5,0.9,49173.17,77.79,400.18
WELCORP,EQ,2745,-0.64,72410.53,14.38,397.49
SILVERBEES,EQ,220.8,-0.63,31912.81,174.43,384.56
APARINDS,EQ,18289,-3.46,76580.32,2.07,382.4
SHRIRAMFIN,EQ,1006,-0.57,236710.14,37.73,379.53
KPIGREEN,EQ,346.7,8.01,6853.29,107.52,364.5
VAML,EQ,424.6,2.8,166035.08,85.08,361.96
ULTRACEMCO,EQ,11000,-0.9,324147.09,3.21,355.66
FEDDERSHOL,EQ,60.8,-1.12,1224.61,510.22,350.01
MCX,EQ,3262.6,1.67,83193.64,10.69,348.18
DLF,EQ,669.5,1.4,165722.34,51.86,346.1
BPCL,EQ,313.6,0.27,136053.26,109.6,342.49
HCLTECH,EQ,1270.4,-0.83,344744.01,26.81,338.91
BEL,EQ,397.9,-0.15,290856.1,84.89,337.77
MILKYMIST,EQ,302.15,5,23260.82,112.76,337.51
AXISBANK,EQ,1242.7,-0.58,386913.95,26.89,334.73
BLUESTONE,EQ,942,11.42,14391.75,36.86,334.01
HINDALCO,EQ,973,-0.84,218655.14,33.36,324.62
TATASTEEL,EQ,184.97,0.86,230907.8,175.26,322.75
AEGISLOG,EQ,1415,-4.78,49666.5,21.97,314.77
APOLLOHOSP,EQ,8835.5,-0.86,127040.93,3.51,312.22
RBLBANK,EQ,423.2,5.17,65665.51,73.67,305.07
SHADOWFAX,EQ,282.8,3.68,16592.74,107.24,303.33
MARUTI,EQ,12190,0.3,383256.74,2.47,300.85
LAURUSLABS,EQ,2006.5,-0.55,108413.65,14.87,299.72
HEROMOTOCO,EQ,5373,-0.85,107535.87,5.42,292.67
WAAREEENER,EQ,2494.8,-0.17,71763.26,11.49,288.76
POWERINDIA,EQ,31415,-1.43,140024.08,0.89,284.15
OLAELEC,EQ,37.9,2.43,17541.67,738.04,282.08
DIVISLAB,EQ,9352,-0.62,248266.22,2.94,275.46
TEGA,EQ,2069.4,-2.8,15546.93,12.96,275.12
GOLDBEES,EQ,125.25,-0.25,58164.05,218.52,273.07
GROWW,EQ,189.15,-0.76,118665.08,143.42,271.31
HAL,EQ,4800,-0.54,321012,5.48,263.67
PFC,EQ,345.8,0.3,114117.52,76.04,262.18
OFSS,EQ,10989,0.71,95695.65,2.33,255.56
LIQUIDBEES,EQ,1000.01,0,10530.06,25.24,252.38
EICHERMOT,EQ,7427,-1.14,203887.27,3.36,251.77
LUMINO,EQ,107.7,-4.99,3280.04,228.15,251.58
SYMBIOTEC,EQ,1118,-3.29,7183.83,21.82,250.55
ADANIENSOL,EQ,1381.7,-1.14,168975.62,17.92,249.18
ADANIPOWER,EQ,206.96,0.2,399116.04,118.48,246.7
ITDC,EQ,708,8.6,6072.47,34.81,246.65
WIPRO,EQ,166,0.88,164421.93,147.27,242.15
FINCABLES,EQ,1463.9,4.59,22388.79,16.7,241.77
GVT&D,EQ,4348,-0.41,111329.03,5.45,241.38
ADANIENT,EQ,2997,0.74,405623.02,7.94,237.86
STEAMHOUSE,EQ,112.23,6.83,3102.11,211.32,231.95
HINDZINC,EQ,590.5,-0.22,249505.09,38.95,231.26
REDINGTON,EQ,411,4.83,32130.93,56.63,229.6
TVSMOTOR,EQ,4140,-0.36,196686.07,5.45,226.66
LICI,EQ,404.55,1.14,511755.56,55.29,223.06
WOCKPHARMA,EQ,2191,0.17,35600.59,10.06,222.24
VBL,EQ,430,1.18,145447.27,51.39,221.29
COFORGE,EQ,1803,-0.61,79850.99,12.2,220.05
PAYTM,EQ,1814.4,0.24,116413.32,12.09,219.32
GRASIM,EQ,3128.2,-1.19,212885.81,6.93,217.17
TRENT,EQ,2782.9,-1.16,148393.22,7.64,213.29
FIRSTCRY,EQ,175.61,3.04,9168.43,119.64,212.88
TMCV,EQ,439.9,-1.03,162005.9,47.61,211.78
KARAMTARA,EQ,366,2.54,11778.71,57.28,211.03
HINDPETRO,EQ,360.7,0.87,76750.56,58.31,210.26
CGPOWER,EQ,896.1,-1.53,141176.08,23,209.15
TMPV,EQ,300.05,-0.53,110512.6,69.35,208.46
RATNAVEER,EQ,331.5,-0.91,2782.16,61.99,206.82
NTPC,EQ,327.8,0.43,317856.72,62.19,203.66
BHEL,EQ,425.8,-1.75,148266.26,47.18,203.56
PIIND,EQ,2410,3.8,36564.07,8.38,200.88
KALYANKJIL,EQ,583.1,0.28,60219.71,34.4,200.83
HINDUNILVR,EQ,1933.8,-0.68,454363.96,10.23,198.56
JIOFIN,EQ,230.7,0.32,152334.48,85.86,198.51
MOLBIO,EQ,1269,4.12,14623.96,15.8,198.17
AHCL,EQ,28.86,9.98,1533.95,700.19,197.31
SUNPHARMA,EQ,1846.4,-1.2,443002.77,10.62,196.7
BHARATFORG,EQ,2009,2.04,96033.95,9.82,196.15
POWERGRID,EQ,265.95,-0.06,247349.56,73.15,195.36
POLYCAB,EQ,8350,-0.23,125827.48,2.31,194.1
GOLD1,EQ,126.37,-0.22,14751.13,152.8,192.81
ITC,EQ,265.8,-0.45,333110.11,71.78,191.11
EDELWEISS,EQ,140.84,0.95,13331.08,134.8,190.61
ONGC,EQ,236.13,0.21,297058.13,80.97,190.48
PERSISTENT,EQ,5366,-1.52,84648.65,3.5,188.65
FEDERALBNK,EQ,327,-1.51,80819.47,56.13,183.95
DATAPATTNS,EQ,4474,-0.84,25047.23,4.02,182.68
RENTOMOJO,EQ,525.1,-2.71,5467.07,34.15,181.2
SUZLON,EQ,43,-0.78,59106.02,415.78,180.82
DMART,EQ,3777,-0.62,246353.31,4.74,179.96
UNIMECH,EQ,1736,2.21,8836.59,10.14,179.8
PAISALO,EQ,93.45,0.65,8542.72,191.83,179.7
ENRIN,EQ,3228,0.41,114955.7,5.45,179.17
SKYWAYS,EQ,131.09,4.01,1905.31,138.54,178.48
BAJAJ-AUTO,EQ,11363,-0.85,312259.6,1.55,175.7
JPPOWER,EQ,16.15,-2,11068.34,1071.97,174.09
NAUKRI,EQ,1304,0.59,84554.05,13.22,172.64
LIQUIDCASE,EQ,116.04,0.03,10589.81,146.65,170.16
ASTEC,EQ,782,8.69,1742.52,21.03,169.76
ACMESOLAR,EQ,455.3,-0.61,32183.99,37.02,168.82
TATAELXSI,EQ,3220,-2.04,20050.36,5.23,168.5
SUNTV,EQ,489.2,6.92,19278.62,34.14,165.28
MANKIND,EQ,2480,1.73,102435.18,6.67,164.79
VOGL,EQ,35.05,3.48,13705.91,469.63,163.99
CHOLAFIN,EQ,1759.1,-0.28,150238.75,9.07,160.02
MAPMYINDIA,EQ,923.9,2.6,5064.28,16.89,158.42
ACUTAAS,EQ,3209.9,-6.3,26279.81,4.83,158.35
LICHSGFIN,EQ,565,-0.53,31078.56,27.73,157.87
CUMMINSIND,EQ,4962.5,-2.06,137560.5,3.14,157.86
KOTAKBANK,EQ,412.65,-0.52,410490.03,37.95,157.36
ADANIPORTS,EQ,1795,0.44,413560.66,8.72,156.79
TECHM,EQ,1551.6,-0.44,152077.55,10.14,156.47
STYLEBAAZA,EQ,375.05,-4.99,2854.78,41.26,156.36
ROSSTECH,EQ,1490.1,9.59,5617.15,10.51,154.29
CHENNPETRO,EQ,1393,1.27,20743.36,11.13,154.1
IOC,EQ,137.8,0.93,194590.66,111.56,153.87
UPL,EQ,559.9,0,47265.04,27.41,153.05
LALITHAA,EQ,336.1,5,18811.85,44.93,150.83
PFOCUS,EQ,357,1.23,27802.23,42.56,150.36
AUROPHARMA,EQ,1700,-0.78,97814.24,8.7,147.71
USHAMART,EQ,532.7,-0.22,16233.59,27.58,146.67
ZYDUSLIFE,EQ,1162.3,0.11,115939.87,12.44,145.42
HFCL,BE,223,4.15,34132.43,65.21,145.27
ASHOKLEY,EQ,160.75,-0.62,94422.21,89.6,144.62
ANURAS,EQ,1190,2.52,13548.13,12.18,144.45
GAIL,EQ,171.84,-0.45,112986.51,83.61,144.29
NIFTYBEES,EQ,266.68,-0.4,66278.42,53.97,144.1
CHEMPLASTS,EQ,196.9,8.68,3113.18,73.3,143.71
63MOONS,EQ,845.05,-5.27,3893.87,17.13,143.41
RECLTD,EQ,307.1,-1,80866.31,46.42,143.38
ABB,EQ,7120.5,-2.07,150889.36,1.97,143.07
ZOTA,EQ,1350,4.83,4675.4,10.32,142.78
POLICYBZR,EQ,1805,0.67,83526.87,7.94,142.16
VEDL,EQ,263,0.96,102843.21,54.2,142.12
PAGEIND,EQ,37150,3.34,41436.64,0.38,141.43
GRSE,EQ,2394,0.92,27423.75,5.84,141.42
TFCILTD,EQ,140.87,0.58,6521.96,98.91,140.65
HSCL,EQ,669,-1.1,33756.01,20.81,140.08
MUTHOOTFIN,EQ,2831.5,-0.8,113675.8,4.84,137.78
MAZDOCK,EQ,2204,-1.25,88904.95,6.12,135.71
MVELECTRO,EQ,871.15,-1.25,2376.73,15.35,134.54
CONCOR,EQ,467,-4.12,35567.56,28.28,133.97
INDUSTOWER,EQ,382.1,1.18,100804.2,35.38,133.78
BLACKBUCK,EQ,619.1,-1.72,11277.97,20.55,131.89
VMM,EQ,104.03,2.34,48736.06,128.07,131.56
MOTHERSON,EQ,161.77,-0.7,170732.28,80.31,130.76
APLAPOLLO,EQ,2195,0.64,60946.02,5.99,130.35
TDPOWERSYS,EQ,757,1.3,23652.98,17.15,129.25
JASH,EQ,581.5,0.97,3674.71,21.9,128.61
MOTISONS,EQ,18.06,0.67,2054.34,702.46,127.57
LUPIN,EQ,2135,0.49,97626.26,5.98,126.7
GESHIP,EQ,1461.9,-1.56,20871.13,8.6,126.59
SONACOMS,EQ,809,1.73,50491.99,15.6,125.09
GNFC,EQ,598.7,1.49,8797.34,20.63,124.91
MOREPENLAB,EQ,119.1,-2.66,6526.13,103.61,124.87
AARTIPHARM,EQ,875.5,3.43,7939.02,14.01,124.63
HBLENGINE,EQ,765.1,2.03,21208.19,16.14,124.01
OIL,EQ,467,-2.37,75962.58,26.48,124
SAIL,EQ,174.01,-1.86,71875.27,70.65,123.94
VOLTAS,EQ,1100.8,-3.62,36423.79,10.91,121.67
UNIECOM,EQ,85.77,5.75,963.88,138.26,121.64
STLTECH,BE,838.5,3.05,43091.46,14.44,121.17
TORNTPHARM,EQ,4935,-0.7,187706.8,2.44,120.76
MAXHEALTH,EQ,1056.5,-0.95,102830.23,11.32,120.22
FCL,EQ,57.41,2.98,6685.4,208.05,119.92
JYOTICNC,EQ,1088,-2.32,24743.63,10.9,119.59
NESTLEIND,EQ,1363.9,-1.52,263002.79,8.65,118.71
BELRISE,EQ,245,1.29,23695.22,48.15,118.11
CARBORUNIV,EQ,1212,2.81,23089.25,9.7,117.51
HDFCAMC,EQ,2430,-0.41,104200.96,4.82,117.14
VIYASH,EQ,252.55,0.36,11125.34,45.21,115.84
COCHINSHIP,EQ,1388.9,0.28,36539.29,8.3,115.73
CPPLUS,EQ,3656.4,5,43255.37,3.18,115.14
MPHASIS,EQ,2265,-1.36,43250.18,5.06,114.98
BLUESTARCO,EQ,1525,-2.56,31356.26,7.39,113.9
WELSPUNLIV,EQ,223.5,3.53,21115.22,51.07,112.61
FORCEMOT,EQ,17275,-1.2,22514.36,0.65,112.26
JSWSTEEL,EQ,1267,-0.13,309839.02,8.75,111.1
BIOCON,EQ,390,-1.27,63558.07,28.16,110.48
GRAPHITE,EQ,826.4,1.67,16145.84,13.32,110.02
PREMIERENE,EQ,907.2,-1.38,41182.48,12.02,108.75
PARAGMILK,EQ,282,3.94,3542.19,39.1,108.44
URBANCO,EQ,174,0.35,26833.94,62.36,108.38
TATACHEM,EQ,674,-2.98,17170.57,15.86,108.03
IIFL,EQ,616.75,1.42,26323.62,17.35,106.67
ICICIAMC,EQ,3151.9,-1.74,155785.34,3.35,106.21
ANANDRATHI,EQ,2173.5,-1.7,36089.07,4.86,105.79
PNB,EQ,117,-0.85,134467.44,89.68,105.31
CIPLA,EQ,1384.1,-0.14,111815.69,7.67,105.18
SWSOLAR,EQ,177.55,2.47,4146.53,57.53,104.61
KTKBANK,EQ,332,5.55,12562.45,31.96,104.44
ICICIGI,EQ,1480,-1.93,73942.02,6.9,103.35
TBOTEK,EQ,1693.5,-0.67,18389.34,5.96,102.38
JINDALSTEL,EQ,1141,0.92,116392.05,8.92,101.8
ASIANPAINT,EQ,2448.5,0.34,234859.58,4.15,101.69
PARAS,EQ,1385.4,-1.5,11164.57,7.24,101.59
NTPCGREEN,EQ,93.68,2.65,78937.86,108.27,101.51
ANANTRAJ,EQ,610,2.49,21952.49,16.62,100.89
HDFCLIFE,EQ,559.2,-0.04,121491.18,17.88,100.73
SIEMENS,EQ,3858,-0.75,137391.29,2.58,100.18
MANIPALHOS,EQ,746.6,-0.07,98206.06,13.13,99.34
DELHIVERY,EQ,430.75,-0.98,32275.85,22.93,99.08
GLENMARK,EQ,2461.4,0.47,69466.78,4.02,99.07
KLBRENG-B,EQ,518.95,13.56,2714.78,19.23,98.17
HYUNDAI,EQ,2101,-2.01,170714.89,4.62,97.98
AVALON,EQ,2470,-0.64,16519.93,3.96,97.87
RAIN,EQ,219,3.21,7365.97,44.83,97.72
CDSL,EQ,1348,-0.96,28173.2,7.21,97.72
AUGMONT,EQ,844.5,-4.81,7716.49,11.15,95.41
AEGISVOPAK,EQ,301.3,-5.34,33383.78,31.29,95.08
ABCAPITAL,EQ,397,-1.59,108685.34,23.77,94.82
NATIONALUM,EQ,352.2,-0.09,64686.17,26.87,94.17
UNIONBANK,EQ,178,-0.05,135878.18,52.76,93.42
LCCPROJECT,EQ,147.4,4.29,4269.75,62.64,93.15
INDHOTEL,EQ,736.25,-1.17,104800.2,12.56,93.09
INDUSINDBK,EQ,955,-0.1,74407.92,9.72,92.9
TATAPOWER,EQ,367,-0.04,117268.96,25.21,92.76
LLOYDSME,EQ,1855,1.67,104419.24,4.99,92.7
TI,EQ,573.5,-1.04,14192.63,15.96,92.56
SMSPHARMA,EQ,482,3.41,4514.03,19.08,92.14
SSWL,EQ,366,1.17,5755.9,24.27,91.2
MARICO,EQ,830,0.68,107915.64,10.9,90.34
LIQUIDADD,EQ,1145.79,0.01,1701.76,7.87,90.15
IKS,EQ,1880,5.45,32255.75,4.87,90.06
GOLDIETF,EQ,129.7,-0.24,28119.08,69.58,90.01
SAMBHV,EQ,152.8,-1.5,4502.58,57.86,88.6
BANKBARODA,EQ,234.35,0.3,121190.87,37.87,88.5
AEQUS,EQ,242.64,4.78,16273.03,36.69,88.49
BRITANNIA,EQ,4918,-2.09,118459.03,1.77,87.86
CRAFTSMAN,EQ,10606,-3.63,27739.39,0.82,87.72
TEMPSENS,EQ,537.25,1.97,4503.91,16.21,87.42
CANBK,EQ,122.9,-0.65,111478.3,70.64,87.22
OBEROIRLTY,EQ,1845.6,1.35,67106.43,4.71,86.35
APTUS,EQ,242,1.99,12120.09,35.67,86.02
JUBLFOOD,EQ,491.1,0.83,32405,17.46,85.96
RVNL,EQ,211.15,0.69,44025.2,40.5,85.59
BOSCHLTD,EQ,48290,1.52,142436.67,0.18,85.34
BALRAMCHIN,EQ,658,-0.85,13923.12,12.93,85.33
YESBANK,EQ,23.2,0.13,72820.85,367.76,85.14
KPITTECH,EQ,529.05,-1.44,14503.58,15.84,84.2
KEI,EQ,4575,-0.46,43737.27,1.82,83.57
CAPILLARY,EQ,548,7.42,4361.46,15.29,83.24
PWL,EQ,136.05,0.96,39522.65,61.26,82.71
MOTILALOFS,EQ,1007,1.21,60719.81,8.14,82.44
SHREEJISPG,EQ,718,1.2,11697.53,11.57,82.35
PHOENIXLTD,EQ,1953.4,1.26,69868.79,4.21,81.91
INDSWFTLAB,EQ,405,6.75,3521.94,20.18,81.63
EMUDHRA,EQ,644,-2.72,5333.07,12.34,81.37
JINDWORLD,EQ,52.4,5.2,5253.63,155.68,81.19
GODREJPROP,EQ,1699.5,0.15,51193.44,4.74,80.82
SILVERIETF,EQ,230.78,-0.53,14997.46,35.08,80.78
EXIDEIND,EQ,428.9,-1.29,36456.5,18.7,80.75
INOXINDIA,EQ,2155,3.15,19593.79,3.76,80.61
NAM-INDIA,EQ,1159,1.07,74170.15,6.99,80.46
BAJAJHLDNG,EQ,11185,-1.96,124481.79,0.72,80.42
GMRAIRPORT,EQ,98.35,-0.35,103847.53,80.95,79.66
INOXWIND,EQ,77.9,0.52,13462.97,100.89,78.93
LTF,EQ,304.9,-0.94,76418.69,25.77,78.52
RRKABEL,EQ,2474,2.58,27982.3,3.17,78.12
REGAAL,EQ,98.8,18.41,1017.58,81.77,77.08
ATGL,EQ,623.8,-2.29,68606.15,12.14,76.54
PIDILITIND,EQ,1572.7,-0.03,160081.94,4.83,75.92
PRESTIGE,EQ,1479.6,0.38,63730.85,5.13,75.48
NHPC,EQ,76.01,0.28,76352.31,98.74,75.06
FILATEX,EQ,100.65,-1.52,4469.45,73.27,74.83
BLEL,EQ,470,6.93,1988.22,16.03,74.68
LLOYDSENGG,EQ,85.75,0.87,12664.39,85.63,74.58
BAJAJFINSV,EQ,1823.4,-1.43,292119.87,4.05,74.44
LODHA,EQ,1144,0.53,114323.93,6.48,74.33
MANAPPURAM,EQ,319.3,1.33,29993,22.82,72.76
FORTIS,EQ,896.55,0.34,67685.77,8.08,72.75
EMAMILTD,EQ,389.1,2.23,16984.22,18.48,71.81
RADICO,EQ,4448.8,-0.7,59606.09,1.61,71.77
ANTELOPUS,EQ,1113.5,1.15,3919.59,6.39,71.39
LGEINDIA,EQ,1663.5,0.43,112913.79,4.28,71.21
NMDC,EQ,80.2,0.5,70510.38,88.85,70.95
SETFGOLD,EQ,129.23,-0.23,27090.07,55.01,70.89
LIQUID1,EQ,1123.68,0.02,2435.38,6.31,70.88
SHILPAMED,EQ,1034,-3.44,20223.16,6.75,70.85
MRPL,EQ,164.32,-1.62,28798.7,42.8,70.72
XTRANET,EQ,333,-2.47,1741.11,20.41,70.52
HDFCSILVER,EQ,220.8,-0.56,7470.8,31.88,70.19
TATSILV,EQ,22.4,-0.67,5313.4,310.43,69.48
OLECTRA,EQ,1219.8,1.16,10012.21,5.62,69.35
CASTROLIND,EQ,195.57,1.07,19343.14,34.88,68.07
TATACONSUM,EQ,984.1,-1.65,97357.16,6.83,67.82
SUPREMEIND,EQ,3460.5,-1.13,43957.65,1.95,67.67
TECHNOCRAF,EQ,462,5.56,1829.81,14.93,67.37
CAMS,EQ,704,0.02,17488.65,9.5,67.36
AMBER,EQ,7000,-1.38,24687.44,0.95,67.07
KARURVYSYA,EQ,321.4,-1.46,31065.28,20.85,66.89
JSFB,EQ,532.5,0.23,5631.32,12.29,66.49
LIQUIDIETF,EQ,1000,0,1114.92,6.64,66.37
TATAGOLD,EQ,14.73,-0.2,6204.61,450.23,66.18
JSL,EQ,743,-1.12,61254.38,8.9,66.1
ANGELONE,EQ,295.1,-0.35,26973.22,22.21,65.81
ZEEL,EQ,78.3,0.8,7520.87,83.89,65.79
AZAD,EQ,2780.4,0.56,17956.31,2.36,65.69
SBILIQETF,EQ,1056.9,0.01,156.16,6.21,65.64
KISSHT,EQ,353.5,-2.48,6266.47,18.16,65.48
YATHARTH,EQ,1131.9,0.59,10906.35,5.78,64.9
THERMAX,EQ,3459,-3.33,41216.16,1.83,64.5
VARROC,EQ,863,-1.09,13185.47,7.21,63.72
NYKAA,EQ,333.55,-0.73,95538.55,18.86,62.94
RPTECH,EQ,895,10.24,5943.31,7.27,62.91
CROMPTON,EQ,222,-1.36,14294.91,28.14,62.85
KEC,EQ,392.5,-2.68,10448.35,15.75,62.38
LIQUIDPLUS,EQ,1104.2,0.01,1097.71,5.64,62.25
ZFCVINDIA,EQ,2350,-0.53,26744.29,2.64,62.21
CYIENT,EQ,1070.2,0.89,11210.66,5.87,62.13
NAVINFLUOR,EQ,8411,-0.89,43142.02,0.73,62.07
BDL,EQ,1168,-0.6,42814.5,5.23,61.54
IDFCFIRSTB,EQ,85.37,-0.5,73607.69,71.99,61.42
M&MFIN,EQ,350.75,-1.11,48753.24,17.32,61.15
PCBL,EQ,348.15,1.1,13698.4,17.39,60.79
ARDEE,EQ,52.41,7.66,1651.97,116.65,60.77
NEULANDLAB,EQ,22580,-0.13,28969.89,0.26,60.16
STLNETWORK,EQ,47.34,4.99,2310.71,130.01,59.8
SHIPROCKET,EQ,126.44,3.22,9199.49,46.43,58.95
PIRAMALFIN,EQ,2200.1,-0.91,52061.03,2.66,58.77
ASTRAL,EQ,1381.6,-1.38,37116.71,4.2,58.44
RUBICON,EQ,1676,-3.27,27743.15,3.45,58.35
TBZ,EQ,665.35,4.99,4439.92,8.81,58.16
SBILIFE,EQ,1756.3,0.02,176218.29,3.3,57.98
CARTRADE,EQ,2903,-0.51,14083.04,1.97,57.61
JSWENERGY,EQ,518,0.19,94974.41,11.09,57.59
OMNI,EQ,563,2.11,6962.4,10.18,57.36
ATUL,EQ,6189.5,1.7,18222.97,0.93,57.24
ADANIGREEN,EQ,1304,0.03,214037.76,4.38,57.18
ELLEN,EQ,358,-4.14,5045.49,15.72,56.5
PETRONET,EQ,281.75,-2,42262.5,19.97,56.39
VEDPOWER,EQ,31.15,1.2,12180.86,180.12,56.14
BODALCHEM,EQ,193.75,-2,2440.17,28.57,56.05
KMEW,EQ,2972,3.23,7538.28,1.86,55.67
ORCHPHARMA,EQ,1100,1.68,5579.1,4.94,55.44
TENNIND,EQ,531.05,3.3,21433.41,10.48,55.33
GRANULES,EQ,862.2,-1.48,21365.05,6.41,55.28
MAHABANK,EQ,82.4,0.24,63378.3,66.15,54.66
BBOX,EQ,812,-2.33,14421.06,6.65,54.42
ARIHANTCAP,EQ,92.89,13.82,1018.19,60.68,54.41
UNITDSPR,EQ,1398,0.07,101683.65,3.87,54.13
VISL,EQ,32.21,4.99,12595.36,169.19,53.87
CGCL,EQ,269,0.06,25881.94,20.03,53.82
MANINDS,EQ,856.35,-0.4,6423.44,6.25,53.51
DABUR,EQ,388.1,0.34,68847.27,13.53,52.45
PPLPHARMA,EQ,209.92,-2.21,27947.66,24.7,52.42
AUBANK,EQ,1036.4,-0.15,77832.58,5.06,52.3
MARKSANS,EQ,332.95,-1.52,15088.09,15.61,52.09
TURTLEMINT,EQ,139.5,6.35,4107.98,37.14,51.79
STEELCAS,EQ,353,11.2,3572.36,14.8,51.59
PVRINOX,EQ,1335,-1.06,13109.69,3.89,51.52
ABDL,EQ,656,-0.05,18348.99,7.98,51.37
CAPINVIT,IV,76.95,-0.16,3782.49,66.72,51.37
KIRLOSENG,EQ,2148.1,0.74,31259.12,2.37,51.23
KFINTECH,EQ,898,0.14,15523.91,5.7,51.19
ALKEM,EQ,5331.5,-0.61,63746.08,0.95,51.08
IOLCP,EQ,199.81,-1.53,5864.97,25.18,50.78
NATCOPHARM,EQ,815.9,-0.05,14613.57,6.19,50.4
LALPATHLAB,EQ,1907.3,-0.68,32013.81,2.62,50.35
IEX,EQ,112.9,-0.81,10067.21,44.55,50.23
CUB,EQ,227.84,-3.02,22574.1,21.92,50.15
TATAINVEST,EQ,679.75,-0.11,34392,7.3,50.14
TEJASNET,EQ,516,-0.16,9188.17,9.64,50.1
EMMVEE,EQ,340,-0.18,23539.73,14.58,50
GCSL,EQ,637,0.3,1538.95,7.9,49.62
INDORAMA,EQ,104,-2.39,2715.58,46.11,49.47
SMLMAH,EQ,6750,4.42,9768.36,0.74,48.83
SHAILY,EQ,3152,-3.46,14497.7,1.53,48.79
ENTERO,EQ,1830,1.92,7964.72,2.62,48.25
RKFORGE,EQ,715,-0.21,13025.16,6.61,48.12
WABAG,EQ,2072.4,-1.29,12950.75,2.31,48.11
GMMPFAUDLR,EQ,1456.9,-3.34,6549.82,3.28,48.01
TIMETECHNO,EQ,181,0.43,8934.8,26.74,47.96
TEXRAIL,EQ,119.5,4.43,4862.03,40.42,47.87
GUJENERGY,EQ,229.77,-3.67,21557.73,20.54,47.73
PRECWIRE,EQ,494,4.29,9030.71,9.6,47.25
EBGNG,EQ,696,0.8,7935.2,6.77,47.17
KWIL,EQ,41.95,-0.33,9856.54,111.46,47.08
CENTUM,EQ,4892,3.22,7221.58,0.99,47.08
MASPTOP50,EQ,97.45,-13.95,1643.24,44.68,46.88
BEML,EQ,2102,0.78,17507.35,2.21,46.39
ARCIL,EQ,139.6,3.27,4535.56,33.41,46.38
SHAREINDIA,EQ,222.38,-2.08,4836.59,20.64,46.25
RAYMONDREL,EQ,592,1.12,3941.16,7.65,46.06
GREAVESCOT,EQ,198.8,0.11,4631.07,22.67,45.89
MTARTECH,BE,7197.5,2.59,22139.22,0.64,45.83
