"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"VENUSPIPES","Venus Pipes & Tubes Limited","EQ","Interim Dividend - Re 0.50 Per Share","10","18-Nov-2025","18-Nov-2025","-","-"
"NAVNETEDUL","Navneet Education Limited","EQ","Interim Dividend - Rs 1.50 Per Share","2","18-Nov-2025","18-Nov-2025","-","-"
"PRECWIRE","Precision Wires India Limited","EQ","Interim Dividend - Rs 0.35 Per Share","1","18-Nov-2025","18-Nov-2025","-","-"
"NHIT","National Highways Infra Trust","IV","Distribution - Rs 2.471 Per Unit Consists Of Rs 2.456 Per Unit As Interest & Re 0.015 Per Unit As Other Income On Surplus Funds","101","18-Nov-2025","18-Nov-2025","-","-"
"OSEINTRUST","Oriental InfraTrust","IV","Distribution - Rs 3.5325 Per Unit Consists Of Rs 1.6818 Per Unit As Interest & Rs 1.8389 Per Unit As Dividend & Re 0.0118 Per Unit As Return Of Capital","100","18-Nov-2025","18-Nov-2025","-","-"
"ASIANPAINT","Asian Paints Limited","EQ","Interim Dividend - Rs 4.50 Per Share","1","18-Nov-2025","18-Nov-2025","-","-"
"IRB","IRB Infrastructure Developers Limited","EQ","Interim Dividend - Rs 0.07 Per Share","1","18-Nov-2025","18-Nov-2025","-","-"
"IRBINVIT","IRB InvIT Fund","IV","Distribution - Rs 1.50 Per Unit Consist Of Re 0.90 Per Unit As Interest & Re 0.48 Per Unit As Return Of Capital & Re 0.12 Per Unit As Dividend","102","18-Nov-2025","18-Nov-2025","-","-"
"COCHINSHIP","Cochin Shipyard Limited","EQ","Interim Dividend - Rs 4 Per Share","5","18-Nov-2025","18-Nov-2025","-","-"
"AMRUTANJAN","Amrutanjan Health Care Limited","EQ","Interim Dividend - Re 1 Per Share","1","18-Nov-2025","18-Nov-2025","-","-"
"ASHOKLEY","Ashok Leyland Limited","EQ","Interim Dividend - Re 1 Per Share","1","18-Nov-2025","18-Nov-2025","-","-"
"MANINFRA","Man Infraconstruction Limited","EQ","Interim Dividend - Re 0.45 Per Share","2","18-Nov-2025","18-Nov-2025","-","-"
