"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"NGIL","Nakoda Group of Industries Limited","EQ","Rights 1:7 @ Premium Rs 30/-","10","05-Sep-2023","05-Sep-2023","-","-"
"DHAMPURSUG","Dhampur Sugar Mills Limited","EQ","Annual General Meeting","10","05-Sep-2023","-","06-Sep-2023","12-Sep-2023"
"DHRUV","Dhruv Consultancy Services Limited","EQ","Interim Dividend - Re 0.25 Per Share","10","05-Sep-2023","05-Sep-2023","-","-"
"DMCC","DMCC SPECIALITY CHEMICALS LIMITED","EQ","Annual General Meeting","10","05-Sep-2023","-","06-Sep-2023","12-Sep-2023"
"HINDNATGLS","Hindusthan National Glass & Industries Limited","EQ","Annual General Meeting","2","05-Sep-2023","-","06-Sep-2023","12-Sep-2023"
"INDIAGLYCO","India Glycols Limited","EQ","Annual General Meeting/Dividend - Rs  7.50 Per Share","5","05-Sep-2023","-","06-Sep-2023","12-Sep-2023"
"WINDLAS","Windlas Biotech Limited","EQ","Annual General Meeting/Dividend - Rs 4 Per Share","5","05-Sep-2023","-","06-Sep-2023","12-Sep-2023"
"697GS2026","GOVERNMENT OF INDIA","GS","Interest Payment","100","05-Sep-2023","05-Sep-2023","-","-"
"IRCON","Ircon International Limited","EQ","Annual General Meeting/Dividend - Rs 1.20 Per Share","2","05-Sep-2023","-","06-Sep-2023","12-Sep-2023"
"KAJARIACER","Kajaria Ceramics Limited","EQ","Annual General Meeting/Dividend - Rs 3 Per Share","1","05-Sep-2023","-","06-Sep-2023","12-Sep-2023"
"PFS","PTC India Financial Services Limited","EQ","Dividend - Re 1 Per Share","10","05-Sep-2023","05-Sep-2023","-","-"
"EMAMIPAP","Emami Paper Mills Limited","EQ","Annual General Meeting/Dividend - Rs 1.60 Per Share","2","05-Sep-2023","-","06-Sep-2023","12-Sep-2023"
"RHL","Robust Hotels Limited","EQ","Annual General Meeting","10","05-Sep-2023","-","06-Sep-2023","12-Sep-2023"
"DENORA","De Nora India Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","10","05-Sep-2023","-","06-Sep-2023","12-Sep-2023"
