"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"SILINV","SIL Investments Limited","EQ"," Dividend - Rs 2.50 Per Share","10","27-Aug-2021","30-Aug-2021","-","-"
"SUTLEJTEX","Sutlej Textiles and Industries Limited","EQ"," Dividend - Rs 0.30 Per Share","1","27-Aug-2021","30-Aug-2021","-","-"
"AUROPHARMA","Aurobindo Pharma Limited","EQ"," Interim Dividend - Rs 1.50 Per Share","1","27-Aug-2021","30-Aug-2021","-","-"
"ANTELOPUS","Antelopus Selan Energy Limited","EQ"," Annual General Meeting","10","27-Aug-2021","-","31-Aug-2021","07-Sep-2021"
"HATSUN","Hatsun Agro Product Limited","EQ"," Annual General Meeting","1","27-Aug-2021","-","31-Aug-2021","01-Sep-2021"
"HGINFRA","H.G. Infra Engineering Limited","EQ"," Annual General Meeting/Dividend - Rs 0.80 Per Share","10","27-Aug-2021","-","31-Aug-2021","06-Sep-2021"
"CAMS","Computer Age Management Services Limited","EQ"," Interim Dividend - Rs 6.50 Per Share","2","27-Aug-2021","30-Aug-2021","-","-"
"CEATLTD","CEAT Limited","EQ"," Dividend - Rs 18 Per Share","10","27-Aug-2021","30-Aug-2021","-","-"
"GDL","Gateway Distriparks Limited","EQ"," Annual General Meeting","10","27-Aug-2021","-","31-Aug-2021","06-Sep-2021"
"PANAMAPET","Panama Petrochem Limited","EQ"," Annual General Meeting/Dividend - Rs 2 Per Share","2","27-Aug-2021","-","31-Aug-2021","02-Sep-2021"
