"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"ARVIND","Arvind Limited","EQ","Annual General Meeting","10","29-Aug-2022","-","31-Aug-2022","06-Sep-2022"
"SCHNEIDER","Schneider Electric Infrastructure Limited","EQ","Annual General Meeting","2","29-Aug-2022","-","01-Sep-2022","07-Sep-2022"
"KEI","KEI Industries Limited","EQ","Annual General Meeting","2","29-Aug-2022","-","01-Sep-2022","07-Sep-2022"
"DATAPATTNS","Data Patterns (India) Limited","EQ","Annual General Meeting/Dividend - Rs  3.50 Per Share","2","29-Aug-2022","-","31-Aug-2022","06-Sep-2022"
"SANGINITA","Sanginita Chemicals Limited","EQ","Annual General Meeting","10","29-Aug-2022","-","30-Aug-2022","30-Aug-2022"
"METROBRAND","Metro Brands Limited","EQ","Annual General Meeting/Dividend - Re 0.75 Per Share","5","29-Aug-2022","-","01-Sep-2022","07-Sep-2022"
"POKARNA","Pokarna Limited","EQ","Annual General Meeting/Dividend - Re 0.60 Per Share","2","29-Aug-2022","-","01-Sep-2022","07-Sep-2022"
"KKCL","Kewal Kiran Clothing Limited","EQ","Annual General Meeting","10","29-Aug-2022","-","31-Aug-2022","06-Sep-2022"
"RSWM","RSWM Limited","EQ","Annual General Meeting/Dividend - Rs  25 Per Share","10","29-Aug-2022","-","31-Aug-2022","06-Sep-2022"
"IONEXCHANG","ION Exchange (India) Limited","EQ","Annual General Meeting/Dividend - Rs  10 Per Share","1","29-Aug-2022","-","31-Aug-2022","08-Sep-2022"
"SIS","SIS LIMITED","EQ","Buy Back","5","29-Aug-2022","30-Aug-2022","-","-"
"697GS2026","GOVERNMENT OF INDIA","GS","Interest Payment","100","29-Aug-2022","30-Aug-2022","-","-"
"ESSARSHPNG","Essar Shipping Limited","EQ","Annual General Meeting","10","29-Aug-2022","-","01-Sep-2022","08-Sep-2022"
"MBECL","Mcnally Bharat Engineering Company Limited","EQ","Annual General Meeting","10","29-Aug-2022","-","31-Aug-2022","02-Sep-2022"
"INDIAGLYCO","India Glycols Limited","EQ","Annual General Meeting/Dividend - Rs 7.50 Per Share","5","29-Aug-2022","-","01-Sep-2022","07-Sep-2022"
"MANINFRA","Man Infraconstruction Limited","EQ","Annual General Meeting","2","29-Aug-2022","-","01-Sep-2022","07-Sep-2022"
"NAVKARCORP","Navkar Corporation Limited","EQ","Annual General Meeting","10","29-Aug-2022","-","01-Sep-2022","07-Sep-2022"
"IVC","IL&FS Investment Managers Limited","EQ","Annual General Meeting/Dividend - Rs 0.40 Per Share","2","29-Aug-2022","-","31-Aug-2022","07-Sep-2022"
