"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"SHRIPISTON","SPR Auto Technologies Limited","EQ","Dividend - Rs 5 Per Share","10","20-Jul-2026","20-Jul-2026","-","-"
"FAIRCHEMOR","Fairchem Organics Limited","EQ","Dividend - Re 1 Per Share","10","20-Jul-2026","20-Jul-2026","-","-"
"743GS2076","Government of India","GS","Interest Payment","100","20-Jul-2026","20-Jul-2026","-","-"
"GRAPHITE","Graphite India Limited","EQ","Dividend - Rs 7 Per Share","2","20-Jul-2026","20-Jul-2026","-","-"
"HAPPYFORGE","Happy Forgings Limited","EQ","Dividend - Rs 4 Per Share","2","20-Jul-2026","20-Jul-2026","-","-"
"KPRMILL","K.P.R. Mill Limited","EQ","Dividend - Rs 2.50 Per Share","1","20-Jul-2026","20-Jul-2026","-","-"
"NELCAST","Nelcast Limited","EQ","Dividend - Re 0.70 Per Share","2","20-Jul-2026","20-Jul-2026","-","-"
"NESCO","Nesco Limited","EQ","Dividend - Rs 7 Per Share","2","20-Jul-2026","20-Jul-2026","-","-"
"POKARNA","Pokarna Limited","EQ","Dividend - Re 0.60 Per Share","2","20-Jul-2026","20-Jul-2026","-","-"
"CPPLUS","Aditya Infotech Limited","EQ","Dividend - Rs 1.64 Per Share","1","20-Jul-2026","20-Jul-2026","-","-"
"NDRAUTO","Ndr Auto Components Limited","EQ","Dividend - Rs 4 Per Share","10","20-Jul-2026","20-Jul-2026","-","-"
