"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"AGI","AGI Greenpac Limited","EQ"," Annual General Meeting/Dividend - Rs 3 Per Share","2","09-Sep-2020","-","11-Sep-2020","19-Sep-2020"
"UFLEX","UFLEX Limited","EQ"," Annual General Meeting/Dividend - Rs 2 Per Share","10","09-Sep-2020","-","11-Sep-2020","17-Sep-2020"
"1018GS2026","GOVERNMENT OF INDIA","GS"," Interest Payment","100","09-Sep-2020","10-Sep-2020","-","-"
"GSPL","Gujarat State Petronet Limited","EQ"," Dividend - Rs 2 Per Share","10","09-Sep-2020","10-Sep-2020","-","-"
"GUJENERGY","GUJARAT ENERGY LIMITED","EQ"," Dividend - Rs 1.25 Per Share","2","09-Sep-2020","10-Sep-2020","-","-"
"SUMEETINDS","Sumeet Industries Limited","EQ"," Annual General Meeting","2","09-Sep-2020","-","11-Sep-2020","17-Sep-2020"
"SIRCA","Sirca Paints India Limited","EQ"," Annual General Meeting","10","09-Sep-2020","-","11-Sep-2020","18-Sep-2020"
"TNPL","Tamil Nadu Newsprint & Papers Limited","EQ"," Annual General Meeting/Dividend - Rs 6 Per Share","10","09-Sep-2020","-","11-Sep-2020","18-Sep-2020"
"IGARASHI","Igarashi Motors India Limited","EQ"," Annual General Meeting/Dividend - Rs 1.20 Per Share","10","09-Sep-2020","-","11-Sep-2020","17-Sep-2020"
"RADIOCITY","Music Broadcast Limited","EQ"," Annual General Meeting","2","09-Sep-2020","-","11-Sep-2020","15-Sep-2020"
"LGBFORGE","LGB Forge Limited","EQ"," Annual General Meeting","1","09-Sep-2020","-","11-Sep-2020","17-Sep-2020"
"SALZERELEC","Salzer Electronics Limited","EQ"," Annual General Meeting","10","09-Sep-2020","-","11-Sep-2020","12-Sep-2020"
"SCI","Shipping Corporation Of India Limited","EQ"," Annual General Meeting/Dividend - Rs 0.75 Per Share","10","09-Sep-2020","-","11-Sep-2020","18-Sep-2020"
"SUPREMEIND","Supreme Industries Limited","EQ"," Annual General Meeting","2","09-Sep-2020","-","11-Sep-2020","17-Sep-2020"
