"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"BALKRISIND","Balkrishna Industries Limited","EQ","Interim Dividend - Rs 4 Per Share","2","11-Aug-2022","13-Aug-2022","-","-"
"DIVISLAB","Divi's Laboratories Limited","EQ","Dividend - Rs 30 Per Share","2","11-Aug-2022","12-Aug-2022","-","-"
"BIRET","Brookfield India Real Estate Trust","RR","Dividend - Rs 0.06 Per Unit/Interest Amount - Rs 2.45 Per Unit/Repayment Of Spv Debt - Rs 2.56 Per Unit/Fd And Income Tax Refund- 0.03","275","11-Aug-2022","12-Aug-2022","-","-"
"AJMERA","Ajmera Realty & Infra India Limited","EQ","Dividend - Rs 2.25 Per Share","2","11-Aug-2022","12-Aug-2022","-","-"
"DIXON","Dixon Technologies (India) Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","2","11-Aug-2022","-","17-Aug-2022","23-Aug-2022"
"ERIS","Eris Lifesciences Limited","EQ","Interim Dividend- Rs 7.35 Per Share","1","11-Aug-2022","16-Aug-2022","-","-"
"GODFRYPHLP","Godfrey Phillips India Limited","EQ","Annual General Meeting/Dividend - Rs  28 Per Share","2","11-Aug-2022","-","13-Aug-2022","26-Aug-2022"
"GRPLTD","GRP Limited","EQ","Annual General Meeting/Dividend - Rs  9 Per Share","10","11-Aug-2022","-","17-Aug-2022","22-Aug-2022"
"IOC","Indian Oil Corporation Limited","EQ","Dividend - Rs 2.40 Per Share","10","11-Aug-2022","12-Aug-2022","-","-"
"HINDALCO","Hindalco Industries Limited","EQ","Annual General Meeting/Dividend - Rs 4 Per Share","1","11-Aug-2022","-","16-Aug-2022","22-Aug-2022"
"KPRMILL","K.P.R. Mill Limited","EQ","Annual General Meeting/Dividend - Rs  0.15 Per Share","1","11-Aug-2022","-","17-Aug-2022","23-Aug-2022"
"ONIDA","Onida Electronics Limited","EQ","Annual General Meeting","1","11-Aug-2022","-","15-Aug-2022","21-Aug-2022"
"NAHARPOLY","Nahar Poly Films Limited","EQ","Dividend - Rs 2.50 Per Share","5","11-Aug-2022","-","13-Aug-2022","16-Aug-2022"
"NAHARCAP","Nahar Capital and Financial Services Limited","EQ","Dividend - Rs 1.50 Per Share","5","11-Aug-2022","-","13-Aug-2022","16-Aug-2022"
"NAHARSPING","Nahar Spinning Mills Limited","EQ","Dividend - Rs 2 Per Share","5","11-Aug-2022","-","13-Aug-2022","16-Aug-2022"
"NIBL","NRB Industrial Bearings Limited","EQ","Annual General Meeting","2","11-Aug-2022","-","13-Aug-2022","19-Aug-2022"
"RAJMET","Rajnandini Metal Limited","EQ","Interim Dividend - Re 1 Per Share","1","11-Aug-2022","12-Aug-2022","-","-"
"INDUSINDBK","IndusInd Bank Limited","EQ","Annual General Meeting/Dividend - Rs 8.50 Per Share","10","11-Aug-2022","12-Aug-2022","-","-"
"JAMNAAUTO","Jamna Auto Industries Limited","EQ","Annual General Meeting/Dividend - Re 1 Per Share","1","11-Aug-2022","-","13-Aug-2022","19-Aug-2022"
"COHANCE","Cohance Lifesciences Limited","EQ","Annual General Meeting","1","11-Aug-2022","-","16-Aug-2022","18-Aug-2022"
"VBL","Varun Beverages Limited","EQ","Interim Dividend - Rs 2.50 Per Share","2","11-Aug-2022","12-Aug-2022","-","-"
"EMAMIPAP","Emami Paper Mills Limited","EQ","Annual General Meeting/Dividend - Rs 1.60 Per Share","2","11-Aug-2022","-","13-Aug-2022","19-Aug-2022"
"GRASIM","Grasim Industries Limited","EQ","Annual General Meeting/Dividend - Rs 5 Per Share/Special Dividend - Rs 5 Per Share","2","11-Aug-2022","-","13-Aug-2022","29-Aug-2022"
"ALKALI","Alkali Metals Limited","EQ","Annual General Meeting/Dividend - Rs  2 Per Share","10","11-Aug-2022","-","16-Aug-2022","22-Aug-2022"
"ASHIMASYN","Ashima Limited","EQ","Annual General Meeting","10","11-Aug-2022","-","16-Aug-2022","25-Aug-2022"
"ASTRAMICRO","Astra Microwave Products Limited","EQ","Annual General Meeting/Dividend - Rs  1.40 Per Share","2","11-Aug-2022","-","16-Aug-2022","22-Aug-2022"
"HESTERBIO","Hester Biosciences Limited","EQ","Annual General Meeting/Dividend - Rs  10 Per Share","10","11-Aug-2022","-","13-Aug-2022","23-Aug-2022"
"ENDURANCE","Endurance Technologies Limited","EQ","Dividend - Rs 6.25 Per Share","10","11-Aug-2022","-","13-Aug-2022","24-Aug-2022"
"FINEORG","Fine Organic Industries Limited","EQ","Annual General Meeting/Dividend - Rs 9 Per Share","5","11-Aug-2022","-","17-Aug-2022","23-Aug-2022"
"JTEKTINDIA","Jtekt India Limited","EQ","Dividend - Re 0.40 Per Share","1","11-Aug-2022","-","13-Aug-2022","26-Aug-2022"
"PRECOT","Precot Limited","EQ","Annual General Meeting/Dividend - Rs  6 Per Share","10","11-Aug-2022","-","17-Aug-2022","22-Aug-2022"
"REPCOHOME","Repco Home Finance Limited","EQ","Annual General Meeting/Dividend - Rs  2.50 Per Share","10","11-Aug-2022","-","16-Aug-2022","22-Aug-2022"
