"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"SHILPAMED","Shilpa Medicare Limited","EQ","Dividend - Re 0.60 Per Share","1","04-Sep-2026","04-Sep-2026","-","-"
"GULFOILLUB","Gulf Oil Lubricants India Limited","EQ","Dividend - Rs 30 Per Share","2","04-Sep-2026","04-Sep-2026","-","-"
"SPAL","S. P. Apparels Limited","EQ","Dividend - Rs 3 Per Share","10","04-Sep-2026","04-Sep-2026","-","-"
"SPECIALITY","Speciality Restaurants Limited","EQ","Dividend - Re 1 Per Share","10","04-Sep-2026","04-Sep-2026","-","-"
"SPORTKING","Sportking India Limited","EQ","Dividend - Re 1 Per Share","1","04-Sep-2026","05-Sep-2026","-","-"
"STOVEKRAFT","Stove Kraft Limited","EQ","Dividend - Rs 3.50 Per Share","10","04-Sep-2026","04-Sep-2026","-","-"
"SUPRIYA","Supriya Lifescience Limited","EQ","Dividend - Re 1 Per Share","2","04-Sep-2026","04-Sep-2026","-","-"
"TCC","TCC Concept Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","04-Sep-2026","04-Sep-2026","-","-"
"SCI","Shipping Corporation Of India Limited","EQ","Dividend - Re 1 Per Share","10","04-Sep-2026","04-Sep-2026","-","-"
"SCILAL","Shipping Corporation of India Land and Assets Limited","EQ","Dividend - Re 0.55 Per Share","10","04-Sep-2026","04-Sep-2026","-","-"
"HIKAL","Hikal Limited","EQ","Dividend - Re 0.40 Per Share","2","04-Sep-2026","04-Sep-2026","-","-"
"CGCL","Capri Global Capital Limited","EQ","Dividend - Re 0.20 Per Share","1","04-Sep-2026","04-Sep-2026","-","-"
"HITECHCORP","Hitech Corporation Limited","EQ","Dividend - Re 1 Per Share","10","04-Sep-2026","04-Sep-2026","-","-"
"MAZDA","Mazda Limited","EQ","Dividend - Rs 4 Per Share","2","04-Sep-2026","04-Sep-2026","-","-"
"METROBRAND","Metro Brands Limited","EQ","Dividend - Rs 3 Per Share","5","04-Sep-2026","04-Sep-2026","-","-"
"MMP","MMP Industries Limited","EQ","Dividend - Rs 2 Per Share","10","04-Sep-2026","05-Sep-2026","-","-"
"CLEAN","Clean Science and Technology Limited","EQ","Dividend - Rs 4 Per Share","1","04-Sep-2026","05-Sep-2026","-","-"
"COALINDIA","Coal India Limited","EQ","Dividend - Rs 5.25 Per Share","10","04-Sep-2026","04-Sep-2026","-","-"
"NAHARCAP","Nahar Capital and Financial Services Limited","EQ","Dividend - Rs 1.50 Per Share","5","04-Sep-2026","04-Sep-2026","-","-"
"NAHARPOLY","Nahar Poly Films Limited","EQ","Dividend - Rs 1.50 Per Share","5","04-Sep-2026","04-Sep-2026","-","-"
"NAHARSPING","Nahar Spinning Mills Limited","EQ","Dividend - Re 1 Per Share","5","04-Sep-2026","04-Sep-2026","-","-"
"INDIGOPNTS","Indigo Paints Limited","EQ","Dividend - Rs 5 Per Share","10","04-Sep-2026","04-Sep-2026","-","-"
"AIAENG","AIA Engineering Limited","EQ","Dividend - Rs 16 Per Share","2","04-Sep-2026","05-Sep-2026","-","-"
"JAGSNPHARM","Jagsonpal Pharmaceuticals Limited","EQ","Dividend - Rs 4 Per Share","2","04-Sep-2026","04-Sep-2026","-","-"
"OIL","Oil India Limited","EQ","Dividend - Re 1 Per Share","10","04-Sep-2026","04-Sep-2026","-","-"
"OMINFRAL","OM INFRA LIMITED","EQ","Dividend - Re 0.50 Per Share","1","04-Sep-2026","04-Sep-2026","-","-"
"ONGC","Oil & Natural Gas Corporation Limited","EQ","Dividend - Re 1 Per Share","5","04-Sep-2026","04-Sep-2026","-","-"
"PARADEEP","Paradeep Phosphates Limited","EQ","Dividend - Rs 1.50 Per Share","10","04-Sep-2026","04-Sep-2026","-","-"
"EMCURE","Emcure Pharmaceuticals Limited","EQ","Dividend - Rs 3.60 Per Share","10","04-Sep-2026","04-Sep-2026","-","-"
"JOCIL","Jocil Limited","EQ","Dividend - Rs 3.50 Per Share","10","04-Sep-2026","04-Sep-2026","-","-"
"ARVIND","Arvind Limited","EQ","Dividend - Rs 4.50 Per Share","10","04-Sep-2026","04-Sep-2026","-","-"
"FCL","Fineotex Chemical Limited","EQ","Dividend - Re 0.05 Per Share","1","04-Sep-2026","04-Sep-2026","-","-"
"FINCABLES","Finolex Cables Limited","EQ","Dividend - Rs 9 Per Share","2","04-Sep-2026","04-Sep-2026","-","-"
"FMGOETZE","Federal-Mogul Goetze (India) Limited.","EQ","Interim Dividend - Rs 7.50 Per Share & Special Dividend Rs 86.50 Per Share","10","04-Sep-2026","04-Sep-2026","-","-"
"POEL","POCL Enterprises Limited","EQ","Dividend - Re 0.80 Per Share","2","04-Sep-2026","04-Sep-2026","-","-"
"GICRE","General Insurance Corporation of India","EQ","Dividend - Rs 13.25 Per Share","5","04-Sep-2026","04-Sep-2026","-","-"
"PVRINOX","PVR INOX Limited","EQ","Buy Back","10","04-Sep-2026","04-Sep-2026","-","-"
"VENUSPIPES","Venus Pipes & Tubes Limited","EQ","Dividend - Re 0.50 Per Share","10","04-Sep-2026","04-Sep-2026","-","-"
