"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"AGARIND","Agarwal Industrial Corporation Limited","EQ","Dividend - Rs 2.50 Per Share","10","08-Sep-2023","-","09-Sep-2023","15-Sep-2023"
"ZENTEC","Zen Technologies Limited","EQ","Annual General Meeting","1","08-Sep-2023","-","09-Sep-2023","16-Sep-2023"
"GMRP&UI","GMR Power and Urban Infra Limited","EQ","Annual General Meeting","5","08-Sep-2023","-","11-Sep-2023","18-Sep-2023"
"JAYBARMARU","Jay Bharat Maruti Limited","EQ","Annual General Meeting/Dividend - Rs 1.75 Per Share","2","08-Sep-2023","-","10-Sep-2023","16-Sep-2023"
"JOCIL","Jocil Limited","EQ","Dividend - Rs 2.50 Per Share","10","08-Sep-2023","-","09-Sep-2023","16-Sep-2023"
"KAYNES","Kaynes Technology India Limited","EQ","Annual General Meeting","10","08-Sep-2023","08-Sep-2023","-","-"
"LODHA","Lodha Developers Limited","EQ","Dividend - Re 1 Per Share","10","08-Sep-2023","08-Sep-2023","-","-"
"NACLIND","NACL Industries Limited","EQ","Annual General Meeting/Dividend - Re 0.25 Per Share","1","08-Sep-2023","-","09-Sep-2023","22-Sep-2023"
"NAHARCAP","Nahar Capital and Financial Services Limited","EQ","Dividend - Rs 1.50 Per Share","5","08-Sep-2023","-","09-Sep-2023","12-Sep-2023"
"NAHARSPING","Nahar Spinning Mills Limited","EQ","Dividend - Rs 1.50 Per Share","5","08-Sep-2023","-","09-Sep-2023","12-Sep-2023"
"PPAP","PPAP Automotive Limited","EQ","Annual General Meeting/Dividend - Re 0.50 Per Share","10","08-Sep-2023","-","09-Sep-2023","14-Sep-2023"
"REMSONSIND","Remsons Industries Limited","EQ","Annual General Meeting/Dividend - Rs 1.50 Per Share","2","08-Sep-2023","-","09-Sep-2023","15-Sep-2023"
"RSWM","RSWM Limited","EQ","Annual General Meeting/Dividend - Rs 5 Per Share","10","08-Sep-2023","-","09-Sep-2023","15-Sep-2023"
"SPORTKING","Sportking India Limited","EQ","Annual General Meeting","1","08-Sep-2023","-","11-Sep-2023","16-Sep-2023"
"TAJGVK","Taj GVK Hotels & Resorts Limited","EQ","Annual General Meeting","2","08-Sep-2023","-","09-Sep-2023","15-Sep-2023"
"TAJGVK","Taj GVK Hotels & Resorts Limited","EQ","Dividend - Re 1 Per Share","2","08-Sep-2023","08-Sep-2023","-","-"
"VMART","V-Mart Retail Limited","EQ","Annual General Meeting","10","08-Sep-2023","-","09-Sep-2023","15-Sep-2023"
"GICRE","General Insurance Corporation of India","EQ","Dividend - Rs 7.20 Per Share","5","08-Sep-2023","08-Sep-2023","-","-"
"LODHA","Lodha Developers Limited","EQ","Annual General Meeting","10","08-Sep-2023","-","09-Sep-2023","15-Sep-2023"
"MAXHEALTH","Max Healthcare Institute Limited","EQ","Dividend - Re 1 Per Share","10","08-Sep-2023","08-Sep-2023","-","-"
"VENKEYS","Venky's (India) Limited","EQ","Dividend - Rs 6 Per Share","10","08-Sep-2023","08-Sep-2023","-","-"
"1018GS2026","GOVERNMENT OF INDIA","GS","Interest Payment","100","08-Sep-2023","08-Sep-2023","-","-"
"74GS2035","GOVERNMENT OF INDIA","GS","Interest Payment","100","08-Sep-2023","08-Sep-2023","-","-"
"AAATECH","Aaa Technologies Limited","EQ","Annual General Meeting","10","08-Sep-2023","-","10-Sep-2023","16-Sep-2023"
"AAATECH","Aaa Technologies Limited","EQ","Dividend - Re 0.50 Per Share","10","08-Sep-2023","09-Sep-2023","-","-"
"ABMINTLLTD","ABM International Limited","EQ","Annual General Meeting","10","08-Sep-2023","-","09-Sep-2023","16-Sep-2023"
"ATL","Allcargo Terminals Limited","EQ","Dividend - Re 0.50 Per Share","2","08-Sep-2023","09-Sep-2023","-","-"
"DCMFINSERV","DCM Financial Services Limited","EQ","Annual General Meeting","10","08-Sep-2023","-","09-Sep-2023","15-Sep-2023"
"GATEWAY","Gateway Distriparks Limited","EQ","Annual General Meeting","10","08-Sep-2023","-","09-Sep-2023","20-Sep-2023"
"GMRAIRPORT","GMR AIRPORTS LIMITED","EQ","Annual General Meeting","1","08-Sep-2023","-","11-Sep-2023","18-Sep-2023"
"HNDFDS","Hindustan Foods Limited","EQ","Annual General Meeting","2","08-Sep-2023","-","09-Sep-2023","15-Sep-2023"
"JBMA","JBM Auto Limited","EQ","Annual General Meeting/Dividend - Rs 1.30 Per Share","1","08-Sep-2023","-","10-Sep-2023","16-Sep-2023"
"KANPRPLA","Kanpur Plastipack Limited","EQ","Annual General Meeting/Dividend - Re 0.50 Per Share","10","08-Sep-2023","-","09-Sep-2023","14-Sep-2023"
"NAGAFERT","Nagarjuna Fertilizers and Chemicals Limited","EQ","Annual General Meeting","1","08-Sep-2023","-","09-Sep-2023","15-Sep-2023"
"NAHARPOLY","Nahar Poly Films Limited","EQ","Dividend - Rs 1.50 Per Share","5","08-Sep-2023","-","09-Sep-2023","12-Sep-2023"
"NECCLTD","North Eastern Carrying Corporation Limited","EQ","Annual General Meeting","10","08-Sep-2023","09-Sep-2023","-","-"
"PAR","Par Drugs and Chemicals Limited","EQ","Annual General Meeting","10","08-Sep-2023","-","09-Sep-2023","16-Sep-2023"
"POLYPLEX","Polyplex Corporation Limited","EQ","Annual General Meeting/Dividend - Rs 3 Per Share","10","08-Sep-2023","-","09-Sep-2023","14-Sep-2023"
"RESPONIND","Responsive Industries Limited","EQ","Annual General Meeting/Dividend - Re 0.10 Per Share","1","08-Sep-2023","-","09-Sep-2023","15-Sep-2023"
"RITES","RITES Limited","EQ","Annual General Meeting/Dividend - Rs 6 Per Share","10","08-Sep-2023","-","09-Sep-2023","15-Sep-2023"
"RKFORGE","Ramkrishna Forgings Limited","EQ","Annual General Meeting","2","08-Sep-2023","-","09-Sep-2023","16-Sep-2023"
"SABTN","Sri Adhikari Brothers Television Network Limited","EQ","Annual General Meeting","10","08-Sep-2023","-","09-Sep-2023","13-Sep-2023"
"SMLMAH","SML Mahindra Limited","EQ","Annual General Meeting","10","08-Sep-2023","-","09-Sep-2023","15-Sep-2023"
"SOLARA","Solara Active Pharma Sciences Limited","EQ","Annual General Meeting","10","08-Sep-2023","-","09-Sep-2023","15-Sep-2023"
"SOMATEX","Soma Textiles & Industries Limited","EQ","Annual General Meeting","10","08-Sep-2023","-","09-Sep-2023","19-Sep-2023"
"SHEKHAWATI","Shekhawati Industries Limited","EQ","Annual General Meeting","10","08-Sep-2023","-","09-Sep-2023","15-Sep-2023"
"SUNFLAG","Sunflag Iron And Steel Company Limited","EQ","Annual General Meeting","10","08-Sep-2023","-","09-Sep-2023","21-Sep-2023"
"TIRUPATIFL","Tirupati Forge Limited","EQ","Annual General Meeting","2","08-Sep-2023","-","09-Sep-2023","15-Sep-2023"
"VIJIFIN","Viji Finance Limited","EQ","Annual General Meeting","1","08-Sep-2023","-","09-Sep-2023","15-Sep-2023"
"FCL","Fineotex Chemical Limited","EQ","Dividend - Re 0.80 Per Share","1","08-Sep-2023","08-Sep-2023","-","-"
"FCL","Fineotex Chemical Limited","EQ","Annual General Meeting","1","08-Sep-2023","-","09-Sep-2023","15-Sep-2023"
"HUDCO","Housing & Urban Development Corporation Limited","EQ","Dividend - Rs 3.10 Per Share","10","08-Sep-2023","08-Sep-2023","-","-"
"MOIL","MOIL Limited","EQ","Dividend - Re 0.69 Per Share","10","08-Sep-2023","08-Sep-2023","-","-"
"NIACL","The New India Assurance Company Limited","EQ","Dividend - Rs 1.93 Per Share","5","08-Sep-2023","08-Sep-2023","-","-"
"SARDAEN","Sarda Energy & Minerals Limited","EQ","Dividend - Re 0.75 Per Share/Special Dividend - Re 0.75 Per Share","1","08-Sep-2023","08-Sep-2023","-","-"
"TATVA","Tatva Chintan Pharma Chem Limited","EQ","Dividend - Rs 2 Per Share","10","08-Sep-2023","08-Sep-2023","-","-"
"TATVA","Tatva Chintan Pharma Chem Limited","EQ","Annual General Meeting","10","08-Sep-2023","-","09-Sep-2023","22-Sep-2023"
"WEALTH","Wealth First Portfolio Managers Limited","EQ","Dividend - Rs 3 Per Share","10","08-Sep-2023","08-Sep-2023","-","-"
"ZENTEC","Zen Technologies Limited","EQ","Dividend - Re 0.20 Per Share","1","08-Sep-2023","08-Sep-2023","-","-"
"GIPCL","Gujarat Industries Power Company Limited","EQ","Dividend - Rs 3.75 Per Share","10","08-Sep-2023","-","11-Sep-2023","16-Sep-2023"
