"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"813GS2045","GOVERNMENT OF INDIA","GS","Interest Payment","100","19-Jun-2026","19-Jun-2026","-","-"
"INDIASHLTR","India Shelter Finance Corporation Limited","EQ","Dividend - Rs 10 Per Share","5","19-Jun-2026","19-Jun-2026","-","-"
"TATACOMM","Tata Communications Limited","EQ","Dividend - Rs 17.50 Per Share","10","19-Jun-2026","19-Jun-2026","-","-"
"TMPV","Tata Motors Passenger Vehicles Limited","EQ","Dividend - Rs 3 Per Share","2","19-Jun-2026","19-Jun-2026","-","-"
"TORNTPOWER","Torrent Power Limited","EQ","Dividend - Rs 5 Per Share","10","19-Jun-2026","19-Jun-2026","-","-"
"POLYCAB","Polycab India Limited","EQ","Dividend - Rs 47 Per Share","10","19-Jun-2026","19-Jun-2026","-","-"
"CORONA","CORONA Remedies Limited","EQ","Dividend - Rs 10 Per Share","10","19-Jun-2026","19-Jun-2026","-","-"
"RPEL","Raghav Productivity Enhancers Limited","EQ","Dividend - Re 1 Per Share","10","19-Jun-2026","19-Jun-2026","-","-"
"DBEIL","Deepak Builders & Engineers India Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","19-Jun-2026","19-Jun-2026","-","-"
"GHCLTEXTIL","GHCL Textiles Limited","EQ","Dividend - Re 0.60 Per Share","2","19-Jun-2026","20-Jun-2026","-","-"
"SANOFICONR","Sanofi Consumer Healthcare India Limited","EQ","Dividend - Rs 75 Per Share","10","19-Jun-2026","19-Jun-2026","-","-"
"HDFCBANK","HDFC Bank Limited","EQ","Dividend - Rs 13 Per Share","1","19-Jun-2026","19-Jun-2026","-","-"
"HDFCLIFE","HDFC Life Insurance Company Limited","EQ","Dividend - Rs 2.10 Per Share","10","19-Jun-2026","19-Jun-2026","-","-"
"INDIAMART","Indiamart Intermesh Limited","EQ","Dividend - Rs 30 Per Share/ Special Dividend - Rs 30 Per Share","10","19-Jun-2026","19-Jun-2026","-","-"
"AWL","AWL Agri Business Limited","EQ","Dividend - Re 1 Per Share","1","19-Jun-2026","19-Jun-2026","-","-"
