"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"698GR2054","Government of India","GS","Interest Payment","100","13-Jun-2025","13-Jun-2025","-","-"
"STEELCITY","Steel City Securities Limited","EQ","Dividend - Re 1 Per Share","10","13-Jun-2025","13-Jun-2025","-","-"
"JMFINANCIL","JM Financial Limited","EQ","Dividend - Rs 2.70 Per Share","1","13-Jun-2025","13-Jun-2025","-","-"
"PEL","Piramal Enterprises Limited","EQ","Dividend - Rs 11 Per Share","2","13-Jun-2025","13-Jun-2025","-","-"
"INDGN","Indegene Limited","EQ","Dividend - Rs 2 Per Share","2","13-Jun-2025","13-Jun-2025","-","-"
"CANBK","Canara Bank","EQ","Dividend - Rs 4 Per Share","2","13-Jun-2025","13-Jun-2025","-","-"
"ACC","ACC Limited","EQ","Dividend - Rs 7.50 Per Share","10","13-Jun-2025","13-Jun-2025","-","-"
"ADANIENT","Adani Enterprises Limited","EQ","Dividend - Rs 1.30 Per Share","1","13-Jun-2025","13-Jun-2025","-","-"
"ADANIPORTS","Adani Ports and Special Economic Zone Limited","EQ","Dividend - Rs 7 Per Share","2","13-Jun-2025","13-Jun-2025","-","-"
"DAMCAPITAL","Dam Capital Advisors Limited","EQ","Dividend - Re 1 Per Share","2","13-Jun-2025","13-Jun-2025","-","-"
"AMBUJACEM","Ambuja Cements Limited","EQ","Dividend - Rs 2 Per Share","2","13-Jun-2025","13-Jun-2025","-","-"
"APCOTEXIND","Apcotex Industries Limited","EQ","Dividend - Rs 4.50 Per Share","2","13-Jun-2025","13-Jun-2025","-","-"
"EIMCOELECO","Eimco Elecon (India) Limited","EQ","Dividend - Rs 5 Per Share","10","13-Jun-2025","13-Jun-2025","-","-"
"ELECON","Elecon Engineering Company Limited","EQ","Dividend - Rs 1.50 Per Share","1","13-Jun-2025","13-Jun-2025","-","-"
"ATGL","Adani Total Gas Limited","EQ","Dividend - Re 0.25 Per Share","1","13-Jun-2025","13-Jun-2025","-","-"
"SHARDAMOTR","Sharda Motor Industries Limited","EQ","Dividend - Rs 32.50 Per Share","2","13-Jun-2025","13-Jun-2025","-","-"
"VIMTALABS","Vimta Labs Limited","EQ","Bonus 1:1","2","13-Jun-2025","13-Jun-2025","-","-"
"SMCGLOBAL","SMC Global Securities Limited","EQ","Dividend - Rs 1.20 Per Share","2","13-Jun-2025","13-Jun-2025","-","-"
"PFC","Power Finance Corporation Limited","EQ","Dividend - Rs 2.05 Per Share","10","13-Jun-2025","13-Jun-2025","-","-"
