"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"ABBOTINDIA","Abbott India Limited","EQ","Dividend - Rs 410 Per Share","10","19-Jul-2024","19-Jul-2024","-","-"
"ZYDUSWELL","Zydus Wellness Limited","EQ","Dividend - Rs 5 Per Share","10","19-Jul-2024","19-Jul-2024","-","-"
"ELECON","Elecon Engineering Company Limited","EQ","Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share","1","19-Jul-2024","19-Jul-2024","-","-"
"DELTACORP","Delta Corp Limited","EQ","Dividend - Rs 1.25 Per Share","1","19-Jul-2024","20-Jul-2024","-","-"
"AHL","Abans Holdings Limited","EQ","Annual General Meeting","2","19-Jul-2024","-","20-Jul-2024","26-Jul-2024"
"APCOTEXIND","Apcotex Industries Limited","EQ","Dividend - Rs 3.50 Per Share","2","19-Jul-2024","-","20-Jul-2024","29-Jul-2024"
"BOSCHLTD","Bosch Limited","EQ","Annual General Meeting/Dividend - Rs 170 Per Share","10","19-Jul-2024","-","20-Jul-2024","07-Aug-2024"
"CHOLAFIN","Cholamandalam Investment and Finance Company Limited","EQ","Dividend - Re 0.70 Per Share","2","19-Jul-2024","-","20-Jul-2024","26-Jul-2024"
"CUMMINSIND","Cummins India Limited","EQ","Annual General Meeting/Dividend - Rs 20 Per Share","2","19-Jul-2024","19-Jul-2024","-","-"
"DABUR","Dabur India Limited","EQ","Annual General Meeting/Dividend - Rs 2.75 Per Share","1","19-Jul-2024","-","22-Jul-2024","26-Jul-2024"
"LXCHEM","Laxmi Organic Industries Limited","EQ","Dividend - Rs 0.60 Per Sh","2","19-Jul-2024","19-Jul-2024","-","-"
"HITECHCORP","Hitech Corporation Limited","EQ","Dividend - Re 1 Per Share","10","19-Jul-2024","19-Jul-2024","-","-"
"HYBRIDFIN","Hybrid Financial Services Limited","EQ","Annual General Meeting","5","19-Jul-2024","-","22-Jul-2024","30-Jul-2024"
"ICRA","ICRA Limited","EQ","Annual General Meeting/Dividend - Rs 100 Per Share","10","19-Jul-2024","-","20-Jul-2024","22-Jul-2024"
"GANGOTRI","Gangotri Textiles Limited","EQ","Annual General Meeting","5","19-Jul-2024","-","20-Jul-2024","26-Jul-2024"
"INDIANHUME","Indian Hume Pipe Company Limited","EQ","Annual General Meeting/Dividend - Rs 1.50 Per Share","2","19-Jul-2024","-","20-Jul-2024","01-Aug-2024"
"KOTARISUG","Kothari Sugars And Chemicals Limited","EQ","Annual General Meeting","10","19-Jul-2024","-","20-Jul-2024","26-Jul-2024"
"LLOYDSENGG","LLOYDS ENGINEERING WORKS LIMITED","EQ","Dividend - Rs 0.20 Per Share","1","19-Jul-2024","19-Jul-2024","-","-"
