"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"MEGH","Meghmani Organics Limited","EQ"," Annual General Meeting","1","02-Sep-2020","-","04-Sep-2020","11-Sep-2020"
"POWERGRID","Power Grid Corporation of India Limited","EQ"," Annual General Meeting/Dividend - Rs 4.04 Per Share","10","02-Sep-2020","-","04-Sep-2020","22-Sep-2020"
"GVPIL","GE Power India Limited","EQ"," Annual General Meeting/Dividend - Rs  2 Per Share","10","02-Sep-2020","-","04-Sep-2020","10-Sep-2020"
"PIDILITIND","Pidilite Industries Limited","EQ"," Annual General Meeting","1","02-Sep-2020","-","04-Sep-2020","10-Sep-2020"
"SOMATEX","Soma Textiles & Industries Limited","EQ"," Annual General Meeting","10","02-Sep-2020","-","04-Sep-2020","15-Sep-2020"
"TNPETRO","Tamilnadu PetroProducts Limited","EQ"," Annual General Meeting/Dividend - Rs 1.50 Per Share","10","02-Sep-2020","-","04-Sep-2020","09-Sep-2020"
"TVTODAY","TV Today Network Limited","EQ"," Dividend - Rs 2.25 Per Share","5","02-Sep-2020","03-Sep-2020","-","-"
"DOLATALGO","Dolat Algotech Limited","EQ"," Annual General Meeting","1","02-Sep-2020","-","04-Sep-2020","10-Sep-2020"
"FOSECOIND","Foseco India Limited","EQ"," Annual General Meeting","10","02-Sep-2020","-","04-Sep-2020","10-Sep-2020"
"GALLANTT","Gallantt Ispat Limited","EQ"," Annual General Meeting","10","02-Sep-2020","-","04-Sep-2020","10-Sep-2020"
"GALLISPAT","Gallantt Ispat Limited","EQ"," Annual General Meeting","1","02-Sep-2020","-","04-Sep-2020","10-Sep-2020"
"KMSUGAR","K.M.Sugar Mills Limited","EQ"," Annual General Meeting","2","02-Sep-2020","-","04-Sep-2020","10-Sep-2020"
"DOLATALGO","Dolat Algotech Limited","EQ"," Interim Dividend - Rs 0.15 Per Share","1","02-Sep-2020","03-Sep-2020","-","-"
"SUMICHEM","Sumitomo Chemical India Limited","EQ"," Annual General Meeting/Dividend - Rs 0.55 Per Share","10","02-Sep-2020","03-Sep-2020","-","-"
"BANARBEADS","Banaras Beads Limited","EQ"," Annual General Meeting","10","02-Sep-2020","-","04-Sep-2020","10-Sep-2020"
