"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"WSTCSTPAPR","West Coast Paper Mills Limited","EQ","Dividend - Rs 3 Per Share","2","10-Aug-2026","10-Aug-2026","-","-"
"INDUSINVIT","Indus Infra Trust","IV","Distribution - Rs 3.55 Per Unit Consists Of Interest Rs 2.38 Per Unit & Return Of Capital Rs 1.17 Per Unit","100","10-Aug-2026","10-Aug-2026","-","-"
"INDUSTOWER","Indus Towers Limited","EQ","Dividend - Rs 14 Per Share","10","10-Aug-2026","10-Aug-2026","-","-"
"PTC","PTC India Limited","EQ","Interim Dividend - Rs 23 Per Share","10","10-Aug-2026","10-Aug-2026","-","-"
"AVTNPL","AVT Natural Products Limited","EQ","Dividend - Re 0.45 Per Share","1","10-Aug-2026","10-Aug-2026","-","-"
"JIOFIN","Jio Financial Services Limited","EQ","Dividend - Rs 0.60 Per Share","10","10-Aug-2026","10-Aug-2026","-","-"
"RITES","RITES Limited","EQ","Interim Dividend - Rs 1.40 Per Share","10","10-Aug-2026","10-Aug-2026","-","-"
"STYRENIX","Styrenix Performance Materials Limited","EQ","Interim Dividend - Rs 23 Per Share","10","10-Aug-2026","10-Aug-2026","-","-"
"MAJESAUT","Majestic Auto Limited","EQ","Dividend - Rs 25 Per Share","10","10-Aug-2026","10-Aug-2026","-","-"
"CMPDI","Central Mine Planning & Design Institute Limited","EQ","Dividend - Rs 1.06 Per Share","2","10-Aug-2026","10-Aug-2026","-","-"
