"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"ADVENZYMES","Advanced Enzyme Technologies Limited","EQ","Dividend - Rs 1.20 Per Share","2","23-Jul-2025","23-Jul-2025","-","-"
"ABSLAMC","Aditya Birla Sun Life AMC Limited","EQ","Annual General Meeting/Dividend - Rs 24 Per Share","5","23-Jul-2025","23-Jul-2025","-","-"
"DBCORP","D.B.Corp Limited","EQ","Interim Dividend - Rs 5 Per Share","10","23-Jul-2025","23-Jul-2025","-","-"
"BANSWRAS","Banswara Syntex Limited","EQ","Dividend - Re 1 Per Share","5","23-Jul-2025","23-Jul-2025","-","-"
"GREAVESCOT","Greaves Cotton Limited","EQ","Dividend - Rs 2 Per Share","2","23-Jul-2025","23-Jul-2025","-","-"
"HERITGFOOD","Heritage Foods Limited","EQ","Annual General Meeting/Dividend - Rs 2.50 Per Share","5","23-Jul-2025","23-Jul-2025","-","-"
"PIDILITIND","Pidilite Industries Limited","EQ","Annual General Meeting/Dividend - Rs 20 Per Share","1","23-Jul-2025","23-Jul-2025","-","-"
"NESCO","Nesco Limited","EQ","Annual General Meeting/Dividend - Rs 6.50 Per Share","2","23-Jul-2025","23-Jul-2025","-","-"
"ROUTE","ROUTE MOBILE LIMITED","EQ","Interim Dividend - Rs 3 Per Sh","10","23-Jul-2025","23-Jul-2025","-","-"
"SONATSOFTW","Sonata Software Limited","EQ","Dividend - Rs 4.40 Per Share","1","23-Jul-2025","23-Jul-2025","-","-"
"KPRMILL","K.P.R. Mill Limited","EQ","Dividend - Rs 2.50 Per Share","1","23-Jul-2025","23-Jul-2025","-","-"
"TANLA","Tanla Platforms Limited","EQ","Buy Back","1","23-Jul-2025","23-Jul-2025","-","-"
"MAHLOG","Mahindra Logistics Limited","EQ","Rights 3:8 @ Premium Rs 267/-","10","23-Jul-2025","23-Jul-2025","-","-"
"PRECAM","Precision Camshafts Limited","EQ","Dividend - Re 1 Per Share","10","23-Jul-2025","23-Jul-2025","-","-"
