"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"824GS2033","GOVERNMENT OF INDIA","GS","Interest Payment","100","09-May-2025","09-May-2025","-","-"
"MAHABANK","Bank of Maharashtra","EQ","Dividend - Rs 1.50 Per Share","10","09-May-2025","09-May-2025","-","-"
"NAVKARURB","Navkar Urbanstructure Limited","EQ","Face Value Split (Sub-Division) - From Rs 2/- Per Share To Re 1/- Per Share","1","09-May-2025","09-May-2025","-","-"
"INDUSINVIT","Indus Infra Trust","IV","Distribution - Rs 2.25 Per Unit Consisting Of Interest - Re 0.96 Per Unit/ Dividend - Rs 1.05 Per Unit/Return On Capital - Re 0.24 Per Unit","100","09-May-2025","12-May-2025","-","-"
"LAURUSLABS","Laurus Labs Limited","EQ","Interim Dividend - Rs  0.80 Per Share","2","09-May-2025","09-May-2025","-","-"
"UCOBANK","UCO Bank","EQ","Dividend - Rs 0.39 Per Share","10","09-May-2025","09-May-2025","-","-"
"ANANDRATHI","Anand Rathi Wealth Limited","EQ","Dividend - Rs 7 Per Share","5","09-May-2025","09-May-2025","-","-"
"BAJFINANCE","Bajaj Finance Limited","EQ","Special Dividend - Rs 12 Per Share","1","09-May-2025","09-May-2025","-","-"
"CHEMBOND","Chembond Material Technologies Limited","EQ","Demerger","5","09-May-2025","09-May-2025","-","-"
"COFORGE","Coforge Limited","EQ","Interim Dividend - Rs 19 Per Share","2","09-May-2025","12-May-2025","-","-"
"TARIL","Transformers And Rectifiers (India) Limited","EQ","Dividend - Re 0.20  Per Share","1","09-May-2025","09-May-2025","-","-"
"CPCAP","CP Capital Limited","EQ","Demerger","10","09-May-2025","09-May-2025","-","-"
