"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"636GS2031","Government of India","GS","Interest Payment","100","17-Aug-2026","17-Aug-2026","-","-"
"BANDHANBNK","Bandhan Bank Limited","EQ","Dividend - Rs 1.50 Per Share","10","17-Aug-2026","17-Aug-2026","-","-"
"MANAPPURAM","Manappuram Finance Limited","EQ","Interim Dividend - Re 1 Per Share","2","17-Aug-2026","17-Aug-2026","-","-"
"HISARMETAL","Hisar Metal Industries Limited","EQ","Dividend - Re 1 Per Share","10","17-Aug-2026","17-Aug-2026","-","-"
"HUDCO","Housing & Urban Development Corporation Limited","EQ","Dividend - Rs 1.50 Per Share","10","17-Aug-2026","17-Aug-2026","-","-"
"ICIL","Indo Count Industries Limited","EQ","Dividend - Rs 1.50 Per Share","2","17-Aug-2026","17-Aug-2026","-","-"
"FABTECH","Fabtech Technologies Limited","EQ","Dividend - Re 0.60 Per Share","10","17-Aug-2026","17-Aug-2026","-","-"
"SILVERTUC","Silver Touch Technologies Limited","EQ","Dividend - Re 0.10 Per Share","2","17-Aug-2026","17-Aug-2026","-","-"
"SKFINDUS","SKF India (Industrial) Limited","EQ","Interim Dividend - Rs 20 Per Share","10","17-Aug-2026","17-Aug-2026","-","-"
"INDIGRID","IndiGrid Infrastructure Trust","IV","Distribution - Rs 4.12 Per Unit Consist Of Rs 2.6909 Per Unit As Interest/ Re 0.0224 Per Unit As Dividend/ Rs 1.4067 Per Unit As Capital Repayment","100","17-Aug-2026","17-Aug-2026","-","-"
"PANAMAPET","Panama Petrochem Limited","EQ","Dividend - Rs 3 Per Share","2","17-Aug-2026","17-Aug-2026","-","-"
"PLASTIBLEN","Plastiblends India Limited","EQ","Dividend - Rs 3 Per Share","5","17-Aug-2026","17-Aug-2026","-","-"
"DELTACORP","Delta Corp Limited","EQ","Dividend - Re 0.50 Per Share","1","17-Aug-2026","17-Aug-2026","-","-"
"NBCC","NBCC (India) Limited","EQ","Interim Dividend - Re 0.15 Per Share","1","17-Aug-2026","17-Aug-2026","-","-"
