"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"GOODLUCK","Goodluck India Limited","EQ"," Annual General Meeting","2","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"HGS","Hinduja Global Solutions Limited","EQ"," Interim Dividend - Rs 6 Per Share","10","22-Sep-2020","23-Sep-2020","-","-"
"JBCHEPHARM","JB Chemicals & Pharmaceuticals Limited","EQ"," Annual General Meeting/Dividend -  Re 1 Per Share","1","22-Sep-2020","23-Sep-2020","-","-"
"HAL","Hindustan Aeronautics Limited","EQ"," Annual General Meeting","5","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"SUBCAPCITY","International Constructions Limited","EQ"," Annual General Meeting","10","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"VIKASLIFE","Vikas Lifecare Limited","EQ"," Annual General Meeting","1","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"WORTHPERI","Worth Peripherals Limited","EQ"," Annual General Meeting/Dividend - Rs 1.25 Per Share","10","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"BURNPUR","Burnpur Cement Limited","EQ"," Annual General Meeting","10","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"SHREYANIND","Shreyans Industries Limited","EQ"," Annual General Meeting","10","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"TBZ","Tribhovandas Bhimji Zaveri Limited","EQ"," Annual General Meeting","10","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"JPASSOCIAT","Jaiprakash Associates Limited","EQ"," Annual General Meeting","2","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"LCCINFOTEC","LCC Infotech Limited","EQ"," Annual General Meeting","2","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"LIBERTSHOE","Liberty Shoes Limited","EQ"," Annual General Meeting","10","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"KECL","Kirloskar Electric Company Limited","EQ"," Annual General Meeting","10","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"KILITCH","Kilitch Drugs (India) Limited","EQ"," Annual General Meeting","10","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"ORIENTALTL","Oriental Trimex Limited","EQ"," Annual General Meeting","10","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"RAJOIL","Raj Oil Mills Limited","EQ"," Annual General Meeting","10","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"SDBL","Som Distilleries & Breweries Limited","EQ"," Annual General Meeting","2","22-Sep-2020","-","24-Sep-2020","29-Sep-2020"
"SPCENET","Spacenet Enterprises India Limited","EQ"," Annual General Meeting","1","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"MITTAL","Mittal Life Style Limited","EQ"," Annual General Meeting","1","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"MOLDTECH","Mold-Tek Technologies Limited","EQ"," Annual General Meeting","2","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"MOLDTKPAC","Mold-Tek Packaging Limited","EQ"," Annual General Meeting","5","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"MOREPENLAB","Morepen Laboratories Limited","EQ"," Annual General Meeting","2","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"AGROPHOS","Agro Phos India Limited","EQ"," Annual General Meeting","10","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"AHLWEST","Asian Hotels (West) Limited","EQ"," Annual General Meeting","10","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"AKSHARCHEM","AksharChem India Limited","EQ"," Annual General Meeting","10","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"ALCHEM","Alchemist Limited","EQ"," Annual General Meeting","10","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"ASAHISONG","Asahi Songwon Colors Limited","EQ"," Annual General Meeting","10","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"ASIL","Amit Spinning Industries Limited","EQ"," Annual General Meeting","5","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"TECHNOE","Techno Electric & Engineering Company Limited","EQ"," Annual General Meeting","2","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
"VASWANI","Vaswani Industries Limited","EQ"," Annual General Meeting","10","22-Sep-2020","-","24-Sep-2020","30-Sep-2020"
