"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"LT","Larsen & Toubro Limited","EQ","Special Dividend - Rs 6 Per Share","2","02-Aug-2023","02-Aug-2023","-","-"
"RGL","Renaissance Global Limited","EQ","Annual General Meeting","2","02-Aug-2023","-","03-Aug-2023","10-Aug-2023"
"DYCL","Dynamic Cables Limited","EQ","Annual General Meeting/Dividend - Re 0.50 Per Share","10","02-Aug-2023","-","03-Aug-2023","09-Aug-2023"
"GKWLIMITED","GKW Limited","EQ","Annual General Meeting","10","02-Aug-2023","-","03-Aug-2023","09-Aug-2023"
"GROBTEA","The Grob Tea Company Limited","EQ","Dividend - Rs 2 Per Share","10","02-Aug-2023","02-Aug-2023","-","-"
"GROBTEA","The Grob Tea Company Limited","EQ","Annual General Meeting","10","02-Aug-2023","-","03-Aug-2023","09-Aug-2023"
"ADOR","Ador Welding Limited","EQ","Annual General Meeting/Dividend - Rs 17.50 Per Share","10","02-Aug-2023","-","03-Aug-2023","09-Aug-2023"
"CENTUM","Centum Electronics Limited","EQ","Dividend - Rs 4 Per Share","10","02-Aug-2023","02-Aug-2023","-","-"
"CINEVISTA","Cinevista Limited","EQ","Annual General Meeting","2","02-Aug-2023","-","03-Aug-2023","10-Aug-2023"
"KOTHARIPET","Kothari Petrochemicals Limited","EQ","Annual General Meeting/Dividend - Rs  0.75 Per Share","10","02-Aug-2023","-","03-Aug-2023","09-Aug-2023"
"SAHYADRI","Sahyadri Industries Limited","EQ","Annual General Meeting/Dividend - Rs  1.50 Per Share","10","02-Aug-2023","-","03-Aug-2023","09-Aug-2023"
"SHAREINDIA","Share India Securities Limited","EQ","Dividend - Rs 4.5 Per Share","2","02-Aug-2023","02-Aug-2023","-","-"
"STYRENIX","Styrenix Performance Materials Limited","EQ","Dividend - Rs 24 Per Share","10","02-Aug-2023","02-Aug-2023","-","-"
"SUVEN","Suven Life Sciences Limited","EQ","Annual General Meeting","1","02-Aug-2023","-","03-Aug-2023","05-Aug-2023"
"CRISIL","CRISIL Limited","EQ","Interim Dividend - Rs 8 Per Share","1","02-Aug-2023","02-Aug-2023","-","-"
"SHAREINDIA","Share India Securities Limited","EQ","Interim Dividend - Rs 2 Per Share","2","02-Aug-2023","02-Aug-2023","-","-"
"TDPOWERSYS","TD Power Systems Limited","EQ","Annual General Meeting/Dividend - Re 0.50 Per Share","2","02-Aug-2023","02-Aug-2023","-","-"
"BAJAJCON","Bajaj Consumer Care Limited","EQ","Annual General Meeting/Dividend - Rs  5 Per Share","1","02-Aug-2023","-","03-Aug-2023","09-Aug-2023"
"DATAPATTNS","Data Patterns (India) Limited","EQ","Annual General Meeting/Dividend - Rs  4.50 Per Share","2","02-Aug-2023","-","03-Aug-2023","09-Aug-2023"
"EIDPARRY","EID Parry India Limited","EQ","Annual General Meeting","1","02-Aug-2023","-","03-Aug-2023","09-Aug-2023"
"EIHOTEL","EIH Limited","EQ","Annual General Meeting/Dividend - Rs 1.10 Per Share","2","02-Aug-2023","-","03-Aug-2023","05-Aug-2023"
"MANINFRA","Man Infraconstruction Limited","EQ","Annual General Meeting","2","02-Aug-2023","-","03-Aug-2023","09-Aug-2023"
"ORCHPHARMA","Orchid Pharma Limited","EQ","Annual General Meeting","10","02-Aug-2023","-","03-Aug-2023","09-Aug-2023"
"PAGEIND","Page Industries Limited","EQ","Annual General Meeting","10","02-Aug-2023","-","03-Aug-2023","03-Aug-2023"
"PPLPHARMA","Piramal Pharma Limited","EQ","Rights 5:46 @ Premium Rs 71/-","10","02-Aug-2023","02-Aug-2023","-","-"
"REPRO","Repro India Limited","EQ","Annual General Meeting","10","02-Aug-2023","-","03-Aug-2023","09-Aug-2023"
"LT","Larsen & Toubro Limited","EQ","Dividend - Rs 24 Per Share","2","02-Aug-2023","02-Aug-2023","-","-"
