"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"POLYCAB","Polycab India Limited","EQ","Annual General Meeting/Dividend - Rs 14 Per Share","10","21-Jun-2022","-","23-Jun-2022","29-Jun-2022"
"BEPL","Bhansali Engineering Polymers Limited","EQ","Annual General Meeting/ Dividend - Re 1 Per Share","1","21-Jun-2022","22-Jun-2022","-","-"
"BOMDYEING","Bombay Dyeing & Mfg Company Limited","EQ","Annual General Meeting","2","21-Jun-2022","-","23-Jun-2022","29-Jun-2022"
"SUPREMEIND","Supreme Industries Limited","EQ","Annual General Meeting/Dividend - Rs 18 Per Share","2","21-Jun-2022","-","23-Jun-2022","29-Jun-2022"
"BALAMINES","Balaji Amines Limited","EQ","Annual General Meeting/Dividend - Rs 6 Per Share","2","21-Jun-2022","-","23-Jun-2022","29-Jun-2022"
"NELCO","NELCO Limited","EQ","Annual General Meeting/Dividend - Rs 1.8 Per Share","10","21-Jun-2022","-","23-Jun-2022","30-Jun-2022"
"DODLA","Dodla Dairy Limited","EQ","Annual General Meeting","10","21-Jun-2022","-","23-Jun-2022","30-Jun-2022"
"GREENPOWER","Orient Green Power Company Limited","EQ","Annual General Meeting","10","21-Jun-2022","-","23-Jun-2022","30-Jun-2022"
"COSMOFIRST","COSMO FIRST LIMITED","EQ","Annual General Meeting","10","21-Jun-2022","-","23-Jun-2022","29-Jun-2022"
"EVEREADY","Eveready Industries India Limited","EQ","Annual General Meeting","5","21-Jun-2022","-","23-Jun-2022","29-Jun-2022"
"SHRIPISTON","SPR Auto Technologies Limited","EQ","Dividend - Rs 4 Per Share","10","21-Jun-2022","22-Jun-2022","-","-"
