"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"ICIL","Indo Count Industries Limited","EQ"," Dividend - Rs 0.60 Per Share","2","22-Jul-2020","23-Jul-2020","-","-"
"GESHIP","The Great Eastern Shipping Company Limited","EQ"," Annual General Meeting","10","22-Jul-2020","-","24-Jul-2020","30-Jul-2020"
"TCPLPACK","TCPL Packaging Limited","EQ"," Annual General Meeting/Dividend - Rs 4 Per Share","10","22-Jul-2020","-","24-Jul-2020","30-Jul-2020"
"BSE","BSE Limited","EQ"," Dividend - Rs 17 Per Share","2","22-Jul-2020","23-Jul-2020","-","-"
"WHEELS","Wheels India Limited","EQ"," Annual General Meeting/Dividend - Rs 2.65 Per Share","10","22-Jul-2020","-","24-Jul-2020","30-Jul-2020"
"PCBL","PCBL Chemical Limited","EQ"," Annual General Meeting","1","22-Jul-2020","-","24-Jul-2020","30-Jul-2020"
"GODREJAGRO","Godrej Agrovet Limited","EQ"," Annual General Meeting/Dividend - Rs 5.50 Per Share","10","22-Jul-2020","-","24-Jul-2020","30-Jul-2020"
"BASF","BASF India Limited","EQ"," Annual General Meeting/Dividend - Rs 3 Per Share","10","22-Jul-2020","-","24-Jul-2020","30-Jul-2020"
"BANKBARODA","Bank of Baroda","EQ"," Annual General Meeting","2","22-Jul-2020","-","24-Jul-2020","31-Jul-2020"
"M&MFIN","Mahindra & Mahindra Financial Services Limited","EQ"," Rights 1:1 @ Premium Rs 48/-","2","22-Jul-2020","23-Jul-2020","-","-"
