"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"PFC","Power Finance Corporation Limited","EQ","Dividend - Rs 1.25 Per Share","10","09-Jun-2022","10-Jun-2022","-","-"
"SMCGLOBAL","SMC Global Securities Limited","EQ","Dividend - Rs 1.20 Per Share","2","09-Jun-2022","-","11-Jun-2022","15-Jun-2022"
"WELCORP","Welspun Corp Limited","EQ","Dividend - Rs 5 Per Share","5","09-Jun-2022","10-Jun-2022","-","-"
"ASIANPAINT","Asian Paints Limited","EQ","Dividend - Rs 15.50 Per Share","1","09-Jun-2022","10-Jun-2022","-","-"
"ASIANTILES","Asian Granito India Limited","EQ","Dividend - Rs 0.70 Per Share","10","09-Jun-2022","10-Jun-2022","-","-"
"ELECON","Elecon Engineering Company Limited","EQ","Annual General Meeting/Final Dividend- Re 1 Per Share/Special Dividend- Rs 0.40 Per Share","1","09-Jun-2022","-","11-Jun-2022","28-Jun-2022"
"TATACONSUM","TATA CONSUMER PRODUCTS LIMITED","EQ","Annual General Meeting/Dividend - Rs  6.05 Per Share","1","09-Jun-2022","-","11-Jun-2022","17-Jun-2022"
"AUBANK","AU Small Finance Bank Limited","EQ","Bonus 1:1","10","09-Jun-2022","10-Jun-2022","-","-"
"VOLTAS","Voltas Limited","EQ","Annual General Meeting/Dividend - Rs 5.50 Per Share","1","09-Jun-2022","-","11-Jun-2022","24-Jun-2022"
"KESORAMIND","Kesoram Industries Limited","EQ","Annual General Meeting","10","09-Jun-2022","-","11-Jun-2022","17-Jun-2022"
"SILVERTUC","Silver Touch Technologies Limited","EQ","Interim Dividend - Rs 0.50 Per Share","2","09-Jun-2022","10-Jun-2022","-","-"
"QUESS","Quess Corp Limited","EQ","Interim Dividend - Rs 4 Per Share","10","09-Jun-2022","10-Jun-2022","-","-"
"HDFCAMC","HDFC Asset Management Company Limited","EQ","Annual General Meeting/Dividend - Rs 42 Per Share","5","09-Jun-2022","-","11-Jun-2022","29-Jun-2022"
"CRAFTSMAN","Craftsman Automation Limited","EQ","Annual General Meeting/Dividend - Rs 3.75 Per Share","5","09-Jun-2022","-","11-Jun-2022","17-Jun-2022"
