"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"UNOMINDA","UNO Minda Limited","EQ","Interim Dividend - Re 0.90 Per Share","2","11-Feb-2026","11-Feb-2026","-","-"
"STALLION","Stallion India Fluorochemicals Limited","EQ","Rights 19:41 @ Premium Rs 89/-","10","11-Feb-2026","11-Feb-2026","-","-"
"TVSINVIT","TVS Infrastructure Trust","IV","Distribution - Rs 1.51 Per Unit Consist Of Rs 1.13 Per Unit As Interest/ Re 0.38 Per Unit As Other Income","100","11-Feb-2026","11-Feb-2026","-","-"
"RVNL","Rail Vikas Nigam Limited","EQ","Interim Dividend - Re 1 Per Share","10","11-Feb-2026","11-Feb-2026","-","-"
"PAGEIND","Page Industries Limited","EQ","Interim Dividend - Rs 125 Per Share","10","11-Feb-2026","11-Feb-2026","-","-"
"FDC","FDC Limited","EQ","Interim Dividend - Rs 5 Per Share","1","11-Feb-2026","11-Feb-2026","-","-"
"DALMIASUG","Dalmia Bharat Sugar and Industries Limited","EQ","Interim Dividend - Rs 4.50 Per Share","2","11-Feb-2026","11-Feb-2026","-","-"
"HEROMOTOCO","Hero MotoCorp Limited","EQ","Interim Dividend - Rs 110 Per Share","2","11-Feb-2026","11-Feb-2026","-","-"
"JBCHEPHARM","JB Chemicals & Pharmaceuticals Limited","EQ","Interim Dividend - Rs 12.70 Per Share","1","11-Feb-2026","11-Feb-2026","-","-"
"EMBASSY","Embassy Office Parks REIT","RR","Distribution - Rs 6.47 Per Unit Consisting Of Re 0.66 Per Unit As Interest/ Re 0.71 Per Unit As Dividend/ Rs 5.10 Per Unit As Repayment Of Spv Level Debt","300","11-Feb-2026","11-Feb-2026","-","-"
"CUMMINSIND","Cummins India Limited","EQ","Interim Dividend - Rs 20 Per Share","2","11-Feb-2026","11-Feb-2026","-","-"
