"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"DAMODARIND","Damodar Industries Limited","EQ","Annual General Meeting/Dividend - Rs 0.50 Per Share","5","15-Jul-2022","-","19-Jul-2022","22-Jul-2022"
"LMW","LMW Limited","EQ","Annual General Meeting/Dividend - Rs 40 Per Share","10","15-Jul-2022","-","19-Jul-2022","25-Jul-2022"
"TEJASNET","Tejas Networks Limited","EQ","Annual General Meeting","10","15-Jul-2022","-","19-Jul-2022","26-Jul-2022"
"ORIENTELEC","Orient Electric Limited","EQ","Annual General Meeting/Dividend - Rs 1.25 Per Share","1","15-Jul-2022","-","19-Jul-2022","25-Jul-2022"
"INDORAMA","Indo Rama Synthetics (India) Limited","EQ","Annual General Meeting","10","15-Jul-2022","-","19-Jul-2022","25-Jul-2022"
"ADROITINFO","Adroit Infotech Limited","EQ","Annual General Meeting","10","15-Jul-2022","-","19-Jul-2022","25-Jul-2022"
"OSWALGREEN","Oswal Greentech Limited","EQ","Interim Dividend - Rs 1.50 Per Share","10","15-Jul-2022","18-Jul-2022","-","-"
"EIHAHOTELS","EIH Associated Hotels Limited","EQ","Annual General Meeting","10","15-Jul-2022","-","19-Jul-2022","21-Jul-2022"
"CHEMBOND","Chembond Material Technologies Limited","EQ","Annual General Meeting/Dividend - Rs 5 Per Share","5","15-Jul-2022","-","19-Jul-2022","29-Jul-2022"
"UTIAMC","UTI Asset Management Company Limited","EQ","Dividend - Rs 21 Per Share","10","15-Jul-2022","-","19-Jul-2022","25-Jul-2022"
