"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"ALEMBICLTD","Alembic Limited","EQ","Dividend - Rs 2.4 Per Share","2","05-Aug-2024","05-Aug-2024","-","-"
"ANDHRAPAP","ANDHRA PAPER LIMITED","EQ","Annual General Meeting/Dividend - Rs 10 Per Share","2","05-Aug-2024","05-Aug-2024","-","-"
"BERGEPAINT","Berger Paints (I) Limited","EQ","Annual General Meeting/Dividend - Rs 3.50 Per Share","1","05-Aug-2024","-","06-Aug-2024","12-Aug-2024"
"BRITANNIA","Britannia Industries Limited","EQ","Annual General Meeting/ Dividend - Rs 73.5 Per Share","1","05-Aug-2024","-","06-Aug-2024","12-Aug-2024"
"CHAMBLFERT","Chambal Fertilizers & Chemicals Limited","EQ","Dividend - Rs 3 Per Share","10","05-Aug-2024","-","06-Aug-2024","07-Aug-2024"
"GANDHITUBE","Gandhi Special Tubes Limited","EQ","Dividend - Rs 13 Per Share","5","05-Aug-2024","05-Aug-2024","-","-"
"GREENPLY","Greenply Industries Limited","EQ","Annual General Meeting/Dividend - Re 0.50 Per Share","1","05-Aug-2024","05-Aug-2024","-","-"
"HERCULES","Hercules Hoists Limited","EQ","Annual General Meeting/Dividend - Rs 4 Per Share","1","05-Aug-2024","-","06-Aug-2024","12-Aug-2024"
"LINDEINDIA","Linde India Limited","EQ","Annual General Meeting/Dividend - Rs 4 Per Share/ Special Dividend - Rs 8 Per Share","10","05-Aug-2024","-","06-Aug-2024","12-Aug-2024"
"RAMAPHO","Rama Phosphates Limited","EQ","Annual General Meeting","10","05-Aug-2024","-","06-Aug-2024","13-Aug-2024"
"SOMANYCERA","Somany Ceramics Limited","EQ","Dividend - Rs 3 Per Share","2","05-Aug-2024","05-Aug-2024","-","-"
"SOMANYCERA","Somany Ceramics Limited","EQ","Annual General Meeting","2","05-Aug-2024","-","06-Aug-2024","12-Aug-2024"
"WELSPUNLIV","Welspun Living Limited","EQ","Buy Back","1","05-Aug-2024","05-Aug-2024","-","-"
"GODREJIND","Godrej Industries Limited","EQ","Annual General Meeting","1","05-Aug-2024","-","06-Aug-2024","13-Aug-2024"
