"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"NELCAST","Nelcast Limited","EQ","Annual General Meeting/Dividend - Rs 0.30 Per Share","2","26-Jul-2022","-","28-Jul-2022","03-Aug-2022"
"VEDL","Vedanta Limited","EQ","Interim Dividend- Rs 19.50 Per Share","1","26-Jul-2022","27-Jul-2022","-","-"
"HATSUN","Hatsun Agro Product Limited","EQ","Interim Dividend - Rs 6 Per Share","1","26-Jul-2022","27-Jul-2022","-","-"
"JMCPROJECT","JMC Projects (India)  Limited","EQ","Dividend - Rs 1 Per Share","2","26-Jul-2022","27-Jul-2022","-","-"
"FSL","Firstsource Solutions Limited","EQ","Annual General Meeting","10","26-Jul-2022","-","28-Jul-2022","03-Aug-2022"
"MAXIND","Max India Limited","EQ","Capital Reduction Pursuant To Nclt Order","10","26-Jul-2022","27-Jul-2022","-","-"
"PIDILITIND","Pidilite Industries Limited","EQ","Dividend - Rs 10  Per Share","1","26-Jul-2022","27-Jul-2022","-","-"
"FCSSOFT","FCS Software Solutions Limited","EQ","Annual General Meeting","1","26-Jul-2022","-","28-Jul-2022","03-Aug-2022"
"GPPL","Gujarat Pipavav Port Limited","EQ","Annual General Meeting/Dividend - Rs 2.40 Per Share","10","26-Jul-2022","-","28-Jul-2022","03-Aug-2022"
"RGL","Renaissance Global Limited","EQ","Annual General Meeting","2","26-Jul-2022","-","28-Jul-2022","04-Aug-2022"
"DIAMONDYD","Prataap Snacks Limited","EQ","Annual General Meeting/Dividend - Rs 0.50 Per Share","5","26-Jul-2022","27-Jul-2022","-","-"
"TTKHLTCARE","TTK Healthcare Limited","EQ","Annual General Meeting/Dividend - Rs 10 Per Share","10","26-Jul-2022","-","28-Jul-2022","03-Aug-2022"
"TTL","T T Limited","EQ","Annual General Meeting","1","26-Jul-2022","-","28-Jul-2022","03-Aug-2022"
"XCHANGING","Xchanging Solutions Limited","EQ","Annual General Meeting","10","26-Jul-2022","-","28-Jul-2022","03-Aug-2022"
"SHAREINDIA","Share India Securities Limited","EQ","Dividend - Rs  2 Per Share","2","26-Jul-2022","27-Jul-2022","-","-"
"TCI","Transport Corporation of India Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","2","26-Jul-2022","-","28-Jul-2022","02-Aug-2022"
"STEELCAS","Steelcast Limited","EQ","Annual General Meeting/Dividend - Rs  1.80 Per Share","1","26-Jul-2022","-","28-Jul-2022","04-Aug-2022"
"KOTARISUG","Kothari Sugars And Chemicals Limited","EQ","Annual General Meeting","10","26-Jul-2022","-","28-Jul-2022","03-Aug-2022"
"PIDILITIND","Pidilite Industries Limited","EQ","Annual General Meeting","1","26-Jul-2022","-","28-Jul-2022","10-Aug-2022"
"SHAREINDIA","Share India Securities Limited","EQ","Interim Dividend- Rs 2 Per Share","2","26-Jul-2022","27-Jul-2022","-","-"
"OFSS","Oracle Financial Services Software Limited","EQ","Annual General Meeting","5","26-Jul-2022","-","28-Jul-2022","03-Aug-2022"
"MBECL","Mcnally Bharat Engineering Company Limited","EQ","Annual General Meeting","10","26-Jul-2022","-","28-Jul-2022","03-Aug-2022"
