"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"SIRCA","Sirca Paints India Limited","EQ"," Annual General Meeting/Dividend - Rs 1.50 Per Share","10","29-Jul-2021","-","31-Jul-2021","06-Aug-2021"
"MBLINFRA","MBL Infrastructure Limited","EQ"," Annual General Meeting","10","29-Jul-2021","-","01-Aug-2021","07-Aug-2021"
"TATASTLBSL","Tata Steel Bsl Limited","EQ"," Annual General Meeting","2","29-Jul-2021","-","31-Jul-2021","06-Aug-2021"
"RANEHOLDIN","Rane Holdings Limited","EQ"," Annual General Meeting","10","29-Jul-2021","30-Jul-2021","-","-"
"VRLLOG","VRL Logistics Limited","EQ"," Dividend - Rs 4 Per Share","10","29-Jul-2021","31-Jul-2021","-","-"
"SOBHA","Sobha Limited","EQ"," Dividend - Rs 3.50 Per Share","10","29-Jul-2021","30-Jul-2021","-","-"
"UNIENTER","Uniphos Enterprises Limited","EQ"," Dividend - Rs 3.40 Per Share","2","29-Jul-2021","-","31-Jul-2021","13-Aug-2021"
"SYMPHONY","Symphony Limited","EQ"," Annual General Meeting/Dividend - Rs 4 Per Share","2","29-Jul-2021","-","31-Jul-2021","06-Aug-2021"
"QUICKHEAL","Quick Heal Technologies Limited","EQ"," Dividend - Rs 4 Per Share","10","29-Jul-2021","30-Jul-2021","-","-"
"832GS2032","GOVERNMENT OF INDIA","GS"," Interest Payment","100","29-Jul-2021","31-Jul-2021","-","-"
"GVT&D","GE Vernova T&D India Limited","EQ"," Annual General Meeting","2","29-Jul-2021","-","31-Jul-2021","06-Aug-2021"
"BALAMINES","Balaji Amines Limited","EQ"," Annual General Meeting/Dividend - Rs 4 Per Share","2","29-Jul-2021","-","02-Aug-2021","09-Aug-2021"
"DELTACORP","Delta Corp Limited","EQ"," Dividend - Re 1 Per Share","1","29-Jul-2021","30-Jul-2021","-","-"
"DABUR","Dabur India Limited","EQ"," Annual General Meeting/Dividend - Rs 3 Per Share","1","29-Jul-2021","-","02-Aug-2021","06-Aug-2021"
"BANDHANBNK","Bandhan Bank Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","10","29-Jul-2021","-","31-Jul-2021","06-Aug-2021"
"EMKAY","Emkay Global Financial Services Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","10","29-Jul-2021","-","31-Jul-2021","06-Aug-2021"
"808GS2022","GOVERNMENT OF INDIA","GS"," Interest Payment","100","29-Jul-2021","31-Jul-2021","-","-"
"826GS2027","GOVERNMENT OF INDIA","GS"," Interest Payment","100","29-Jul-2021","31-Jul-2021","-","-"
"POKARNA","Pokarna Limited","EQ"," Annual General Meeting/Dividend - Rs 0.60 Per Share","2","29-Jul-2021","-","31-Jul-2021","06-Aug-2021"
"TIMKEN","Timken India Limited","EQ"," Annual General Meeting/Dividend - Rs 1.50 Per Share","10","29-Jul-2021","30-Jul-2021","-","-"
"POWERGRID","Power Grid Corporation of India Limited","EQ"," Bonus 1:3","10","29-Jul-2021","30-Jul-2021","-","-"
"SUDARSCHEM","Sudarshan Chemical Industries Limited","EQ"," Dividend - Rs 6 Per Share","2","29-Jul-2021","30-Jul-2021","-","-"
"SAKSOFT","Saksoft Limited","EQ"," Annual General Meeting/Dividend - Rs 2.50 Per Share","1","29-Jul-2021","-","01-Aug-2021","10-Aug-2021"
"IFBAGRO","IFB Agro Industries Limited","EQ"," Annual General Meeting","10","29-Jul-2021","-","31-Jul-2021","06-Aug-2021"
"IFBIND","IFB Industries Limited","EQ"," Annual General Meeting","10","29-Jul-2021","-","31-Jul-2021","06-Aug-2021"
"IFGLEXPOR","IFGL Refractories Limited","EQ"," Annual General Meeting/Dividend - Rs 4 Per Share/ Special Dividend - Rs 6 Per Share","10","29-Jul-2021","-","31-Jul-2021","07-Aug-2021"
"IGARASHI","Igarashi Motors India Limited","EQ"," Annual General Meeting/Dividend - Rs 1.50 Per Share","10","29-Jul-2021","-","01-Aug-2021","09-Aug-2021"
"ICICIBANK","ICICI Bank Limited","EQ"," Dividend - Rs 2 Per Share","2","29-Jul-2021","30-Jul-2021","-","-"
"DHARAN","DHARAN INFRA-EPC LIMITED","EQ"," Annual General Meeting","1","29-Jul-2021","-","31-Jul-2021","07-Aug-2021"
"MINDTECK","Mindteck (India) Limited","EQ"," Annual General Meeting","10","29-Jul-2021","-","31-Jul-2021","13-Aug-2021"
"ALEMBICLTD","Alembic Limited","EQ"," Annual General Meeting/Dividend - Rs 0.20 Per Share","2","29-Jul-2021","-","31-Jul-2021","06-Aug-2021"
"IOB","Indian Overseas Bank","EQ"," Annual General Meeting","10","29-Jul-2021","-","01-Aug-2021","07-Aug-2021"
"577GS2030","Government of India","GS"," Interest Payment","100","29-Jul-2021","31-Jul-2021","-","-"
"ARE&M","Amara Raja Energy & Mobility Limited","EQ"," Annual General Meeting/Dividend - Rs 6 Per Share","1","29-Jul-2021","-","31-Jul-2021","06-Aug-2021"
"ANDHRAPAP","ANDHRA PAPER LIMITED","EQ"," Annual General Meeting/Dividend - Rs 5 Per Sh","2","29-Jul-2021","30-Jul-2021","-","-"
"GANDHITUBE","Gandhi Special Tubes Limited","EQ"," Annual General Meeting/Dividend - Rs 9 Per Share","5","29-Jul-2021","30-Jul-2021","-","-"
"WHIRLPOOL","Whirlpool of India Limited","EQ"," Annual General Meeting/Dividend - Rs 5 Per Share","10","29-Jul-2021","-","02-Aug-2021","07-Aug-2021"
