"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"697GS2026","GOVERNMENT OF INDIA","GS","Interest Payment","100","04-Sep-2025","04-Sep-2025","-","-"
"PRINCEPIPE","Prince Pipes And Fittings Limited","EQ","Dividend - Re 0.50 Per Share","10","04-Sep-2025","04-Sep-2025","-","-"
"ONGC","Oil & Natural Gas Corporation Limited","EQ","Dividend - Rs 1.25 Per Share","5","04-Sep-2025","04-Sep-2025","-","-"
"MAZDA","Mazda Limited","EQ","Dividend - Rs 3.60 Per Share","2","04-Sep-2025","04-Sep-2025","-","-"
"METROBRAND","Metro Brands Limited","EQ","Dividend - Rs 2.50 Per Share","5","04-Sep-2025","05-Sep-2025","-","-"
"JOCIL","Jocil Limited","EQ","Dividend - Re 0.50 Per Share","10","04-Sep-2025","05-Sep-2025","-","-"
"KALYANKJIL","Kalyan Jewellers India Limited","EQ","Dividend - Rs 1.50 Per Share","10","04-Sep-2025","05-Sep-2025","-","-"
"NAHARCAP","Nahar Capital and Financial Services Limited","EQ","Dividend - Rs 1.50 Per Share","5","04-Sep-2025","05-Sep-2025","-","-"
"NAHARPOLY","Nahar Poly Films Limited","EQ","Dividend - Re 1 Per Share","5","04-Sep-2025","05-Sep-2025","-","-"
"NAHARSPING","Nahar Spinning Mills Limited","EQ","Dividend - Re 1 Per Share","5","04-Sep-2025","05-Sep-2025","-","-"
"KOPRAN","Kopran Limited","EQ","Dividend - Rs 3 Per Share","10","04-Sep-2025","04-Sep-2025","-","-"
"INDOCO","Indoco Remedies Limited","EQ","Dividend - Re 0.20 Per Share","2","04-Sep-2025","04-Sep-2025","-","-"
"LLOYDSENT","Lloyds Enterprises Limited","EQ","Interim Dividend - Re 0.10 Per Share","1","04-Sep-2025","05-Sep-2025","-","-"
"NIACL","The New India Assurance Company Limited","EQ","Dividend - Rs 1.80 Per Share","5","04-Sep-2025","04-Sep-2025","-","-"
"NIITLTD","NIIT Limited","EQ","Dividend - Re 1 Per Share","2","04-Sep-2025","04-Sep-2025","-","-"
"NIITMTS","NIIT Learning Systems Limited","EQ","Dividend - Rs 3 Per Share","2","04-Sep-2025","04-Sep-2025","-","-"
"NRBBEARING","NRB Bearing Limited","EQ","Dividend - Rs 4.30 Per Share","2","04-Sep-2025","04-Sep-2025","-","-"
"NTPC","NTPC Limited","EQ","Dividend - Rs 3.35 Per Share","10","04-Sep-2025","04-Sep-2025","-","-"
"ADSL","Allied Digital Services Limited","EQ","Dividend - Rs 1.50 Per Share","5","04-Sep-2025","05-Sep-2025","-","-"
"AIAENG","AIA Engineering Limited","EQ","Dividend - Rs 16 Per Share","2","04-Sep-2025","05-Sep-2025","-","-"
"GICRE","General Insurance Corporation of India","EQ","Dividend - Rs 10 Per Share","5","04-Sep-2025","05-Sep-2025","-","-"
"AKSHARCHEM","AksharChem India Limited","EQ","Dividend - Re 0.75 Per Share","10","04-Sep-2025","05-Sep-2025","-","-"
"APOLLOPIPE","Apollo Pipes Limited","EQ","Dividend - Re 0.70 Per Share","10","04-Sep-2025","05-Sep-2025","-","-"
"ASAHISONG","Asahi Songwon Colors Limited","EQ","Dividend - Rs 1.50 Per Share","10","04-Sep-2025","05-Sep-2025","-","-"
"GUJGASLTD","Gujarat Gas Limited","EQ","Dividend - Rs 5.82 Per Share","2","04-Sep-2025","05-Sep-2025","-","-"
"GUJTHEM","Gujarat Themis Biosyn Limited","EQ","Dividend - Re 0.67 Per Share","1","04-Sep-2025","05-Sep-2025","-","-"
