"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"SHAREINDIA","Share India Securities Limited","EQ"," Interim Dividend - Rs 1.25 Per Share","2","09-Nov-2021","10-Nov-2021","-","-"
"LTFOODS","LT Foods Limited","EQ"," Interim Dividend - Rs 0.50 Per Share","1","09-Nov-2021","10-Nov-2021","-","-"
"DALBHARAT","Dalmia Bharat Limited","EQ"," Interim Dividend - Rs 4 Per Share","2","09-Nov-2021","10-Nov-2021","-","-"
"EMBASSY","Embassy Office Parks REIT","RR"," Dividend - Rs 2.54 Per Unit/Interest Amount - Rs 1.14 Per Unit/ Proceeds - 1.98 Per Unit","300","09-Nov-2021","10-Nov-2021","-","-"
"TOUCHWOOD","Touchwood Entertainment Limited","EQ"," Annual General Meeting/Dividend - Rs 0.12 Per Share","10","09-Nov-2021","-","11-Nov-2021","17-Nov-2021"
"TRIVENI","Triveni Engineering & Industries Limited","EQ"," Interim Dividend - Rs 1.25 Per Share","1","09-Nov-2021","10-Nov-2021","-","-"
"HAPPSTMNDS","Happiest Minds Technologies Limited","EQ"," Interim Dividend - Rs 1.75 Per Share","2","09-Nov-2021","10-Nov-2021","-","-"
"SAIL","Steel Authority of India Limited","EQ"," Interim Dividend - Rs 4 Per Sh","10","09-Nov-2021","10-Nov-2021","-","-"
"PGHH","Procter & Gamble Hygiene and Health Care Limited","EQ"," Annual General Meeting/Dividend - Rs 80 Per Share","10","09-Nov-2021","-","11-Nov-2021","17-Nov-2021"
"579GS2030","Government of India","GS"," Interest Payment","100","09-Nov-2021","10-Nov-2021","-","-"
"INTERISE","Interise Trust","IV"," Interest On Capital -   Rs 2.05 Per Unit/ Return On Capital - Rs 0.06 Per Unit/ Surplus - Rs 0.05 Per Unit","100","09-Nov-2021","10-Nov-2021","-","-"
"AJANTPHARM","Ajanta Pharma Limited","EQ"," Interim Dividend - Rs 9.50 Per Share","2","09-Nov-2021","10-Nov-2021","-","-"
"SHRIRAMFIN","Shriram Finance Limited","EQ"," Interim Dividend - Rs 8 Per Share","2","09-Nov-2021","10-Nov-2021","-","-"
