"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"RBL","Rane Brake Lining Limited","EQ"," Annual General Meeting/Dividend - Rs 25 Per Share","10","16-Jul-2021","19-Jul-2021","-","-"
"EIHAHOTELS","EIH Associated Hotels Limited","EQ"," Annual General Meeting","10","16-Jul-2021","-","20-Jul-2021","22-Jul-2021"
"REDINGTON","Redington Limited","EQ"," Dividend - Rs 7.60 Per Share/ Special Dividend - Rs 4 Per Share","2","16-Jul-2021","19-Jul-2021","-","-"
"PRESSMN","Pressman Advertising Limited","EQ"," Annual General Meeting","2","16-Jul-2021","-","20-Jul-2021","26-Jul-2021"
"PRESSMN","Pressman Advertising Limited","EQ"," Dividend - Re 1 Per Sh","2","16-Jul-2021","19-Jul-2021","-","-"
"SWELECTES","Swelect Energy Systems Limited","EQ"," Annual General Meeting/Dividend - Rs 3 Per Share","10","16-Jul-2021","-","20-Jul-2021","26-Jul-2021"
"TANTIACONS","Tantia Constructions Limited","EQ"," Annual General Meeting","10","16-Jul-2021","-","20-Jul-2021","26-Jul-2021"
"ARCHIDPLY","Archidply Industries Limited","EQ"," Annual General Meeting","10","16-Jul-2021","-","20-Jul-2021","26-Jul-2021"
"CERA","Cera Sanitaryware Limited","EQ"," Dividend - Rs 13 Per Share","5","16-Jul-2021","-","20-Jul-2021","27-Jul-2021"
"SAGCEM","Sagar Cements Limited","EQ"," Dividend - Rs 2.50 Per Share","2","16-Jul-2021","-","20-Jul-2021","28-Jul-2021"
"PRECAM","Precision Camshafts Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","10","16-Jul-2021","-","20-Jul-2021","27-Jul-2021"
"M&MFIN","Mahindra & Mahindra Financial Services Limited","EQ"," Annual General Meeting/Dividend - Rs 0.80 Per Share","2","16-Jul-2021","-","20-Jul-2021","26-Jul-2021"
"OAL","Oriental Aromatics Limited","EQ"," Annual General Meeting","5","16-Jul-2021","-","20-Jul-2021","27-Jul-2021"
"OCCL","Oriental Carbon & Chemicals Limited","EQ"," Dividend - Rs 10 Per Share","10","16-Jul-2021","-","20-Jul-2021","22-Jul-2021"
"ORIENTBELL","Orient Bell Limited","EQ"," Annual General Meeting/Dividend - Rs 0.50 Per Share","10","16-Jul-2021","-","20-Jul-2021","26-Jul-2021"
"PLASTIBLEN","Plastiblends India Limited","EQ"," Annual General Meeting/Dividend - Rs 4 Per Share","5","16-Jul-2021","-","20-Jul-2021","26-Jul-2021"
"PNB","Punjab National Bank","EQ"," Annual General Meeting","2","16-Jul-2021","-","20-Jul-2021","26-Jul-2021"
"VSTIND","VST Industries Limited","EQ"," Dividend - Rs 114  Per Share","10","16-Jul-2021","-","20-Jul-2021","27-Jul-2021"
