"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"VISAKAIND","Visaka Industries Limited","EQ","Annual General Meeting/ Dividend - Rs 0.50 Per Share","2","27-Jun-2025","27-Jun-2025","-","-"
"MAHSCOOTER","Maharashtra Scooters Limited","EQ","Dividend - Rs 30 Per Share/ Special Dividend - Rs 30 Per Share","10","27-Jun-2025","27-Jun-2025","-","-"
"83GS2042","GOVERNMENT OF INDIA","GS","Interest Payment","100","27-Jun-2025","27-Jun-2025","-","-"
"679GS2031","Government of India","GS","Interest Payment","100","27-Jun-2025","27-Jun-2025","-","-"
"CARERATING","CARE Ratings Limited","EQ","Dividend - Rs 11 Per Share","10","27-Jun-2025","27-Jun-2025","-","-"
"ABDL","Allied Blenders and Distillers Limited","EQ","Dividend - Rs 3.60 Per Share","2","27-Jun-2025","27-Jun-2025","-","-"
"CIPLA","Cipla Limited","EQ","Dividend - Rs 13 Per Share/Special Dividend - Rs 3 Per Share","2","27-Jun-2025","27-Jun-2025","-","-"
"JAYAGROGN","Jayant Agro Organics Limited","EQ","Annual General Meeting/Dividend - Rs 2.50 Per Share","5","27-Jun-2025","27-Jun-2025","-","-"
"BAJAJFINSV","Bajaj Finserv Limited","EQ","Dividend - Re 1 Per Share","1","27-Jun-2025","27-Jun-2025","-","-"
"BAJAJHLDNG","Bajaj Holdings & Investment Limited","EQ","Dividend - Rs 28 Per Share","10","27-Jun-2025","27-Jun-2025","-","-"
"HDFCBANK","HDFC Bank Limited","EQ","Dividend - Rs 22 Per Share","1","27-Jun-2025","27-Jun-2025","-","-"
"VAIBHAVGBL","Vaibhav Global Limited","EQ","Annual General Meeting/Dividend - Rs 1.50 Per Share","2","27-Jun-2025","28-Jun-2025","-","-"
"RAINBOW","Rainbow Childrens Medicare Limited","EQ","Dividend - Rs 3 Per Share","10","27-Jun-2025","28-Jun-2025","-","-"
"RPGLIFE","RPG Life Sciences Limited","EQ","Dividend - Rs 20 Per Share/ Special Dividend - Rs 4 Per Share","8","27-Jun-2025","27-Jun-2025","-","-"
"SWARAJENG","Swaraj Engines Limited","EQ","Dividend - Rs 104.50 Per Share","10","27-Jun-2025","27-Jun-2025","-","-"
"SYNGENE","Syngene International Limited","EQ","Dividend - Rs 1.25 Per Share","10","27-Jun-2025","27-Jun-2025","-","-"
"WELSPUNLIV","Welspun Living Limited","EQ","Dividend - Rs 1.7 Per Share","1","27-Jun-2025","27-Jun-2025","-","-"
