"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"75GS2034","GOVERNMENT OF INDIA","GS","Interest Payment","100","09-Feb-2024","09-Feb-2024","-","-"
"TCI","Transport Corporation of India Limited","EQ","Interim Dividend - Rs 2.50 Per Share","2","09-Feb-2024","10-Feb-2024","-","-"
"APTUS","Aptus Value Housing Finance India Limited","EQ","Interim Dividend - Rs 2 Per Share","2","09-Feb-2024","09-Feb-2024","-","-"
"DOLATALGO","Dolat Algotech Limited","EQ","Interim Dividend - Re 0.10 Per Share","1","09-Feb-2024","09-Feb-2024","-","-"
"GPTINFRA","GPT Infraprojects Limited","EQ","Interim Dividend - Re 1 Per Share","10","09-Feb-2024","09-Feb-2024","-","-"
"GREENPANEL","Greenpanel Industries Limited","EQ","Interim Dividend - Rs 1.50 Per Share","1","09-Feb-2024","09-Feb-2024","-","-"
"JUBLINGREA","Jubilant Ingrevia Limited","EQ","Interim Dividend - Rs 2.50 Per Share","1","09-Feb-2024","09-Feb-2024","-","-"
"KPITTECH","KPIT Technologies Limited","EQ","Interim Dividend - Rs 2.10 Per Share","10","09-Feb-2024","09-Feb-2024","-","-"
"PGHH","Procter & Gamble Hygiene and Health Care Limited","EQ","Interim Dividend - Rs 100 Per Share/ Special Dividend - Rs 60 Per Share","10","09-Feb-2024","09-Feb-2024","-","-"
"RITES","RITES Limited","EQ","Interim Dividend - Rs 4.75 Per Share","10","09-Feb-2024","09-Feb-2024","-","-"
"SHANTIGEAR","Shanthi Gears Limited","EQ","Interim Dividend - Rs 3 Per Share","1","09-Feb-2024","09-Feb-2024","-","-"
"SUNPHARMA","Sun Pharmaceutical Industries Limited","EQ","Interim Dividend - Rs 8.50 Per Share","1","09-Feb-2024","09-Feb-2024","-","-"
"TRIVENI","Triveni Engineering & Industries Limited","EQ","Interim Dividend - Rs 2.25 Per Share & Special Dividend Rs 2.25 Per Share","1","09-Feb-2024","09-Feb-2024","-","-"
"BEL","Bharat Electronics Limited","EQ","Interim Dividend - Re 0.70 Per Share","1","09-Feb-2024","10-Feb-2024","-","-"
"MOIL","MOIL Limited","EQ","Interim Dividend - Rs 3.50 Per Share","10","09-Feb-2024","10-Feb-2024","-","-"
"SHRIPISTON","Shriram Pistons & Rings Limited","EQ","Interim Dividend - Rs 5 Per Share","10","09-Feb-2024","09-Feb-2024","-","-"
"ADVANIHOTR","Advani Hotels & Resorts (India) Limited","EQ","Interim Dividend - Rs 2 Per Share","2","09-Feb-2024","09-Feb-2024","-","-"
