"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"ARCHIDPLY","Archidply Industries Limited","EQ"," Demerger","10","13-Feb-2020","14-Feb-2020","-","-"
"SUPRAJIT","Suprajit Engineering Limited","EQ"," Interim Dividend - Rs 0.75 Per Share","1","13-Feb-2020","14-Feb-2020","-","-"
"SAMMAANCAP","Sammaan Capital Limited","EQ"," Interim Dividend - Rs 6 Per Share","2","13-Feb-2020","15-Feb-2020","-","-"
"824GS2027","GOVERNMENT OF INDIA","GS"," Interest Payment","100","13-Feb-2020","14-Feb-2020","-","-"
"828GS2032","GOVERNMENT OF INDIA","GS"," Interest Payment","100","13-Feb-2020","14-Feb-2020","-","-"
"82GS2022","GOVERNMENT OF INDIA","GS"," Interest Payment","100","13-Feb-2020","14-Feb-2020","-","-"
"ALKEM","Alkem Laboratories Limited","EQ"," Interim Dividend - Rs 22 Per Share","2","13-Feb-2020","15-Feb-2020","-","-"
"TI","Tilaknagar Industries Limited","EQ"," Extra Ordinary General Meeting","10","13-Feb-2020","15-Feb-2020","-","-"
"IIFLCAPS","IIFL Capital Services Limited","EQ"," Interim Dividend - Rs 2 Per Share","2","13-Feb-2020","15-Feb-2020","-","-"
"KEC","KEC International Limited","EQ"," Interim Dividend - Rs 3.4 Per Share","2","13-Feb-2020","15-Feb-2020","-","-"
"METROPOLIS","Metropolis Healthcare Limited","EQ"," Interim Dividend - Rs 8 Per Share","2","13-Feb-2020","15-Feb-2020","-","-"
"MOIL","MOIL Limited","EQ"," Interim Dividend - Rs 3 Per Share","10","13-Feb-2020","14-Feb-2020","-","-"
"BLS","BLS International Services Limited","EQ"," Interim Dividend - Rs 0.50 Per Share","1","13-Feb-2020","14-Feb-2020","-","-"
