"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"BANARBEADS","Banaras Beads Limited","EQ","Interim Dividend - Rs 2 Per Share","10","12-Feb-2024","12-Feb-2024","-","-"
"CARBORUNIV","Carborundum Universal Limited","EQ","Interim Dividend - Rs 1.50 Per Share","1","12-Feb-2024","12-Feb-2024","-","-"
"CLEAN","Clean Science and Technology Limited","EQ","Interim Dividend - Rs 2 Per Share","1","12-Feb-2024","12-Feb-2024","-","-"
"COCHINSHIP","Cochin Shipyard Limited","EQ","Interim Dividend - Rs 3.50 Per Share","5","12-Feb-2024","12-Feb-2024","-","-"
"ENGINERSIN","Engineers India Limited","EQ","Interim Dividend - Rs 2 Per Share","5","12-Feb-2024","12-Feb-2024","-","-"
"EMBASSY","Embassy Office Parks REIT","RR","Distribution - Rs 5.20 Per Unit Consists Of Interst Amount - Rs 1.28 Per Unit/Dividend - Rs 1.54 Per Unit/ Repayment Of Spv Level Debt - Rs 2.38 Per Unit","300","12-Feb-2024","12-Feb-2024","-","-"
"QUESS","Quess Corp Limited","EQ","Interim Dividend - Rs 4 Per Share","10","12-Feb-2024","12-Feb-2024","-","-"
"STYRENIX","Styrenix Performance Materials Limited","EQ","Interim Dividend - Rs 48 Per Share","10","12-Feb-2024","12-Feb-2024","-","-"
"THANGAMAYL","Thangamayil Jewellery Limited","EQ","Interim Dividend - Rs 4 Per Share","10","12-Feb-2024","12-Feb-2024","-","-"
"TORNTPHARM","Torrent Pharmaceuticals Limited","EQ","Interim Dividend - Rs 22 Per Share","5","12-Feb-2024","12-Feb-2024","-","-"
"GESHIP","The Great Eastern Shipping Company Limited","EQ","Interim Dividend - Rs 6.30 Per Share","10","12-Feb-2024","12-Feb-2024","-","-"
