"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"INDOWIND","Indowind Energy Limited","EQ","Rights 1:4 @ Premium Rs 5.35/-","10","19-Nov-2025","19-Nov-2025","-","-"
"JAMNAAUTO","Jamna Auto Industries Limited","EQ","Interim Dividend - Re 1 Per Share","1","19-Nov-2025","19-Nov-2025","-","-"
"BANCOINDIA","Banco Products (I) Limited","EQ","Interim Dividend - Rs 7 Per Share","2","19-Nov-2025","19-Nov-2025","-","-"
"CAPINVIT","Capital Infra Trust","IV","Distribution - Rs 3.25 Per Unit Consisting Of Interest - Rs. 2.52/ Dividend - Re. 0.71/Other Income - Re. 0.02","99","19-Nov-2025","19-Nov-2025","-","-"
"CARERATING","CARE Ratings Limited","EQ","Interim Dividend - Rs 8 Per Share","10","19-Nov-2025","19-Nov-2025","-","-"
"NBCC","NBCC (India) Limited","EQ","Interim Dividend - Re 0.21 Per Share","1","19-Nov-2025","19-Nov-2025","-","-"
"NXT-INFRA","Nxt-Infra Trust","IV","Distribution - Rs 3.3128 Per Unit Consisting Of Interest Rs 2.3879 And Return Of Capital Re 0.9249 Per Unit","100","19-Nov-2025","19-Nov-2025","-","-"
"PAGEIND","Page Industries Limited","EQ","Interim Dividend - Rs 125 Per Share","10","19-Nov-2025","19-Nov-2025","-","-"
"SCI","Shipping Corporation Of India Limited","EQ","Interim Dividend - Rs 3 Per Share","10","19-Nov-2025","19-Nov-2025","-","-"
"PPAP","PPAP Automotive Limited","EQ","Interim Dividend - Re 1 Per Share","10","19-Nov-2025","19-Nov-2025","-","-"
"WEALTH","Wealth First Portfolio Managers Limited","EQ","Interim Dividend - Rs 4 Per Share","10","19-Nov-2025","19-Nov-2025","-","-"
"HUDCO","Housing & Urban Development Corporation Limited","EQ","Interim Dividend - Re 1 Per Share","10","19-Nov-2025","19-Nov-2025","-","-"
