"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"SURANAT&P","Surana Telecom and Power Limited","EQ"," Annual General Meeting","1","23-Sep-2021","-","25-Sep-2021","30-Sep-2021"
"INDSWFTLAB","Ind-Swift Laboratories Limited","EQ"," Annual General Meeting","10","23-Sep-2021","-","26-Sep-2021","30-Sep-2021"
"SORILINFRA","SORIL Infra Resources Limited","EQ"," Annual General Meeting","10","23-Sep-2021","-","27-Sep-2021","30-Sep-2021"
"PRITIKAUTO","Pritika Auto Industries Limited","EQ"," Annual General Meeting","2","23-Sep-2021","-","25-Sep-2021","29-Sep-2021"
"IBULLSLTD","Indiabulls Limited","EQ"," Annual General Meeting","2","23-Sep-2021","-","27-Sep-2021","30-Sep-2021"
"BHAGYAPROP","Bhagyanagar Properties Limited","EQ"," Annual General Meeting","2","23-Sep-2021","-","25-Sep-2021","30-Sep-2021"
"GOCLCORP","GOCL Corporation Limited","EQ"," Annual General Meeting/Dividend - Rs 2 Per Share","2","23-Sep-2021","-","25-Sep-2021","27-Sep-2021"
"GOENKA","Goenka Diamond and Jewels Limited","EQ"," Annual General Meeting","1","23-Sep-2021","-","26-Sep-2021","28-Sep-2021"
"DBCORP","D.B.Corp Limited","EQ"," Annual General Meeting/Dividend - Rs 3 Per Share","10","23-Sep-2021","-","27-Sep-2021","30-Sep-2021"
"BARTRONICS","Bartronics India Limited","EQ"," Annual General Meeting","10","23-Sep-2021","-","27-Sep-2021","28-Sep-2021"
"AYMSYNTEX","AYM Syntex Limited","EQ"," Annual General Meeting","10","23-Sep-2021","-","26-Sep-2021","29-Sep-2021"
"ARROWGREEN","Arrow Greentech Limited","EQ"," Annual General Meeting","10","23-Sep-2021","-","25-Sep-2021","29-Sep-2021"
"ARTEMISMED","Artemis Medicare Services Limited","EQ"," Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","23-Sep-2021","24-Sep-2021","-","-"
"SECURKLOUD","SECUREKLOUD TECHNOLOGIES LIMITED","EQ"," Annual General Meeting","5","23-Sep-2021","-","26-Sep-2021","30-Sep-2021"
"SETUINFRA","Setubandhan Infrastructure Limited","EQ"," Annual General Meeting","1","23-Sep-2021","-","27-Sep-2021","29-Sep-2021"
"NMDC","NMDC Limited","EQ"," Annual General Meeting","1","23-Sep-2021","-","25-Sep-2021","30-Sep-2021"
"JPOLYINVST","Jindal Poly Investment and Finance Company Limited","EQ"," Annual General Meeting","10","23-Sep-2021","-","25-Sep-2021","29-Sep-2021"
"KIRIINDUS","Kiri Industries Limited","EQ"," Annual General Meeting","10","23-Sep-2021","-","25-Sep-2021","28-Sep-2021"
"ICDSLTD","ICDS Limited","EQ"," Annual General Meeting","10","23-Sep-2021","-","25-Sep-2021","28-Sep-2021"
"NIRAJISPAT","Niraj Ispat Industries Limited","EQ"," Annual General Meeting","10","23-Sep-2021","-","25-Sep-2021","30-Sep-2021"
"HCG","Healthcare Global Enterprises Limited","EQ"," Annual General Meeting","10","23-Sep-2021","-","26-Sep-2021","29-Sep-2021"
"INDSWFTLTD","Ind-Swift Limited","EQ"," Annual General Meeting","2","23-Sep-2021","-","25-Sep-2021","29-Sep-2021"
"NATCOPHARM","Natco Pharma Limited","EQ"," Annual General Meeting","2","23-Sep-2021","-","27-Sep-2021","30-Sep-2021"
"NATIONALUM","National Aluminium Company Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","5","23-Sep-2021","-","27-Sep-2021","30-Sep-2021"
"EMBDL","Embassy Developments Limited","EQ"," Annual General Meeting","2","23-Sep-2021","-","27-Sep-2021","30-Sep-2021"
"BSHSL","Bombay Super Hybrid Seeds Limited","EQ"," Annual General Meeting","1","23-Sep-2021","-","27-Sep-2021","29-Sep-2021"
"GSS","GSS Infotech Limited","EQ"," Annual General Meeting","10","23-Sep-2021","-","26-Sep-2021","30-Sep-2021"
"JINDALSTEL","JINDAL STEEL LIMITED","EQ"," Annual General Meeting","1","23-Sep-2021","-","25-Sep-2021","30-Sep-2021"
"MASTEK","Mastek Limited","EQ"," Annual General Meeting/Dividend - Rs 9 Per Share","5","23-Sep-2021","-","25-Sep-2021","28-Sep-2021"
"JINDWORLD","Jindal Worldwide Limited","EQ"," Annual General Meeting/Dividend - Rs 0.15 Per Share","1","23-Sep-2021","-","25-Sep-2021","30-Sep-2021"
"BILENERGY","Bil Energy Systems Limited","EQ"," Annual General Meeting","1","23-Sep-2021","-","26-Sep-2021","30-Sep-2021"
"IRFC","Indian Railway Finance Corporation Limited","EQ"," Annual General Meeting","10","23-Sep-2021","-","25-Sep-2021","28-Sep-2021"
"597GS2025","GOVERNMENT OF INDIA","GS"," Interest Payment","100","23-Sep-2021","24-Sep-2021","-","-"
"601GS2028","GOVERNMENT OF INDIA","GS"," Interest Payment","100","23-Sep-2021","24-Sep-2021","-","-"
"ANTGRAPHIC","Antarctica Limited","EQ"," Annual General Meeting","1","23-Sep-2021","-","27-Sep-2021","30-Sep-2021"
"CARTRADE","Cartrade Tech Limited","EQ"," Extra Ordinary General Meeting","10","23-Sep-2021","-","27-Sep-2021","04-Oct-2021"
"JWL","Jupiter Wagons Limited","EQ"," Annual General Meeting","10","23-Sep-2021","-","25-Sep-2021","28-Sep-2021"
"RANASUG","Rana Sugars Limited","EQ"," Annual General Meeting","10","23-Sep-2021","-","25-Sep-2021","30-Sep-2021"
