"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"GRAUWEIL","Grauer & Weil India Limited","EQ","Dividend - Re 0.50 Per Share","1","10-Sep-2026","10-Sep-2026","-","-"
"CHEMCRUX","Chemcrux Enterprises Limited","EQ","Dividend - Re 1 Per Share","10","10-Sep-2026","10-Sep-2026","-","-"
"APEX","Apex Frozen Foods Limited","EQ","Dividend - Rs 2.50 Per Share","10","10-Sep-2026","10-Sep-2026","-","-"
"DIVGIITTS","Divgi Torqtransfer Systems Limited","EQ","Dividend - Rs 3.27 Per Share","5","10-Sep-2026","10-Sep-2026","-","-"
"GANECOS","Ganesha Ecosphere Limited","EQ","Dividend - Rs 3.50 Per Share","10","10-Sep-2026","10-Sep-2026","-","-"
"INDOCO","Indoco Remedies Limited","EQ","Dividend - Re 0.20 Per Share","2","10-Sep-2026","10-Sep-2026","-","-"
"MBEL","M & B Engineering Limited","EQ","Dividend - Re 1 Per Share","10","10-Sep-2026","10-Sep-2026","-","-"
"SICAGEN","Sicagen India Limited","EQ","Dividend - Re 1 Per Share","10","10-Sep-2026","10-Sep-2026","-","-"
"POWERMECH","Power Mech Projects Limited","EQ","Dividend - Rs 1.50 Per Share","10","10-Sep-2026","10-Sep-2026","-","-"
"ZEEL","Zee Entertainment Enterprises Limited","EQ","Dividend - Rs 2 Per Share","1","10-Sep-2026","10-Sep-2026","-","-"
"LINC","Linc Limited","EQ","Dividend - Rs 1.50 Per Share","5","10-Sep-2026","10-Sep-2026","-","-"
"RADIANTCMS","Radiant Cash Management Services Limited","EQ","Dividend - Re 2.50 Per Share","1","10-Sep-2026","10-Sep-2026","-","-"
"TVSSRICHAK","TVS Srichakra Limited","EQ","Dividend - Rs 37.80 Per Share","10","10-Sep-2026","10-Sep-2026","-","-"
