"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"SHREERAMA","Shree Rama Multi-Tech Limited","EQ"," Annual General Meeting","5","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"HNDFDS","Hindustan Foods Limited","EQ"," Annual General Meeting","2","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"WINDMACHIN","Windsor Machines Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","2","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"WATERBASE","Waterbase Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","10","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"REPCOHOME","Repco Home Finance Limited","EQ"," Annual General Meeting/Dividend - Rs 2.50 Per Share","10","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"UNIVCABLES","Universal Cables Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","10","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"TANLA","Tanla Platforms Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","1","15-Sep-2021","-","17-Sep-2021","24-Sep-2021"
"VINDHYATEL","Vindhya Telelinks Limited","EQ"," Annual General Meeting/Dividend - Rs 10 Per Share","10","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"VIPCLOTHNG","VIP Clothing Limited","EQ"," Annual General Meeting","2","15-Sep-2021","-","17-Sep-2021","24-Sep-2021"
"WSTCSTPAPR","West Coast Paper Mills Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","2","15-Sep-2021","-","17-Sep-2021","22-Sep-2021"
"ZENSARTECH","Zensar Technologies Limited","EQ"," Dividend - Rs 2.40 Per Share","2","15-Sep-2021","16-Sep-2021","-","-"
"DENORA","De Nora India Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","10","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"GIPCL","Gujarat Industries Power Company Limited","EQ"," Dividend - Rs 2.70 Per Share","10","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"BBL","Bharat Bijlee Limited","EQ"," Annual General Meeting/Dividend - Rs 5 Per Share","5","15-Sep-2021","-","17-Sep-2021","24-Sep-2021"
"CINEVISTA","Cinevista Limited","EQ"," Annual General Meeting","2","15-Sep-2021","-","17-Sep-2021","24-Sep-2021"
"SANDESH","The Sandesh Limited","EQ"," Annual General Meeting","10","15-Sep-2021","-","17-Sep-2021","29-Sep-2021"
"SANDHAR","Sandhar Technologies Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","10","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"LASA","Lasa Supergenerics Limited","EQ"," Annual General Meeting/Dividend - Rs 0.25 Per Share","10","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"KANPRPLA","Kanpur Plastipack Limited","EQ"," Bonus 1:2","10","15-Sep-2021","16-Sep-2021","-","-"
"AGI","AGI Greenpac Limited","EQ"," Annual General Meeting/Dividend - Rs 4 Per Share","2","15-Sep-2021","-","17-Sep-2021","24-Sep-2021"
"MANINFRA","Man Infraconstruction Limited","EQ"," Annual General Meeting","2","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"HCC","Hindustan Construction Company Limited","EQ"," Annual General Meeting","1","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"HCL-INSYS","HCL Infosystems Limited","EQ"," Annual General Meeting","2","15-Sep-2021","-","17-Sep-2021","22-Sep-2021"
"CCAVENUE","AvenuesAI Limited","EQ"," Annual General Meeting/Dividend - Rs 0.05 Per Share","1","15-Sep-2021","16-Sep-2021","-","-"
"KUANTUM","Kuantum Papers Limited","EQ"," Annual General Meeting","1","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"ORIENTCER","ORIENT CERATECH LIMITED","EQ"," Annual General Meeting","1","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"ORIENTCER","ORIENT CERATECH LIMITED","EQ"," Dividend - Rs 0.15 Per Share","1","15-Sep-2021","16-Sep-2021","-","-"
"GUJALKALI","Gujarat Alkalies and Chemicals Limited","EQ"," Annual General Meeting/Dividend - Rs 8 Per Share","10","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"ECLERX","eClerx Services Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","10","15-Sep-2021","-","17-Sep-2021","29-Sep-2021"
"MARKSANS","Marksans Pharma Limited","EQ"," Annual General Meeting/Dividend - Rs 0.25 Per Share","1","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"MOL","Meghmani Organics Limited","EQ"," Annual General Meeting/Dividend - Rs 1.40 Per Sh","1","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"AMRUTANJAN","Amrutanjan Health Care Limited","EQ"," Annual General Meeting/Dividend - Rs 2.60 Per Share","1","15-Sep-2021","16-Sep-2021","-","-"
"BHEL","Bharat Heavy Electricals Limited","EQ"," Annual General Meeting","2","15-Sep-2021","16-Sep-2021","-","-"
"MAXIND","Max India Limited","EQ"," Annual General Meeting","10","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"MAXVIL","Max Ventures and Industries Limited","EQ"," Annual General Meeting","10","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"668GS2031","GOVERNMENT OF INDIA","GS"," Interest Payment","100","15-Sep-2021","16-Sep-2021","-","-"
"ANURAS","Anupam Rasayan India Limited","EQ"," Dividend - Rs 0.50 Per Share","10","15-Sep-2021","16-Sep-2021","-","-"
"ANURAS","Anupam Rasayan India Limited","EQ"," Annual General Meeting","10","15-Sep-2021","-","17-Sep-2021","30-Sep-2021"
"BIRLACABLE","Birla Cable Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","10","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"ANDHRSUGAR","The Andhra Sugars Limited","EQ"," Dividend - Rs 10 Per Share","2","15-Sep-2021","16-Sep-2021","-","-"
"ANDHRSUGAR","The Andhra Sugars Limited","EQ"," Annual General Meeting","2","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"PDPL","Parenteral Drugs (India) Limited","EQ"," Annual General Meeting","10","15-Sep-2021","-","17-Sep-2021","24-Sep-2021"
"GAYAPROJ","Gayatri Projects Limited","EQ"," Annual General Meeting","2","15-Sep-2021","-","17-Sep-2021","24-Sep-2021"
"EKC","Everest Kanto Cylinder Limited","EQ"," Annual General Meeting/Dividend - Rs 0.30 Per Share","2","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"KREBSBIO","Krebs Biochemicals and Industries Limited","EQ"," Annual General Meeting","10","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"EPIGRAL","Epigral Limited","EQ"," Annual General Meeting","10","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
"MFSL","Max Financial Services Limited","EQ"," Annual General Meeting","2","15-Sep-2021","-","17-Sep-2021","23-Sep-2021"
