"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"BBL","Bharat Bijlee Limited","EQ","Annual General Meeting/Dividend - Rs 40 Per Share","5","06-Sep-2023","-","07-Sep-2023","14-Sep-2023"
"ROUTE","ROUTE MOBILE LIMITED","EQ","Dividend - Rs 2 Per Share","10","06-Sep-2023","06-Sep-2023","-","-"
"DRCSYSTEMS","DRC Systems India Limited","EQ","Annual General Meeting","1","06-Sep-2023","-","07-Sep-2023","14-Sep-2023"
"METROBRAND","Metro Brands Limited","EQ","Annual General Meeting","5","06-Sep-2023","-","07-Sep-2023","13-Sep-2023"
"BHARATRAS","Bharat Rasayan Limited","EQ","Dividend - Rs 1.50 Per Share","10","06-Sep-2023","06-Sep-2023","-","-"
"UMESLTD","Usha Martin Education & Solutions Limited","EQ","Annual General Meeting","1","06-Sep-2023","-","07-Sep-2023","14-Sep-2023"
"VIPCLOTHNG","VIP Clothing Limited","EQ","Annual General Meeting","2","06-Sep-2023","-","07-Sep-2023","14-Sep-2023"
"YUKEN","Yuken India Limited","EQ","Annual General Meeting/Dividend - Rs 0.80 Per Share","10","06-Sep-2023","-","07-Sep-2023","14-Sep-2023"
"BHARATRAS","Bharat Rasayan Limited","EQ","Annual General Meeting","10","06-Sep-2023","-","07-Sep-2023","13-Sep-2023"
"TBZ","Tribhovandas Bhimji Zaveri Limited","EQ","Annual General Meeting/Dividend - Rs 1.75 Per Share","10","06-Sep-2023","-","07-Sep-2023","13-Sep-2023"
