"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"RADAAN","Radaan Mediaworks India Limited","EQ"," Annual General Meeting","2","15-Dec-2020","-","17-Dec-2020","24-Dec-2020"
"SANWARIA","Sanwaria Consumer Limited","EQ"," Annual General Meeting","1","15-Dec-2020","-","17-Dec-2020","24-Dec-2020"
"PRAKASHSTL","Prakash Steelage Limited","EQ"," Annual General Meeting","1","15-Dec-2020","-","17-Dec-2020","23-Dec-2020"
"ARIHANT","Arihant Foundations & Housing Limited","EQ"," Annual General Meeting","10","15-Dec-2020","-","17-Dec-2020","23-Dec-2020"
"GFSTEELS","Grand Foundry Limited","EQ"," Annual General Meeting","4","15-Dec-2020","-","17-Dec-2020","23-Dec-2020"
"APLAPOLLO","APL Apollo Tubes Limited","EQ"," Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","15-Dec-2020","16-Dec-2020","-","-"
"MAHASTEEL","Mahamaya Steel Industries Limited","EQ"," Annual General Meeting","10","15-Dec-2020","-","17-Dec-2020","23-Dec-2020"
"763GS2059","GOVERNMENT OF INDIA","GS"," Interest Payment","100","15-Dec-2020","16-Dec-2020","-","-"
"769GS2043","GOVERNMENT OF INDIA","GS"," Interest Payment","100","15-Dec-2020","16-Dec-2020","-","-"
"CUBEXTUB","Cubex Tubings Limited","EQ"," Annual General Meeting","10","15-Dec-2020","-","17-Dec-2020","23-Dec-2020"
"PANACEABIO","Panacea Biotec Limited","EQ"," Annual General Meeting","1","15-Dec-2020","-","17-Dec-2020","24-Dec-2020"
"MMTC","MMTC Limited","EQ"," Annual General Meeting","1","15-Dec-2020","-","17-Dec-2020","24-Dec-2020"
"MOHOTAIND","Mohota Industries Limited","EQ"," Annual General Meeting","10","15-Dec-2020","-","17-Dec-2020","24-Dec-2020"
"757GS2033","GOVERNMENT OF INDIA","GS"," Interest Payment","100","15-Dec-2020","16-Dec-2020","-","-"
