"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"IRFC","Indian Railway Finance Corporation Limited","EQ","Annual General Meeting","10","15-Sep-2023","-","18-Sep-2023","21-Sep-2023"
"JSL","Jindal Stainless Limited","EQ","Annual General Meeting/Dividend - Rs 1.50 Per Share","2","15-Sep-2023","-","16-Sep-2023","16-Sep-2023"
"KAMATHOTEL","Kamat Hotels (I) Limited","EQ","Annual General Meeting","10","15-Sep-2023","-","16-Sep-2023","23-Sep-2023"
"KRSNAA","Krsnaa Diagnostics Limited","EQ","Annual General Meeting","5","15-Sep-2023","-","16-Sep-2023","25-Sep-2023"
"KRSNAA","Krsnaa Diagnostics Limited","EQ","Dividend - Rs 2.75 Per Share","5","15-Sep-2023","15-Sep-2023","-","-"
"MANALIPETC","Manali Petrochemicals Limited","EQ","Annual General Meeting/Dividend - Re 0.75 Per Share","5","15-Sep-2023","-","16-Sep-2023","25-Sep-2023"
"MCX","Multi Commodity Exchange of India Limited","EQ","Dividend - Rs 19.09 Per Share","10","15-Sep-2023","15-Sep-2023","-","-"
"MEGASOFT","Megasoft Limited","EQ","Annual General Meeting","10","15-Sep-2023","-","16-Sep-2023","22-Sep-2023"
"NIRAJISPAT","Niraj Ispat Industries Limited","EQ","Annual General Meeting","10","15-Sep-2023","-","18-Sep-2023","28-Sep-2023"
"ONEPOINT","One Point One Solutions Limited","EQ","Annual General Meeting","2","15-Sep-2023","-","16-Sep-2023","22-Sep-2023"
"PHOENIXLTD","The Phoenix Mills Limited","EQ","Annual General Meeting/Dividend - Rs 5 Per Share","2","15-Sep-2023","-","16-Sep-2023","22-Sep-2023"
"POCL","Pondy Oxides & Chemicals Limited","EQ","Annual General Meeting/Dividend - Rs 5 Per Share","5","15-Sep-2023","-","16-Sep-2023","22-Sep-2023"
"SHREERAMA","Shree Rama Multi-Tech Limited","EQ","Annual General Meeting","5","15-Sep-2023","-","16-Sep-2023","22-Sep-2023"
"SONAMLTD","SONAM LIMITED","EQ","Annual General Meeting","5","15-Sep-2023","-","16-Sep-2023","22-Sep-2023"
"STARPAPER","Star Paper Mills Limited","EQ","Annual General Meeting","10","15-Sep-2023","-","16-Sep-2023","22-Sep-2023"
"SUPRIYA","Supriya Lifescience Limited","EQ","Annual General Meeting/Dividend - Re 0.60 Per Share","2","15-Sep-2023","-","16-Sep-2023","29-Sep-2023"
"VTL","Vardhman Textiles Limited","EQ","Annual General Meeting/Dividend - Rs 3.50 Per Share","2","15-Sep-2023","-","16-Sep-2023","30-Sep-2023"
"WEWIN","WE WIN LIMITED","EQ","Annual General Meeting","10","15-Sep-2023","-","16-Sep-2023","22-Sep-2023"
"NATIONALUM","National Aluminium Company Limited","EQ","Annual General Meeting/Dividend - Re 1 Per Share","5","15-Sep-2023","-","16-Sep-2023","21-Sep-2023"
"SARVESHWAR","Sarveshwar Foods Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","15-Sep-2023","15-Sep-2023","-","-"
"SARVESHWAR","Sarveshwar Foods Limited","EQ","Bonus 2:1","1","15-Sep-2023","15-Sep-2023","-","-"
"IRFC","Indian Railway Finance Corporation Limited","EQ","Dividend - Re 0.70 Per Share","10","15-Sep-2023","15-Sep-2023","-","-"
"ANDHRSUGAR","The Andhra Sugars Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","2","15-Sep-2023","-","16-Sep-2023","25-Sep-2023"
"APOLLOPIPE","Apollo Pipes Limited","EQ","Dividend - Re 0.60 Per Share","10","15-Sep-2023","16-Sep-2023","-","-"
"CORDSCABLE","Cords Cable Industries Limited","EQ","Annual General Meeting","10","15-Sep-2023","-","16-Sep-2023","22-Sep-2023"
"DIGJAMLMTD","Digjam Limited","EQ","Annual General Meeting","10","15-Sep-2023","-","16-Sep-2023","22-Sep-2023"
"EKC","Everest Kanto Cylinder Limited","EQ","Annual General Meeting/Dividend - Re 0.70 Per Share","2","15-Sep-2023","-","16-Sep-2023","22-Sep-2023"
"GRSE","Garden Reach Shipbuilders & Engineers Limited","EQ","Annual General Meeting/Dividend - Re 0.70 Per Share","10","15-Sep-2023","-","16-Sep-2023","22-Sep-2023"
"HBLENGINE","HBL Engineering Limited","EQ","Annual General Meeting/Dividend - Re 0.45 Per Share","1","15-Sep-2023","-","16-Sep-2023","28-Sep-2023"
"INDRAMEDCO","Indraprastha Medical Corporation Limited","EQ","Annual General Meeting/Dividend - Rs 3 Per Share","10","15-Sep-2023","-","16-Sep-2023","21-Sep-2023"
"TECHNOE","Techno Electric & Engineering Company Limited","EQ","Dividend - Rs 6 Per Share","2","15-Sep-2023","15-Sep-2023","-","-"
"AURIGROW","Auri Grow India Limited","EQ","Annual General Meeting","1","15-Sep-2023","15-Sep-2023","-","-"
"GOKULAGRO","Gokul Agro Resources Limited","EQ","Annual General Meeting","1","15-Sep-2023","-","18-Sep-2023","25-Sep-2023"
"GOLDIAM","Goldiam International Limited","EQ","Annual General Meeting","2","15-Sep-2023","-","16-Sep-2023","27-Sep-2023"
"HMAAGRO","HMA Agro Industries Limited","EQ","Annual General Meeting/Dividend - Rs 3 Per Share","1","15-Sep-2023","-","16-Sep-2023","22-Sep-2023"
"ICEMAKE","Ice Make Refrigeration Limited","EQ","Annual General Meeting/Dividend - Rs 1.80 Per Share","10","15-Sep-2023","-","17-Sep-2023","23-Sep-2023"
"INDIANCARD","Indian Card Clothing Company Limited","EQ","Annual General Meeting","10","15-Sep-2023","-","16-Sep-2023","22-Sep-2023"
"INDOTHAI","Indo Thai Securities Limited","EQ","Annual General Meeting/Dividend - Re 0.60 Per Share","1","15-Sep-2023","-","16-Sep-2023","19-Sep-2023"
"KIOCL","KIOCL Limited","EQ","Annual General Meeting","10","15-Sep-2023","-","16-Sep-2023","22-Sep-2023"
"KOTHARIPRO","Kothari Products Limited","EQ","Annual General Meeting","10","15-Sep-2023","-","18-Sep-2023","25-Sep-2023"
"LINCOLN","Lincoln Pharmaceuticals Limited","EQ","Annual General Meeting/Dividend - Rs 1.50 Per Share","10","15-Sep-2023","-","16-Sep-2023","30-Sep-2023"
"MACPOWER","Macpower CNC Machines Limited","EQ","Annual General Meeting/Dividend - Rs 1.50 Per Share","10","15-Sep-2023","-","16-Sep-2023","22-Sep-2023"
"MCL","Madhav Copper Limited","EQ","Annual General Meeting","5","15-Sep-2023","-","17-Sep-2023","23-Sep-2023"
"MOKSH","Moksh Ornaments Limited","EQ","Annual General Meeting","2","15-Sep-2023","-","16-Sep-2023","22-Sep-2023"
"MONARCH","Monarch Networth Capital Limited","EQ","Dividend - Re 1 Per Share","10","15-Sep-2023","15-Sep-2023","-","-"
"MONARCH","Monarch Networth Capital Limited","EQ","Annual General Meeting","10","15-Sep-2023","-","16-Sep-2023","22-Sep-2023"
"NCLIND","NCL Industries Limited","EQ","Annual General Meeting/Dividend - Rs 1.50 Per Share","10","15-Sep-2023","-","18-Sep-2023","25-Sep-2023"
"NDGL","Naga Dhunseri Group Limited","EQ","Annual General Meeting/Dividend - Rs 2.50 Per Share","10","15-Sep-2023","-","16-Sep-2023","22-Sep-2023"
"NIRAJ","Niraj Cement Structurals Limited","EQ","Annual General Meeting","10","15-Sep-2023","-","18-Sep-2023","26-Sep-2023"
"OPTIEMUS","Optiemus Infracom Limited","EQ","Annual General Meeting","10","15-Sep-2023","-","16-Sep-2023","22-Sep-2023"
"PENIND","Pennar Industries Limited","EQ","Annual General Meeting","5","15-Sep-2023","-","17-Sep-2023","18-Sep-2023"
"PNC","Pritish Nandy Communications Limited","EQ","Annual General Meeting","10","15-Sep-2023","-","16-Sep-2023","22-Sep-2023"
"RUSHIL","Rushil Decor Limited","EQ","Annual General Meeting/Dividend - Re 0.50 Per Share","1","15-Sep-2023","-","16-Sep-2023","25-Sep-2023"
"SALASAR","Salasar Techno Engineering Limited","EQ","Annual General Meeting/Dividend - Re 0.10 Per Share","1","15-Sep-2023","-","17-Sep-2023","23-Sep-2023"
"SANGAMIND","Sangam (India) Limited","EQ","Dividend - Rs 2 Per Share","10","15-Sep-2023","-","16-Sep-2023","22-Sep-2023"
