"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"GMMPFAUDLR","GMM Pfaudler Limited","EQ","Interim Dividend - Re 1 Per Share","2","10-Feb-2022","11-Feb-2022","-","-"
"IRBINVIT","IRB InvIT Fund","IV","Interest Amount - Rs 1.20 Per Unit/ Return On Capital - Rs 1.20 Per Unit","102","10-Feb-2022","12-Feb-2022","-","-"
"NITINSPIN","Nitin Spinners Limited","EQ","Interim Dividend - Rs 1.50 Per Share","10","10-Feb-2022","11-Feb-2022","-","-"
"SBCL","Shivalik Bimetal Controls Limited","EQ","Interim Dividend - Rs 0.50 Per Share","2","10-Feb-2022","12-Feb-2022","-","-"
"SHREECEM","SHREE CEMENT LIMITED","EQ","Interim Dividend - Rs 45 Per Share","10","10-Feb-2022","12-Feb-2022","-","-"
"ALKEM","Alkem Laboratories Limited","EQ","Interim Dividend - Rs 30 Per Sh","2","10-Feb-2022","12-Feb-2022","-","-"
"BAJAJCON","Bajaj Consumer Care Limited","EQ","Interim Dividend - Rs 4 Per Share","1","10-Feb-2022","12-Feb-2022","-","-"
"EMAMILTD","Emami Limited","EQ","Interim Dividend - Rs 4 Per Share","1","10-Feb-2022","11-Feb-2022","-","-"
"TORNTPOWER","Torrent Power Limited","EQ","Interim Dividend - Rs 9 Per Share","10","10-Feb-2022","11-Feb-2022","-","-"
"VRLLOG","VRL Logistics Limited","EQ","Interim Dividend - Rs 8 Per Share","10","10-Feb-2022","11-Feb-2022","-","-"
"BPCL","Bharat Petroleum Corporation Limited","EQ","Interim Dividend - Rs 5 Per Share","10","10-Feb-2022","11-Feb-2022","-","-"
"LTFOODS","LT Foods Limited","EQ","Interim Dividend - Rs 0.50 Per Share","1","10-Feb-2022","11-Feb-2022","-","-"
"KPITTECH","KPIT Technologies Limited","EQ","Interim Dividend - Rs 1.25 Per Share","10","10-Feb-2022","11-Feb-2022","-","-"
"NACLIND","NACL Industries Limited","EQ","Interim Dividend - Rs 0.15 Per Share","1","10-Feb-2022","11-Feb-2022","-","-"
"TTKPRESTIG","TTK Prestige Limited","EQ","Interim Dividend - Rs 2.50 Per Share","1","10-Feb-2022","12-Feb-2022","-","-"
"CHOLAFIN","Cholamandalam Investment and Finance Company Limited","EQ","Interim Dividend - Rs 1.30 Per Share","2","10-Feb-2022","11-Feb-2022","-","-"
"DHANUKA","Dhanuka Agritech Limited","EQ","Interim Dividend - Rs 8 Per Share","2","10-Feb-2022","12-Feb-2022","-","-"
"GREENLAM","Greenlam Industries Limited","EQ","Face Value Split (Sub-Division) - From Rs 5/- Per Share To Re 1/- Per Share","1","10-Feb-2022","11-Feb-2022","-","-"
"JUBLINGREA","Jubilant Ingrevia Limited","EQ","Interim Dividend - Rs 2.50 Per Sh","1","10-Feb-2022","11-Feb-2022","-","-"
"APCOTEXIND","Apcotex Industries Limited","EQ","Interim Dividend - Rs 2 Per Share","2","10-Feb-2022","11-Feb-2022","-","-"
"SPMLINFRA","SPML Infra Limited","EQ","Extra Ordinary General Meeting","2","10-Feb-2022","-","14-Feb-2022","21-Feb-2022"
"MASFIN","MAS Financial Services Limited","EQ","Interim Dividend - Rs 1.25 Per Share","10","10-Feb-2022","12-Feb-2022","-","-"
