"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"VERTIS","Vertis Infrastructure Trust","IV","Distribution - Rs 3 Per Unit Consisting Rs 1.6001 Per Unit - Interest/Rs 1.3008 Per Unit - Return Of Capital/Re 0.0991 Per Unit - Dividend","100","04-Feb-2026","04-Feb-2026","-","-"
"GILLETTE","Gillette India Limited","EQ","Interim Dividend - Rs 120 Per Share/Special Dividend - Rs 60 Per Share","10","04-Feb-2026","04-Feb-2026","-","-"
"APCOTEXIND","Apcotex Industries Limited","EQ","Interim Dividend - Rs 2.50 Per Sh","2","04-Feb-2026","04-Feb-2026","-","-"
"CARBORUNIV","Carborundum Universal Limited","EQ","Interim Dividend - Rs 1.50 Per Share","1","04-Feb-2026","04-Feb-2026","-","-"
"MASFIN","MAS Financial Services Limited","EQ","Interim Dividend - Rs 1.25 Per Share","10","04-Feb-2026","04-Feb-2026","-","-"
"COROMANDEL","Coromandel International Limited","EQ","Interim Dividend - Rs 9 Per Share","1","04-Feb-2026","04-Feb-2026","-","-"
"ITC","ITC Limited","EQ","Interim Dividend - Rs 6.50 Per Share","1","04-Feb-2026","04-Feb-2026","-","-"
"CRIZAC","Crizac Limited","EQ","Interim Dividend - Rs 8 Per Share","2","04-Feb-2026","04-Feb-2026","-","-"
"CUBEINVIT","Cube Highways Trust","IV","Distribution - Rs 4.10 Per Unit Consisting Of Rs 2 Per Unit As Interest/Re 0.77 Per Unit As Dividend/Rs 1.33 Per Unit As Return Of Capital","100","04-Feb-2026","04-Feb-2026","-","-"
"DOLATALGO","Dolat Algotech Limited","EQ","Interim Dividend - Re 0.10 Per Share","1","04-Feb-2026","04-Feb-2026","-","-"
"KPITTECH","KPIT Technologies Limited","EQ","Interim Dividend - Rs 2.25 Per Share","10","04-Feb-2026","04-Feb-2026","-","-"
"IEX","Indian Energy Exchange Limited","EQ","Interim Dividend - Rs 1.50 Per Share","1","04-Feb-2026","04-Feb-2026","-","-"
"FLAIR","Flair Writing Industries Limited","EQ","Interim Dividend - Re 0.50 Per Share","5","04-Feb-2026","04-Feb-2026","-","-"
"GESHIP","The Great Eastern Shipping Company Limited","EQ","Interim Dividend - Rs 9 Per Share","10","04-Feb-2026","04-Feb-2026","-","-"
"ALLDIGI","Alldigi Tech Limited","EQ","Interim Dividend - Rs 30 Per Share","10","04-Feb-2026","04-Feb-2026","-","-"
