"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"VAIBHAVGBL","Vaibhav Global Limited","EQ"," Interim Dividend - Rs 5 Per Share","2","05-Nov-2020","07-Nov-2020","-","-"
"ISEC","ICICI Securities Limited","EQ"," Interim Dividend - Rs 8 Per Share","5","05-Nov-2020","06-Nov-2020","-","-"
"761GS2030","GOVERNMENT OF INDIA","GS"," Interest Payment","100","05-Nov-2020","07-Nov-2020","-","-"
"879GS2021","GOVERNMENT OF INDIA","GS"," Interest Payment","100","05-Nov-2020","07-Nov-2020","-","-"
"KOPRAN","Kopran Limited","EQ"," Interim Dividend - Rs 1.50 Per Share","10","05-Nov-2020","07-Nov-2020","-","-"
"CASTROLIND","Castrol India Limited","EQ"," Interim Dividend - Rs 2.50 Per Share","5","05-Nov-2020","06-Nov-2020","-","-"
"AMBUJACEM","Ambuja Cements Limited","EQ"," Interim Dividend-Rs 17 Per Share","2","05-Nov-2020","06-Nov-2020","-","-"
"SUPPETRO","Supreme Petrochem Limited","EQ"," Interim Dividend - Rs 2.50 Per Share","10","05-Nov-2020","06-Nov-2020","-","-"
"SUPREMEIND","Supreme Industries Limited","EQ"," Interim Dividend - Rs 5 Per Share","2","05-Nov-2020","06-Nov-2020","-","-"
"MARICO","Marico Limited","EQ"," Interim Dividend - Rs 3 Per Share","1","05-Nov-2020","06-Nov-2020","-","-"
