"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"JIOFIN","Jio Financial Services Limited","EQ","Dividend - Re 0.50 Per Share","10","11-Aug-2025","11-Aug-2025","-","-"
"KPEL","K.P. Energy Limited","EQ","Interim Dividend - Re 0.20 Per Share","5","11-Aug-2025","11-Aug-2025","-","-"
"KPIGREEN","KPI Green Energy Limited","EQ","Interim Dividend - Re 0.20 Per Share","5","11-Aug-2025","11-Aug-2025","-","-"
"KSL","Kalyani Steels Limited","EQ","Dividend - Rs 10 Per Sh","5","11-Aug-2025","11-Aug-2025","-","-"
"CAPINVIT","Capital Infra Trust","IV","Distribution - Re 1 Per Unit Consisting Of Return Of Capital Re 1 Per Unit","99","11-Aug-2025","11-Aug-2025","-","-"
"CASTROLIND","Castrol India Limited","EQ","Interim Dividend - Rs 3.50 Per Share","5","11-Aug-2025","11-Aug-2025","-","-"
"TAINWALCHM","Tainwala Chemical and Plastic (I) Limited","EQ","Interim Dividend - Rs 3 Per Share","10","11-Aug-2025","11-Aug-2025","-","-"
"GLOBUSSPR","Globus Spirits Limited","EQ","Dividend - Rs 2.76 Per Share","10","11-Aug-2025","11-Aug-2025","-","-"
"GPTINFRA","GPT Infraprojects Limited","EQ","Interim Dividend - Re 1 Per Share","10","11-Aug-2025","11-Aug-2025","-","-"
"ICIL","Indo Count Industries Limited","EQ","Dividend - Rs 2 Per Share","2","11-Aug-2025","11-Aug-2025","-","-"
"RPTECH","Rashi Peripherals Limited","EQ","Dividend - Rs 2 Per Share","5","11-Aug-2025","11-Aug-2025","-","-"
"STARTECK","Starteck Finance Limited","EQ","Dividend - Re 0.25 Per Share","10","11-Aug-2025","11-Aug-2025","-","-"
"AKZOINDIA","Akzo Nobel India Limited","EQ","Special Dividend - Rs 156 Per Share","10","11-Aug-2025","11-Aug-2025","-","-"
