"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"ORIENTCEM","Orient Cement Limited","EQ","Annual General Meeting/Dividend - Re 1 Per Share","1","25-Jul-2023","-","26-Jul-2023","01-Aug-2023"
"SIL","Standard Industries Limited","EQ","Dividend - Re 0.25 Per Share","5","25-Jul-2023","25-Jul-2023","-","-"
"VIPIND","VIP Industries Limited","EQ","Annual General Meeting","2","25-Jul-2023","-","26-Jul-2023","02-Aug-2023"
"KIRLOSBROS","Kirloskar Brothers Limited","EQ","Dividend - Rs 4.50 Per Share","2","25-Jul-2023","25-Jul-2023","-","-"
"SHREMINVIT","Shrem Invit","IV","Distribution Rs 3.20 Per Unitconsists Of Dividend - Rs 2.06 Per Unit/Interst Amount - Rs 1.14 Per Unit","100","25-Jul-2023","25-Jul-2023","-","-"
"CARBORUNIV","Carborundum Universal Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","1","25-Jul-2023","-","26-Jul-2023","02-Aug-2023"
"KEC","KEC International Limited","EQ","Dividend - Rs 3 Per Share","2","25-Jul-2023","25-Jul-2023","-","-"
"TCI","Transport Corporation of India Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","2","25-Jul-2023","-","26-Jul-2023","31-Jul-2023"
"CHOLAFIN","Cholamandalam Investment and Finance Company Limited","EQ","Annual General Meeting/Dividend - Re 0.70 Per Share","2","25-Jul-2023","-","26-Jul-2023","01-Aug-2023"
"BEPL","Bhansali Engineering Polymers Limited","EQ","Dividend - Re 1 Per Share","1","25-Jul-2023","-","26-Jul-2023","26-Jul-2023"
