"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"ICICIAMC","ICICI Prudential Asset Management Company Limited","EQ","Dividend - Rs 12.40 Per Share","1","12-Jun-2026","12-Jun-2026","-","-"
"ELECON","Elecon Engineering Company Limited","EQ","Dividend - Rs 1.5 Per Share","1","12-Jun-2026","12-Jun-2026","-","-"
"TATASTEEL","Tata Steel Limited","EQ","Dividend - Rs 4 Per Share","1","12-Jun-2026","12-Jun-2026","-","-"
"TMB","Tamilnad Mercantile Bank Limited","EQ","Dividend - Rs 12.50 Per Share","10","12-Jun-2026","12-Jun-2026","-","-"
"TMCV","Tata Motors Limited","EQ","Dividend - Rs 4 Per Share","2","12-Jun-2026","12-Jun-2026","-","-"
"TRENT","Trent Limited","EQ","Dividend - Rs 4 Per Share","1","12-Jun-2026","12-Jun-2026","-","-"
"VOLTAS","Voltas Limited","EQ","Dividend - Rs 4 Per Share","1","12-Jun-2026","12-Jun-2026","-","-"
"JMFINANCIL","JM Financial Limited","EQ","Dividend - Rs 1.75 Per Share","1","12-Jun-2026","12-Jun-2026","-","-"
"LLOYDSME","Lloyds Metals And Energy Limited","EQ","Dividend - Rs 1 Per Share","1","12-Jun-2026","12-Jun-2026","-","-"
"MMFL","MM Forgings Limited","EQ","Interim Dividend - Rs 4 Per Share","10","12-Jun-2026","12-Jun-2026","-","-"
"NAVINFLUOR","Navin Fluorine International Limited","EQ","Dividend - Rs 8.60 Per Share","2","12-Jun-2026","12-Jun-2026","-","-"
"ACC","ACC Limited","EQ","Dividend - Rs 7.50 Per Share","10","12-Jun-2026","12-Jun-2026","-","-"
"ADANIENT","Adani Enterprises Limited","EQ","Dividend - Rs 1.30 Per Share","1","12-Jun-2026","12-Jun-2026","-","-"
"ADANIPORTS","Adani Ports and Special Economic Zone Limited","EQ","Dividend - Rs 7.50 Per Share","2","12-Jun-2026","12-Jun-2026","-","-"
"AMBUJACEM","Ambuja Cements Limited","EQ","Dividend - Rs 2 Per Share","2","12-Jun-2026","12-Jun-2026","-","-"
"APCOTEXIND","Apcotex Industries Limited","EQ","Dividend - Rs 5.50 Per Share","2","12-Jun-2026","12-Jun-2026","-","-"
"ATGL","Adani Total Gas Limited","EQ","Dividend - Rs 0.25 Per Share","1","12-Jun-2026","12-Jun-2026","-","-"
"ORIENTCEM","Orient Cement Limited","EQ","Dividend - Rs 0.50 Per Share","1","12-Jun-2026","12-Jun-2026","-","-"
"PETRONET","Petronet LNG Limited","EQ","Dividend - Rs 3 Per Share","10","12-Jun-2026","12-Jun-2026","-","-"
"AVANTEL","Avantel Limited","EQ","Dividend - Rs 0.20 Per Share","2","12-Jun-2026","12-Jun-2026","-","-"
"PIRAMALFIN","Piramal Finance Limited","EQ","Dividend - Rs 11 Per Share","2","12-Jun-2026","12-Jun-2026","-","-"
"PNB","Punjab National Bank","EQ","Dividend - Rs 3 Per Share","2","12-Jun-2026","13-Jun-2026","-","-"
"CANBK","Canara Bank","EQ","Dividend - Rs 4.20 Per Share","2","12-Jun-2026","12-Jun-2026","-","-"
"RIIL","Reliance Industrial Infrastructure Limited","EQ","Dividend - Rs 3.50 Per Share","10","12-Jun-2026","12-Jun-2026","-","-"
"CEMPRO","Cemindia Projects Limited","EQ","Dividend - Rs 3 Per Share","1","12-Jun-2026","12-Jun-2026","-","-"
"CUB","City Union Bank Limited","EQ","Bonus 1:3","1","12-Jun-2026","12-Jun-2026","-","-"
"DCBBANK","DCB Bank Limited","EQ","Dividend - Rs 1.45 Per Share","10","12-Jun-2026","12-Jun-2026","-","-"
"EIMCOELECO","Eimco Elecon (India) Limited","EQ","Dividend - Rs 4 Per Share","10","12-Jun-2026","12-Jun-2026","-","-"
"SUMEETINDS","Sumeet Industries Limited","EQ","Rights 8:25 @ Premium Rs 9.86/-","2","12-Jun-2026","12-Jun-2026","-","-"
