"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"WABAG","VA Tech Wabag Limited","EQ","Dividend - Rs 4 Per Share","2","05-Aug-2025","05-Aug-2025","-","-"
"SHREYANIND","Shreyans Industries Limited","EQ","Dividend - Rs 3 Per Share/Special Dividend - Rs 2 Per Share","10","05-Aug-2025","05-Aug-2025","-","-"
"CENTENKA","Century Enka Limited","EQ","Dividend - Rs 10 Per Share","10","05-Aug-2025","05-Aug-2025","-","-"
"CHAMBLFERT","Chambal Fertilizers & Chemicals Limited","EQ","Dividend - Rs 5 Per Share","10","05-Aug-2025","05-Aug-2025","-","-"
"ALEMBICLTD","Alembic Limited","EQ","Dividend - Rs 2.40 Per Share","2","05-Aug-2025","05-Aug-2025","-","-"
"EMBASSY","Embassy Office Parks REIT","RR","Distribution - Rs 5.80 Per Unit Comprises Of Re 0.18 Per Unit As Interest/ Rs 2.01 Per Unit As Dividend & Rs 3.61 Per Unit As Repayment Of Spv Level Debt","300","05-Aug-2025","05-Aug-2025","-","-"
"JAYSREETEA","Jayshree Tea & Industries Limited","EQ","Dividend - Re 0.50 Per Share","5","05-Aug-2025","05-Aug-2025","-","-"
"JGCHEM","J.G.Chemicals Limited","EQ","Dividend - Re 1 Per Share","10","05-Aug-2025","05-Aug-2025","-","-"
"IPCALAB","IPCA Laboratories Limited","EQ","Dividend - Rs 2 Per Share","1","05-Aug-2025","05-Aug-2025","-","-"
"AUTOAXLES","Automotive Axles Limited","EQ","Dividend - Rs 30.50 Per Sh","10","05-Aug-2025","05-Aug-2025","-","-"
"BAJAJINDEF","Indef Manufacturing Limited","EQ","Dividend - Rs 2 Per Share","1","05-Aug-2025","05-Aug-2025","-","-"
"DCMSHRIRAM","DCM Shriram Limited","EQ","Dividend - Rs 3.40 Per Share","2","05-Aug-2025","05-Aug-2025","-","-"
"GROBTEA","The Grob Tea Company Limited","EQ","Dividend - Rs 3 Per Share","10","05-Aug-2025","05-Aug-2025","-","-"
"BERGEPAINT","Berger Paints (I) Limited","EQ","Dividend - Rs 3.80 Per Share","1","05-Aug-2025","05-Aug-2025","-","-"
"TIPSMUSIC","Tips Music Limited","EQ","Interim Dividend - Rs 4 Per Share","1","05-Aug-2025","05-Aug-2025","-","-"
"SHAREINDIA","Share India Securities Limited","EQ","Interim Dividend - Re 0.30 Per Share","2","05-Aug-2025","05-Aug-2025","-","-"
"HYUNDAI","Hyundai Motor India Limited","EQ","Dividend - Rs 21 Per Share","10","05-Aug-2025","05-Aug-2025","-","-"
