"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"HIKAL","Hikal Limited","EQ"," Interim Dividend - Re 1 Per Share","2","17-Feb-2020","18-Feb-2020","-","-"
"KPITTECH","KPIT Technologies Limited","EQ"," Interim Dividend - Rs 0.55 Per Share","10","17-Feb-2020","18-Feb-2020","-","-"
"IFGLEXPOR","IFGL Refractories Limited","EQ"," Interim Dividend - Rs 2.50 Per Share","10","17-Feb-2020","19-Feb-2020","-","-"
"NHPC","NHPC Limited","EQ"," Int Dividend - Rs 1.18 Per Share","10","17-Feb-2020","19-Feb-2020","-","-"
"HEG","HEG Limited","EQ"," Interim Dividend - Rs 25 Per Share","2","17-Feb-2020","19-Feb-2020","-","-"
"DALBHARAT","Dalmia Bharat Limited","EQ"," Interim Dividend - Rs 2 Per Share","2","17-Feb-2020","18-Feb-2020","-","-"
"HEROMOTOCO","Hero MotoCorp Limited","EQ"," Interim Dividend - Rs 65 Per Sh","2","17-Feb-2020","18-Feb-2020","-","-"
"MINDACORP","Minda Corporation Limited","EQ"," Int Dividend - Rs 0.35 Per Share","2","17-Feb-2020","19-Feb-2020","-","-"
"UNOMINDA","UNO Minda Limited","EQ"," Interim Dividend - Rs 0.40 Per Share","2","17-Feb-2020","18-Feb-2020","-","-"
"RANEHOLDIN","Rane Holdings Limited","EQ"," Interim Dividend - Rs 4 Per Share","10","17-Feb-2020","18-Feb-2020","-","-"
"RITES","RITES Limited","EQ"," Interim Dividend - Rs 4 Per Share","10","17-Feb-2020","18-Feb-2020","-","-"
"STARCEMENT","Star Cement Limited","EQ"," Interim Dividend - Re 1 Per Share","1","17-Feb-2020","18-Feb-2020","-","-"
"SUNPHARMA","Sun Pharmaceutical Industries Limited","EQ"," Interim Dividend - Rs 3 Per Share","1","17-Feb-2020","18-Feb-2020","-","-"
"SYMPHONY","Symphony Limited","EQ"," Interim Dividend - Rs 2 Per Share/ Splecial Dividend - Rs 18 Per Share","2","17-Feb-2020","19-Feb-2020","-","-"
"OSEINTRUST","Oriental InfraTrust","IV"," Distribution - Rs 0.51 Per Unit","100","17-Feb-2020","19-Feb-2020","-","-"
"VIKASPROP","Vikas Proppant & Granite Limited","EQ"," Interim Dividend - Re 0.10 Per Share","1","17-Feb-2020","18-Feb-2020","-","-"
"AARTIDRUGS","Aarti Drugs Limited","EQ"," Interim Dividend - Rs 2 Per Share","10","17-Feb-2020","18-Feb-2020","-","-"
"AUROPHARMA","Aurobindo Pharma Limited","EQ"," Interim Dividend - Rs 1.75 Per Share","1","17-Feb-2020","18-Feb-2020","-","-"
"GAIL","GAIL (India) Limited","EQ"," Interim Dividend - Rs 6.4 Per Share","10","17-Feb-2020","18-Feb-2020","-","-"
"ASTRAL","Astral Limited","EQ"," Interim Dividend - Re 0.60 Per Share","1","17-Feb-2020","19-Feb-2020","-","-"
"ADFFOODS","ADF Foods Limited","EQ"," Interim Dividend - Rs 1.5 Per Share","2","17-Feb-2020","19-Feb-2020","-","-"
