"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"AUROPHARMA","Aurobindo Pharma Limited","EQ","Interim Dividend - Rs 1.50 Per Share","1","18-Feb-2022","21-Feb-2022","-","-"
"GULFOILLUB","Gulf Oil Lubricants India Limited","EQ","Buy Back","2","18-Feb-2022","21-Feb-2022","-","-"
"SHYAMMETL","Shyam Metalics and Energy Limited","EQ","Interim Dividend - Rs 2.25 Per Share","10","18-Feb-2022","21-Feb-2022","-","-"
"TALBROAUTO","Talbros Automotive Components Limited","EQ","Interim Dividend - Re 1 Per Share","2","18-Feb-2022","21-Feb-2022","-","-"
"VIRESCENT","Virescent Renewable Energy Trust","IV","Interest And Principal Debt Repayment - Rs 9.9905 Per Unit","100","18-Feb-2022","21-Feb-2022","-","-"
"AMRUTANJAN","Amrutanjan Health Care Limited","EQ","Interim Dividend - Re 1 Per Share","1","18-Feb-2022","21-Feb-2022","-","-"
"MAANALU","Maan Aluminium Limited","EQ","Interim Dividend - Re 1 Per Share","5","18-Feb-2022","21-Feb-2022","-","-"
"PITTIENG","Pitti Engineering Limited","EQ","Interim Dividend - Rs 0.40 Per Share","5","18-Feb-2022","21-Feb-2022","-","-"
"676GS2061","Government of India","GS","Interest Payment","100","18-Feb-2022","21-Feb-2022","-","-"
"BIRET","Brookfield India Real Estate Trust","RR","Dividend - Rs 0.10 Per Unit/Interest Amount - Rs 3.28 Per Unit/Repayment Of Spv Debt - Rs 1.59 Per Unit/Fixed Deposit Interest -Rs 0.03 Per Unit","275","18-Feb-2022","21-Feb-2022","-","-"
