"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"GEOJITFSL","Geojit Financial Services Limited","EQ"," Interim Dividend - Rs. 1.50 Per Share","1","12-Nov-2020","13-Nov-2020","-","-"
"KHANDSE","Khandwala Securities Limited","EQ"," Annual General Meeting","10","12-Nov-2020","-","16-Nov-2020","23-Nov-2020"
"ASTRAL","Astral Limited","EQ"," Interim Dividend - Re 1 Per Share","1","12-Nov-2020","14-Nov-2020","-","-"
"BSOFT","BIRLASOFT LIMITED","EQ"," Interim Dividend - Re 1 Per Share","2","12-Nov-2020","13-Nov-2020","-","-"
"AURUM","Aurum PropTech Limited","EQ"," Buyback","5","12-Nov-2020","13-Nov-2020","-","-"
"BALKRISIND","Balkrishna Industries Limited","EQ"," Interim Dividend - Rs 4 Per Share","2","12-Nov-2020","14-Nov-2020","-","-"
"CHAMBLFERT","Chambal Fertilizers & Chemicals Limited","EQ"," Interim Dividend - Rs 3 Per Share","10","12-Nov-2020","13-Nov-2020","-","-"
"AJANTPHARM","Ajanta Pharma Limited","EQ"," Interim Dividend - Rs 9.50 Per Share","2","12-Nov-2020","13-Nov-2020","-","-"
"AJANTPHARM","Ajanta Pharma Limited","EQ"," Buyback","2","12-Nov-2020","13-Nov-2020","-","-"
"679GS2027","GOVERNMENT OF INDIA","GS"," Interest Payment","100","12-Nov-2020","13-Nov-2020","-","-"
"835GS2022","GOVERNMENT OF INDIA","GS"," Interest Payment","100","12-Nov-2020","13-Nov-2020","-","-"
"915GS2024","GOVERNMENT OF INDIA","GS"," Interest Payment","100","12-Nov-2020","13-Nov-2020","-","-"
"SUNDRMFAST","Sundram Fasteners Limited","EQ"," Interim Dividend - Rs 1.30 Per Share","1","12-Nov-2020","14-Nov-2020","-","-"
"SUULD","Suumaya Industries Limited","EQ"," Interim Dividend - Rs 0.25 Per Share","10","12-Nov-2020","13-Nov-2020","-","-"
"THYROCARE","Thyrocare Technologies Limited","EQ"," Interim Dividend - Rs 10 Per Share","10","12-Nov-2020","13-Nov-2020","-","-"
"TREEHOUSE","Tree House Education & Accessories Limited","EQ"," Annual General Meeting","10","12-Nov-2020","-","16-Nov-2020","21-Nov-2020"
"NTPC","NTPC Limited","EQ"," Buy-Back","10","12-Nov-2020","13-Nov-2020","-","-"
"KANSAINER","Kansai Nerolac Paints Limited","EQ"," Interim Dividend - Rs 1.25 Per Share","1","12-Nov-2020","13-Nov-2020","-","-"
"NACLIND","NACL Industries Limited","EQ"," Interim Dividend - Rs 0.10 Per Share","1","12-Nov-2020","13-Nov-2020","-","-"
"GRAVITA","Gravita India Limited","EQ"," Annual General Meeting","2","12-Nov-2020","-","14-Nov-2020","21-Nov-2020"
"HMT","HMT Limited","EQ"," Annual General Meeting","10","12-Nov-2020","-","14-Nov-2020","20-Nov-2020"
"EMAMILTD","Emami Limited","EQ"," Interim Dividend - Rs 4 Per Share","1","12-Nov-2020","13-Nov-2020","-","-"
