"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"VINYLINDIA","Vinyl Chemicals (India) Limited","EQ"," Annual General Meeting/Dividend - Rs 3.75 Per Share","1","04-Aug-2021","-","06-Aug-2021","12-Aug-2021"
"HIRECT","Hind Rectifiers Limited","EQ"," Annual General Meeting/Dividend - Rs 0.40 Per Share","2","04-Aug-2021","-","06-Aug-2021","12-Aug-2021"
"EQUITAS","Equitas Holdings Limited","EQ"," Annual General Meeting","10","04-Aug-2021","-","06-Aug-2021","12-Aug-2021"
"EQUITASBNK","Equitas Small Finance Bank Limited","EQ"," Annual General Meeting","10","04-Aug-2021","-","06-Aug-2021","12-Aug-2021"
"CUMMINSIND","Cummins India Limited","EQ"," Annual General Meeting/Dividend - Rs 8 Per Share","2","04-Aug-2021","05-Aug-2021","-","-"
"GODREJAGRO","Godrej Agrovet Limited","EQ"," Annual General Meeting/Dividend - Rs 8 Per Share","10","04-Aug-2021","-","06-Aug-2021","09-Aug-2021"
"GODREJIND","Godrej Industries Limited","EQ"," Annual General Meeting","1","04-Aug-2021","-","06-Aug-2021","13-Aug-2021"
"ESABINDIA","Esab India Limited","EQ"," Annual General Meeting/Dividend - Rs 25 Per Share","10","04-Aug-2021","-","06-Aug-2021","12-Aug-2021"
"GOODYEAR","Goodyear India Limited","EQ"," Annual General Meeting/Dividend - Rs 18 Per Share Special Dividend Rs 80 Per Share","10","04-Aug-2021","-","06-Aug-2021","12-Aug-2021"
"GILLANDERS","Gillanders Arbuthnot & Company Limited","EQ"," Annual General Meeting","10","04-Aug-2021","-","06-Aug-2021","13-Aug-2021"
"BATAINDIA","Bata India Limited","EQ"," Annual General Meeting/Dividend - Rs 4 Per Share","5","04-Aug-2021","-","06-Aug-2021","12-Aug-2021"
"EMBASSY","Embassy Office Parks REIT","RR"," Dividend - Rs 2.51 Per Unit/ Interest Rs 1.13 Per Unit/ Return On Capital Rs - 2 Per Unit","300","04-Aug-2021","05-Aug-2021","-","-"
"CSBBANK","CSB Bank Limited","EQ"," Annual General Meeting","10","04-Aug-2021","-","06-Aug-2021","12-Aug-2021"
"GREENLAM","Greenlam Industries Limited","EQ"," Dividend - Rs 5 Per Share","1","04-Aug-2021","-","06-Aug-2021","12-Aug-2021"
"GRPLTD","GRP Limited","EQ"," Annual General Meeting/Dividend - Rs 2.50 Per Share","10","04-Aug-2021","-","06-Aug-2021","12-Aug-2021"
"SUDARCOLOR","Sudarshan Colorants India Limited","EQ"," Annual General Meeting/Dividend - Rs 15 Per Share","10","04-Aug-2021","-","06-Aug-2021","12-Aug-2021"
"TIINDIA","Tube Investments of India Limited","EQ"," Annual General Meeting/Dividend - Rs 1.50 Per Share","1","04-Aug-2021","-","06-Aug-2021","13-Aug-2021"
"KIRLOSENG","Kirloskar Oil Engines Limited","EQ"," Annual General Meeting/Dividend - Rs 2.50 Per Share","2","04-Aug-2021","-","06-Aug-2021","12-Aug-2021"
"UNOMINDA","UNO Minda Limited","EQ"," Dividend - Rs 0.50 Per Share","2","04-Aug-2021","05-Aug-2021","-","-"
"MRF","MRF Limited","EQ"," Annual General Meeting/Dividend - Rs 94 Per Share/Special Dividend - Rs 50 Per Share","10","04-Aug-2021","-","06-Aug-2021","12-Aug-2021"
"INDIGRID","IndiGrid Infrastructure Trust","IV"," Dividend - Rs 0.15 Per Unit/Interest Rs - 3.04 Per Unit","100","04-Aug-2021","05-Aug-2021","-","-"
"ORCHPHARMA","Orchid Pharma Limited","EQ"," Annual General Meeting","10","04-Aug-2021","-","06-Aug-2021","13-Aug-2021"
"VIPIND","VIP Industries Limited","EQ"," Annual General Meeting","2","04-Aug-2021","-","06-Aug-2021","13-Aug-2021"
