"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"GABRIEL","Gabriel India Limited","EQ","Annual General Meeting/Dividend - Rs 1.65 Per Share","1","07-Aug-2023","-","08-Aug-2023","14-Aug-2023"
"IRIS","Iris Business Services Limited","EQ","Annual General Meeting","10","07-Aug-2023","-","08-Aug-2023","14-Aug-2023"
"KARURVYSYA","Karur Vysya Bank Limited","EQ","Dividend - Rs 2 Per Share","2","07-Aug-2023","-","08-Aug-2023","23-Aug-2023"
"RITES","RITES Limited","EQ","Interim Dividend - Rs 3.75 Per Share","10","07-Aug-2023","07-Aug-2023","-","-"
"WOCKPHARMA","Wockhardt Limited","EQ","Annual General Meeting","5","07-Aug-2023","07-Aug-2023","-","-"
"JAYSREETEA","Jayshree Tea & Industries Limited","EQ","Annual General Meeting","5","07-Aug-2023","-","08-Aug-2023","14-Aug-2023"
"NAVNETEDUL","Navneet Education Limited","EQ","Annual General Meeting/Dividend - Rs 2.60 Per Share","2","07-Aug-2023","-","08-Aug-2023","14-Aug-2023"
"TAKE","Take Solutions Limited","EQ","Annual General Meeting","1","07-Aug-2023","-","08-Aug-2023","14-Aug-2023"
"SAKSOFT","Saksoft Limited","EQ","Annual General Meeting/Dividend - Re 0.35 Per Share","1","07-Aug-2023","-","08-Aug-2023","14-Aug-2023"
"ASAL","Automotive Stampings and Assemblies Limited","EQ","Annual General Meeting","10","07-Aug-2023","-","08-Aug-2023","14-Aug-2023"
