"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"IMFA","Indian Metals & Ferro Alloys Limited","EQ","Interim Dividend - Rs 5 Per Share","10","11-Nov-2025","11-Nov-2025","-","-"
"NUVAMA","Nuvama Wealth Management Limited","EQ","Interim Dividend - Rs 70 Per Share","10","11-Nov-2025","11-Nov-2025","-","-"
"METROPOLIS","Metropolis Healthcare Limited","EQ","Interim Dividend - Rs 4 Per Share","2","11-Nov-2025","11-Nov-2025","-","-"
"GRSE","Garden Reach Shipbuilders & Engineers Limited","EQ","Interim Dividend - Rs 5.75 Per Sh","10","11-Nov-2025","11-Nov-2025","-","-"
"CHAMBLFERT","Chambal Fertilizers & Chemicals Limited","EQ","Interim Dividend - Rs 5 Per Share","10","11-Nov-2025","11-Nov-2025","-","-"
"STEELCAS","Steelcast Limited","EQ","Interim Dividend - Re 0.36  Per Share","1","11-Nov-2025","11-Nov-2025","-","-"
"SAREGAMA","Saregama India Limited","EQ","Interim Dividend - Rs 4.50 Per Share","1","11-Nov-2025","11-Nov-2025","-","-"
"ASTRAL","Astral Limited","EQ","Interim Dividend - Rs 1.50 Per Share","1","11-Nov-2025","11-Nov-2025","-","-"
"CHALET","Chalet Hotels Limited","EQ","Interim Dividend - Re 1 Per Share","10","11-Nov-2025","11-Nov-2025","-","-"
"SIYSIL","Siyaram Silk Mills Limited","EQ","Interim Dividend - Rs 4 Per Share","2","11-Nov-2025","11-Nov-2025","-","-"
