"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"LTTS","L&T Technology Services Limited","EQ","Dividend - Rs 30 Per Share","2","07-Jul-2023","07-Jul-2023","-","-"
"TECHIN","Techindia Nirman Limited","EQ","Annual General Meeting","10","07-Jul-2023","-","10-Jul-2023","14-Jul-2023"
"PRESSMN","Pressman Advertising Limited","EQ","Dividend - Re 1 Per Share","2","07-Jul-2023","07-Jul-2023","-","-"
"REDINGTON","Redington Limited","EQ","Dividend - Rs 7.20 Per Share","2","07-Jul-2023","07-Jul-2023","-","-"
"AERONEU","Aeroflex Neu Limited","EQ","Dividend - Rs 0.50 Per Share","10","07-Jul-2023","07-Jul-2023","-","-"
"AERONEU","Aeroflex Neu Limited","EQ","Annual General Meeting","10","07-Jul-2023","-","08-Jul-2023","14-Jul-2023"
"ZFCVINDIA","ZF Commercial Vehicle Control Systems India Limited","EQ","Dividend - Rs 13 Per Share","5","07-Jul-2023","07-Jul-2023","-","-"
"AXISBANK","Axis Bank Limited","EQ","Dividend - Re 1 Per Share","2","07-Jul-2023","07-Jul-2023","-","-"
"ACC","ACC Limited","EQ","Dividend - Rs 9.25 Per Share","10","07-Jul-2023","07-Jul-2023","-","-"
"ADANIENT","Adani Enterprises Limited","EQ","Dividend - Rs 1.20 Per Share","1","07-Jul-2023","07-Jul-2023","-","-"
"ATGL","Adani Total Gas Limited","EQ","Dividend - Re 0.25 Per Share","1","07-Jul-2023","07-Jul-2023","-","-"
"BIOCON","Biocon Limited","EQ","Dividend - Rs 1.50 Per Share","5","07-Jul-2023","07-Jul-2023","-","-"
"CARERATING","CARE Ratings Limited","EQ","Dividend - Rs 7 Per Share /Special Dividend - Rs 8 Per Share","10","07-Jul-2023","07-Jul-2023","-","-"
"DELTACORP","Delta Corp Limited","EQ","Dividend - Rs 1.25 Per Share","1","07-Jul-2023","07-Jul-2023","-","-"
"HAPPSTMNDS","Happiest Minds Technologies Limited","EQ","Annual General Meeting/Dividend - Rs 3.40 Per Share","2","07-Jul-2023","-","08-Jul-2023","17-Jul-2023"
"AMBUJACEM","Ambuja Cements Limited","EQ","Dividend - Rs 2.50 Per Share","2","07-Jul-2023","07-Jul-2023","-","-"
"ASHOKLEY","Ashok Leyland Limited","EQ","Annual General Meeting/Dividend - Rs 2.60 Per Share","1","07-Jul-2023","-","08-Jul-2023","21-Jul-2023"
"BHARATFORG","Bharat Forge Limited","EQ","Dividend - Rs 5.50 Per Share","2","07-Jul-2023","07-Jul-2023","-","-"
"CROMPTON","Crompton Greaves Consumer Electricals Limited","EQ","Annual General Meeting/Dividend - Rs 3 Per Share","2","07-Jul-2023","-","08-Jul-2023","22-Jul-2023"
"JAYAGROGN","Jayant Agro Organics Limited","EQ","Annual General Meeting/Dividend - Rs 5 Per Share","5","07-Jul-2023","-","08-Jul-2023","13-Jul-2023"
"NH","Narayana Hrudayalaya Ltd.","EQ","Dividend - Rs 2.50 Per Share","10","07-Jul-2023","07-Jul-2023","-","-"
"PRESSMN","Pressman Advertising Limited","EQ","Annual General Meeting","2","07-Jul-2023","-","08-Jul-2023","14-Jul-2023"
"CORALFINAC","Coral India Finance & Housing Limited","EQ","Annual General Meeting/Dividend - Re 0.30 Per Share","2","07-Jul-2023","-","08-Jul-2023","21-Jul-2023"
"SWARAJENG","Swaraj Engines Limited","EQ","Annual General Meeting/Dividend - Rs 92 Per Share","10","07-Jul-2023","-","08-Jul-2023","14-Jul-2023"
"AURIONPRO","Aurionpro Solutions Limited","EQ","Extra Ordinary General Meeting","10","07-Jul-2023","-","09-Jul-2023","16-Jul-2023"
"BANARBEADS","Banaras Beads Limited","EQ","Annual General Meeting","10","07-Jul-2023","-","08-Jul-2023","14-Jul-2023"
"LAURUSLABS","Laurus Labs Limited","EQ","Annual General Meeting","2","07-Jul-2023","-","08-Jul-2023","14-Jul-2023"
"ROTO","Roto Pumps Limited","EQ","Dividend - Rs 3.15 Per Share","1","07-Jul-2023","08-Jul-2023","-","-"
"ROTO","Roto Pumps Limited","EQ","Bonus 1:1","1","07-Jul-2023","08-Jul-2023","-","-"
"IDEA","Vodafone Idea Limited","EQ","Annual General Meeting","10","07-Jul-2023","-","10-Jul-2023","17-Jul-2023"
"MAWANASUG","Mawana Sugars Limited","EQ","Dividend - Rs 3 Per Share","10","07-Jul-2023","07-Jul-2023","-","-"
"NUCLEUS","Nucleus Software Exports Limited","EQ","Annual General Meeting/Dividend - Rs 10 Per Share","10","07-Jul-2023","-","08-Jul-2023","14-Jul-2023"
"SHRADHA","Shradha Infraprojects Limited","EQ","Annual General Meeting","2","07-Jul-2023","-","08-Jul-2023","22-Jul-2023"
"SHRADHA","Shradha Infraprojects Limited","EQ","Dividend - Re 0.25 Per Share","2","07-Jul-2023","07-Jul-2023","-","-"
"TARSONS","Tarsons Products Limited","EQ","Annual General Meeting","2","07-Jul-2023","-","08-Jul-2023","14-Jul-2023"
"NAVINFLUOR","Navin Fluorine International Limited","EQ","Dividend - Rs 7 Per Share","2","07-Jul-2023","07-Jul-2023","-","-"
