"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"UDAYJEW","Uday Jewellery Industries Limited","EQ","Dividend - Re 0.50 Per Share","10","21-Sep-2026","21-Sep-2026","-","-"
"SHUKRAPHAR","Shukra Pharmaceuticals Limited","EQ","Dividend - Re 0.01 Per Share","1","21-Sep-2026","21-Sep-2026","-","-"
"WIPL","The Western India Plywoods Limited","EQ","Dividend - Re 1 Per Share","10","21-Sep-2026","21-Sep-2026","-","-"
"ZOTA","Zota Health Care LImited","EQ","Dividend - Re 1 Per Share","10","21-Sep-2026","21-Sep-2026","-","-"
"ABINFRA","A B Infrabuild Limited","EQ","Dividend - Re 0.006 Per Share","1","21-Sep-2026","21-Sep-2026","-","-"
"DIXON","Dixon Technologies (India) Limited","EQ","Dividend - Rs 10 Per Share","2","21-Sep-2026","21-Sep-2026","-","-"
"ALICON","Alicon Castalloy Limited","EQ","Dividend - Rs 3 Per Share","5","21-Sep-2026","21-Sep-2026","-","-"
"APOLSINHOT","Apollo Sindoori Hotels Limited","EQ","Dividend - Rs 3 Per Share","5","21-Sep-2026","21-Sep-2026","-","-"
"CGVAK","CG Vak Software & Exports Limited","EQ","Dividend - Re 1 Per Share","10","21-Sep-2026","21-Sep-2026","-","-"
"ASTAR","Asian Star Company Limited","EQ","Dividend - Rs 1.50 Per Share","10","21-Sep-2026","21-Sep-2026","-","-"
"CLSEL","Chaman Lal Setia Exports Limited","EQ","Dividend - Rs 3 Per Share","2","21-Sep-2026","21-Sep-2026","-","-"
"CONCOR","Container Corporation of India Limited","EQ","Dividend - Re 1 Per Sh","5","21-Sep-2026","21-Sep-2026","-","-"
"CORDSCABLE","Cords Cable Industries Limited","EQ","Dividend - Rs 1.20 Per Share","10","21-Sep-2026","21-Sep-2026","-","-"
"BAJAJHLDNG","Bajaj Holdings & Investment Limited","EQ","Interim Dividend - Rs 65 Per Share","10","21-Sep-2026","21-Sep-2026","-","-"
"CYBERTECH","Cybertech Systems And Software Limited","EQ","Dividend - Rs 4 Per Share","10","21-Sep-2026","21-Sep-2026","-","-"
"BDL","Bharat Dynamics Limited","EQ","Dividend - Re 0.40 Per Share","5","21-Sep-2026","21-Sep-2026","-","-"
"BEARDSELL","Beardsell Limited","EQ","Dividend - Re 0.10 Per Share","2","21-Sep-2026","21-Sep-2026","-","-"
"ISGEC","Isgec Heavy Engineering Limited","EQ","Dividend - Rs 6 Per Share","1","21-Sep-2026","21-Sep-2026","-","-"
"JAICORPLTD","Jai Corp Limited","EQ","Dividend - Re 0.50 Per Share","1","21-Sep-2026","21-Sep-2026","-","-"
"MONTECARLO","Monte Carlo Fashions Limited","EQ","Dividend - Rs 20 Per Share","10","21-Sep-2026","21-Sep-2026","-","-"
"SPIC","Southern Petrochemicals Industries Corporation  Limited","EQ","Dividend - Rs 2 Per Share","10","21-Sep-2026","21-Sep-2026","-","-"
"SREEL","Sreeleathers Limited","EQ","Dividend - Re 1 Per Share","10","21-Sep-2026","21-Sep-2026","-","-"
"ROTO","Roto Pumps Limited","EQ","Dividend - Re 0.19 Per Share","1","21-Sep-2026","21-Sep-2026","-","-"
"JSLL","Jeena Sikho Lifecare Limited","EQ","Dividend - Rs 4.50 Per Share","2","21-Sep-2026","21-Sep-2026","-","-"
"NIPPOBATRY","Indo-National Limited","EQ","Dividend - Rs 3.75 Per Share","5","21-Sep-2026","21-Sep-2026","-","-"
"KAJARIACER","Kajaria Ceramics Limited","EQ","Dividend - Rs 6 Per Share","1","21-Sep-2026","21-Sep-2026","-","-"
"KEYFINSERV","Keynote Financial Services Limited","EQ","Dividend - Re 1 Per Share","10","21-Sep-2026","21-Sep-2026","-","-"
"KINGFA","Kingfa Science & Technology (India) Limited","EQ","Dividend - Rs 20 Per Share","10","21-Sep-2026","21-Sep-2026","-","-"
"ORICONENT","Oricon Enterprises Limited","EQ","Dividend - Re 0.20 Per Share","2","21-Sep-2026","21-Sep-2026","-","-"
"KJMCFIN","KJMC Financial Services Limited","EQ","Dividend - Re 1 Per Share","10","21-Sep-2026","21-Sep-2026","-","-"
"KRISHIVAL","Krishival Foods Limited","EQ","Dividend - Re 0.35 Per Share","10","21-Sep-2026","21-Sep-2026","-","-"
"LANCORHOL","Lancor Holdings Limited","EQ","Dividend - Re 0.20 Per Share/Special Dividend - Re 0.10 Per Share","2","21-Sep-2026","21-Sep-2026","-","-"
"GTPL","GTPL Hathway Limited","EQ","Dividend - Rs 2 Per Share","10","21-Sep-2026","21-Sep-2026","-","-"
"GUJAPOLLO","Gujarat Apollo Industries Limited","EQ","Dividend - Rs 2 Per Share","10","21-Sep-2026","21-Sep-2026","-","-"
"PNBGILTS","PNB Gilts Limited","EQ","Dividend - Rs 2 Per Share","10","21-Sep-2026","21-Sep-2026","-","-"
"MAHSCOOTER","Maharashtra Scooters Limited","EQ","Intdividend - Rs 160 Per Share","10","21-Sep-2026","21-Sep-2026","-","-"
"MAITHANALL","Maithan Alloys Limited","EQ","Dividend - Rs 6 Per Share","10","21-Sep-2026","21-Sep-2026","-","-"
"SHIVALIK","Shivalik Rasayan Limited","EQ","Dividend - Re 0.50 Per Share","5","21-Sep-2026","21-Sep-2026","-","-"
"MANALIPETC","Manali Petrochemicals Limited","EQ","Dividend - Re 0.50 Per Share","5","21-Sep-2026","21-Sep-2026","-","-"
