"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"GANESHCP","Ganesh Consumer Products Limited","EQ","Interim Dividend - Rs 2.50 Per Share","10","14-Nov-2025","14-Nov-2025","-","-"
"KDDL","KDDL Limited","EQ","Interim Dividend - Rs 15 Per Share","10","14-Nov-2025","14-Nov-2025","-","-"
"BAYERCROP","Bayer Cropscience Limited","EQ","Interim Dividend - Rs 90 Per Share","10","14-Nov-2025","14-Nov-2025","-","-"
"GHCL","GHCL Limited","EQ","Buy Back","10","14-Nov-2025","14-Nov-2025","-","-"
"BSOFT","BIRLASOFT LIMITED","EQ","Interim Dividend - Rs  2.50 Per Share","2","14-Nov-2025","14-Nov-2025","-","-"
"DLINKINDIA","D-Link (India) Limited","EQ","Interim Dividend - Rs 6 Per Share","2","14-Nov-2025","14-Nov-2025","-","-"
"ANZEN","Anzen India Energy Yield Plus Trust","IV","Distribution - Rs 2.75 Per Unit Consist Of Rs 2.5098 Per Unit As Interest & Re 0.2121 Per Unit As Principal Repayment & Re 0.0281 Per Unit As Other Income","100","14-Nov-2025","14-Nov-2025","-","-"
"EMAMILTD","Emami Limited","EQ","Interim Dividend - Rs 4 Per Share","1","14-Nov-2025","14-Nov-2025","-","-"
"ESABINDIA","Esab India Limited","EQ","Interim Dividend - Rs 25 Per Share","10","14-Nov-2025","14-Nov-2025","-","-"
"ATL","Allcargo Terminals Limited","EQ","Rights 3:19 @ Premium Rs 18/-","2","14-Nov-2025","14-Nov-2025","-","-"
"679GS2027","GOVERNMENT OF INDIA","GS","Interest Payment","100","14-Nov-2025","14-Nov-2025","-","-"
"TVSINVIT","TVS Infrastructure Trust","IV","Distribution - Rs 1.51 Consist Of Rs 1.06 Per Unit As Interest & Re 0.45 Per Unit As Repayment Of Capital","100","14-Nov-2025","14-Nov-2025","-","-"
"VEEDOL","Veedol Corporation Limited","EQ","Interim Dividend - Rs 22 Per Share","2","14-Nov-2025","14-Nov-2025","-","-"
"VIDHIING","Vidhi Specialty Food Ingredients Limited","EQ","Interim Dividend - Re 1.50 Per Share","1","14-Nov-2025","14-Nov-2025","-","-"
"WEBELSOLAR","Websol Energy System Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","14-Nov-2025","14-Nov-2025","-","-"
"KPEL","K.P. Energy Limited","EQ","Interim Dividend - Re 0.25 Per Share","5","14-Nov-2025","14-Nov-2025","-","-"
"KPIGREEN","KPI Green Energy Limited","EQ","Interim Dividend - Rs 0.25 Per Share","5","14-Nov-2025","14-Nov-2025","-","-"
"ONGC","Oil & Natural Gas Corporation Limited","EQ","Interim Dividend - Rs 6 Per Share","5","14-Nov-2025","14-Nov-2025","-","-"
"PETRONET","Petronet LNG Limited","EQ","Interim Dividend - Rs 7 Per Share","10","14-Nov-2025","14-Nov-2025","-","-"
"SMCGLOBAL","SMC Global Securities Limited","EQ","Bonus 1:1","2","14-Nov-2025","14-Nov-2025","-","-"
"PRICOLLTD","Pricol Limited","EQ","Interim Dividend - Rs  2 Per Share","1","14-Nov-2025","14-Nov-2025","-","-"
"INDIGRID","IndiGrid Infrastructure Trust","IV","Distribution - Rs 4 Per Unit Consist Of Rs 3.0984 Per Unit As Interest & Re 0.0907 Per Unit As Dividend & Re 0.7465 Per Unit As Capital Repayment & Re 0.0644 Per Unit As Other Income","100","14-Nov-2025","14-Nov-2025","-","-"
"INFY","Infosys Limited","EQ","Buy Back","5","14-Nov-2025","14-Nov-2025","-","-"
"MOIL","MOIL Limited","EQ","Interim Dividend - Rs 1.80 Per Share","10","14-Nov-2025","15-Nov-2025","-","-"
"INTERISE","Interise Trust","IV","Distribution - Rs 1.34 Per Unit Consist Of Re 0.71 As Interest & Re 0.62 Per Unit As Dividend & Re 0.01 Per Unit As Other Income","100","14-Nov-2025","15-Nov-2025","-","-"
"IRBIT","IRB INFRASTRUCTURE TRUST","IV","Distribution - Re 0.44 Per Unit Comprises Of Re 0.30 Per Unit As Interest And Re 0.14 Per Unit As Return On Capital","100","14-Nov-2025","14-Nov-2025","-","-"
"NATIONALUM","National Aluminium Company Limited","EQ","Interim Dividend - Rs 4 Per Share","5","14-Nov-2025","14-Nov-2025","-","-"
"NAVA","NAVA LIMITED","EQ","Interim Dividend - Rs 3 Per Share","1","14-Nov-2025","14-Nov-2025","-","-"
"RITES","RITES Limited","EQ","Interim Dividend - Rs 2 Per Share","10","14-Nov-2025","15-Nov-2025","-","-"
"GPTHEALTH","GPT Healthcare Limited","EQ","Interim Dividend - Re 1 Per Share","10","14-Nov-2025","14-Nov-2025","-","-"
"JMFINANCIL","JM Financial Limited","EQ","Interim Dividend - Rs 1.50 Per Share","1","14-Nov-2025","14-Nov-2025","-","-"
"SAFARI","Safari Industries (India) Limited","EQ","Interim Dividend - Rs 2 Per Share","2","14-Nov-2025","14-Nov-2025","-","-"
"SAKSOFT","Saksoft Limited","EQ","Interim Dividend - Re 0.45 Per Share","1","14-Nov-2025","14-Nov-2025","-","-"
"NDRINVIT","NDR INVIT Trust","IV","Distribution - Rs 1.825 Per Unit Consist Of Re 0.9125 As Interest Income & Re 0.9125 As Return Of Capital","100","14-Nov-2025","14-Nov-2025","-","-"
"GARFIBRES","Garware Technical Fibres Limited","EQ","Interim Dividend - Rs 8 Per Share","10","14-Nov-2025","14-Nov-2025","-","-"
