"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"XPROINDIA","Xpro India Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","10","18-Jul-2025","18-Jul-2025","-","-"
"MAPMYINDIA","C.E. Info Systems Limited","EQ","Dividend - Rs 3.50 Per Share","2","18-Jul-2025","18-Jul-2025","-","-"
"AEGISLOG","Aegis Logistics Limited","EQ","Dividend - Rs 6 Per Share","1","18-Jul-2025","18-Jul-2025","-","-"
"IFGLEXPOR","IFGL Refractories Limited","EQ","Bonus 1:1","10","18-Jul-2025","18-Jul-2025","-","-"
"AFCONS","Afcons Infrastructure Limited","EQ","Dividend - Rs 2.50 Per Share","10","18-Jul-2025","18-Jul-2025","-","-"
"ELGIEQUIP","Elgi Equipments Limited","EQ","Dividend - Rs 2.20 Per Share","1","18-Jul-2025","18-Jul-2025","-","-"
"IMPAL","India Motor Parts and Accessories Limited","EQ","Dividend - Rs 20 Per Share","10","18-Jul-2025","18-Jul-2025","-","-"
"EXIDEIND","Exide Industries Limited","EQ","Dividend - Rs 2 Per Share","1","18-Jul-2025","19-Jul-2025","-","-"
"INTELLECT","Intellect Design Arena Limited","EQ","Annual General Meeting /Dividend - Rs 4 Per Share & Special Dividend - Rs 3 Per Share","5","18-Jul-2025","18-Jul-2025","-","-"
"ASKAUTOLTD","ASK Automotive Limited","EQ","Dividend - Rs 1.50 Per Share","2","18-Jul-2025","18-Jul-2025","-","-"
"ASTRAZEN","AstraZeneca Pharma India Limited","EQ","Dividend - Rs 32 Per Share","2","18-Jul-2025","18-Jul-2025","-","-"
"CUMMINSIND","Cummins India Limited","EQ","Dividend - Rs 33.50 Per Share","2","18-Jul-2025","18-Jul-2025","-","-"
"GICHSGFIN","GIC Housing Finance Limited","EQ","Dividend - Rs 4.50 Per Share","10","18-Jul-2025","18-Jul-2025","-","-"
"INDIANHUME","Indian Hume Pipe Company Limited","EQ","Dividend - Rs 1.80 Per Share/ Special Dividend - Rs 4 Per Share","2","18-Jul-2025","18-Jul-2025","-","-"
"BAJAJELEC","Bajaj Electricals Limited","EQ","Dividend - Rs 3 Per Share","2","18-Jul-2025","18-Jul-2025","-","-"
"DABUR","Dabur India Limited","EQ","Dividend - Rs 5.25 Per Share","1","18-Jul-2025","18-Jul-2025","-","-"
"DBREALTY","Valor Estate Limited","EQ","Demerger","10","18-Jul-2025","18-Jul-2025","-","-"
"JUBLFOOD","Jubilant Foodworks Limited","EQ","Dividend - Rs 1.20 Per Share","2","18-Jul-2025","18-Jul-2025","-","-"
"DHANUKA","Dhanuka Agritech Limited","EQ","Dividend - Rs 2 Per Share","2","18-Jul-2025","18-Jul-2025","-","-"
"GRPLTD","GRP Limited","EQ","Dividend - Rs 14.50 Per Share","10","18-Jul-2025","18-Jul-2025","-","-"
"INDOTHAI","Indo Thai Securities Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share","1","18-Jul-2025","18-Jul-2025","-","-"
"BHARTIARTL","Bharti Airtel Limited","EQ","Dividend - Rs 16 Per Share","5","18-Jul-2025","18-Jul-2025","-","-"
"DOLLAR","Dollar Industries Limited","EQ","Dividend - Rs 3 Per Share","2","18-Jul-2025","18-Jul-2025","-","-"
