"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"BANARISUG","Bannari Amman Sugars Limited","EQ","Annual General Meeting/Dividend - Rs 10 Per Share","10","01-Sep-2022","-","03-Sep-2022","09-Sep-2022"
"BSHSL","Bombay Super Hybrid Seeds Limited","EQ","Annual General Meeting","1","01-Sep-2022","-","03-Sep-2022","09-Sep-2022"
"PAR","Par Drugs and Chemicals Limited","EQ","Annual General Meeting","10","01-Sep-2022","-","03-Sep-2022","10-Sep-2022"
"SOTL","Savita Oil Technologies Limited","EQ","Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share","2","01-Sep-2022","02-Sep-2022","-","-"
"EMAMILTD","Emami Limited","EQ","Annual General Meeting","1","01-Sep-2022","-","03-Sep-2022","09-Sep-2022"
"SUPRIYA","Supriya Lifescience Limited","EQ","Annual General Meeting/Dividend - Re 0.60 Per Share","2","01-Sep-2022","-","03-Sep-2022","16-Sep-2022"
"SURYAROSNI","Surya Roshni Limited","EQ","Dividend - Rs 4 Per Share","5","01-Sep-2022","02-Sep-2022","-","-"
"UGARSUGAR","The Ugar Sugar Works Limited","EQ","Annual General Meeting/Dividend - Re 0.25 Per Share","1","01-Sep-2022","-","05-Sep-2022","15-Sep-2022"
"UMESLTD","Usha Martin Education & Solutions Limited","EQ","Annual General Meeting","1","01-Sep-2022","-","02-Sep-2022","08-Sep-2022"
"KANANIIND","Kanani Industries Limited","EQ","Annual General Meeting","1","01-Sep-2022","-","03-Sep-2022","10-Sep-2022"
"74GS2035","GOVERNMENT OF INDIA","GS","Interest Payment","100","01-Sep-2022","03-Sep-2022","-","-"
"AARON","Aaron Industries Limited","EQ","Annual General Meeting/Dividend - Rs 0.80 Per Share","10","01-Sep-2022","-","04-Sep-2022","10-Sep-2022"
"IBULLSLTD","Indiabulls Limited","EQ","Demerger","2","01-Sep-2022","02-Sep-2022","-","-"
"GICHSGFIN","GIC Housing Finance Limited","EQ","Dividend - Rs 4.5 Per Share","10","01-Sep-2022","02-Sep-2022","-","-"
"GSPL","Gujarat State Petronet Limited","EQ","Dividend - Rs 2 Per Share","10","01-Sep-2022","02-Sep-2022","-","-"
"DYNAMATECH","Dynamatic Technologies Limited","EQ","Annual General Meeting","10","01-Sep-2022","-","03-Sep-2022","09-Sep-2022"
"NBCC","NBCC (India) Limited","EQ","Dividend - Re 0.50 Per Share","1","01-Sep-2022","02-Sep-2022","-","-"
"NURECA","Nureca Limited","EQ","Annual General Meeting","10","01-Sep-2022","-","04-Sep-2022","10-Sep-2022"
"PFC","Power Finance Corporation Limited","EQ","Interim Dividend - Rs 2.25 Per Share","10","01-Sep-2022","03-Sep-2022","-","-"
"PILANIINVS","Pilani Investment and Industries Corporation Limited","EQ","Annual General Meeting/Dividend - Rs 15 Per Share","10","01-Sep-2022","-","03-Sep-2022","09-Sep-2022"
"INDTERRAIN","Indian Terrain Fashions Limited","EQ","Annual General Meeting","2","01-Sep-2022","-","03-Sep-2022","09-Sep-2022"
"DHRUV","Dhruv Consultancy Services Limited","EQ","Annual General Meeting","10","01-Sep-2022","-","02-Sep-2022","07-Sep-2022"
"INDIAMART","Indiamart Intermesh Limited","EQ","Dividend - Rs 2 Per Share","10","01-Sep-2022","02-Sep-2022","-","-"
