"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"WANBURY","Wanbury Limited","EQ","Extra-Ordinary General Meeting","10","14-Aug-2023","-","15-Aug-2023","21-Aug-2023"
"OSEINTRUST","Oriental InfraTrust","IV","Distribution - Rs 2.5396 Per Unit Consist Of Re 0.8537 Interest Per Unit/Re 0.8179 Return On Captial Per Unit/ Re 0.8680 Return Of Capital Per Unit","100","14-Aug-2023","14-Aug-2023","-","-"
"EMAMILTD","Emami Limited","EQ","Annual General Meeting","1","14-Aug-2023","-","16-Aug-2023","23-Aug-2023"
"824GS2027","GOVERNMENT OF INDIA","GS","Interest Payment","100","14-Aug-2023","14-Aug-2023","-","-"
"EICHERMOT","Eicher Motors Limited","EQ","Annual General Meeting/Dividend - Rs  37 Per Share","1","14-Aug-2023","-","17-Aug-2023","23-Aug-2023"
"FINEORG","Fine Organic Industries Limited","EQ","Annual General Meeting/Dividend - Rs  9 Per Share","5","14-Aug-2023","-","17-Aug-2023","24-Aug-2023"
"HINDALCO","Hindalco Industries Limited","EQ","Annual General Meeting/Dividend - Rs  3 Per Share","1","14-Aug-2023","-","16-Aug-2023","22-Aug-2023"
"MFSL","Max Financial Services Limited","EQ","Annual General Meeting","2","14-Aug-2023","-","16-Aug-2023","22-Aug-2023"
"HGINFRA","H.G. Infra Engineering Limited","EQ","Dividend - Rs 1.25 Per Share","10","14-Aug-2023","14-Aug-2023","-","-"
"MGL","Mahanagar Gas Limited","EQ","Annual General Meeting/Dividend - Rs  16 Per Share","10","14-Aug-2023","-","17-Aug-2023","24-Aug-2023"
"ISGEC","Isgec Heavy Engineering Limited","EQ","Annual General Meeting","1","14-Aug-2023","-","17-Aug-2023","23-Aug-2023"
"RECLTD","REC Limited","EQ","Interim Dividend - Rs 3 Per Share","10","14-Aug-2023","14-Aug-2023","-","-"
"828GS2032","GOVERNMENT OF INDIA","GS","Interest Payment","100","14-Aug-2023","14-Aug-2023","-","-"
"ALKALI","Alkali Metals Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","10","14-Aug-2023","-","17-Aug-2023","21-Aug-2023"
"CAMS","Computer Age Management Services Limited","EQ","Dividend - Rs 12 Per Share","10","14-Aug-2023","15-Aug-2023","-","-"
"CAMS","Computer Age Management Services Limited","EQ","Interim Dividend - Rs 8 Per Share","10","14-Aug-2023","15-Aug-2023","-","-"
"CLEDUCATE","CL Educate Limited","EQ","Buy Back","5","14-Aug-2023","14-Aug-2023","-","-"
"EVERESTIND","Everest Industries Limited","EQ","Dividend - Rs 6 Per Share","10","14-Aug-2023","15-Aug-2023","-","-"
"FMGOETZE","Federal-Mogul Goetze (India) Limited.","EQ","Annual General Meeting","10","14-Aug-2023","-","16-Aug-2023","23-Aug-2023"
"GATEWAY","Gateway Distriparks Limited","EQ","Interim Dividend - Rs 1.25 Per Share","10","14-Aug-2023","14-Aug-2023","-","-"
"GESHIP","The Great Eastern Shipping Company Limited","EQ","Interim Dividend - Rs 5.40 Per Share/ Special Dividend - Rs 7.50 Per Share","10","14-Aug-2023","16-Aug-2023","-","-"
"GVT&D","GE Vernova T&D India Limited","EQ","Annual General Meeting","2","14-Aug-2023","-","15-Aug-2023","21-Aug-2023"
"HERITGFOOD","Heritage Foods Limited","EQ","Annual General Meeting/Dividend - Rs 2.50 Per Share","5","14-Aug-2023","-","16-Aug-2023","22-Aug-2023"
"JAGRAN","Jagran Prakashan Limited","EQ","Annual General Meeting","2","14-Aug-2023","-","15-Aug-2023","25-Aug-2023"
"JINDRILL","Jindal Drilling And Industries Limited","EQ","Dividend - Re 0.50 Per Share","5","14-Aug-2023","14-Aug-2023","-","-"
"KAMDHENU","Kamdhenu Limited","EQ","Annual General Meeting/Dividend - Rs  1.50 Per Share","1","14-Aug-2023","16-Aug-2023","-","-"
"KPITTECH","KPIT Technologies Limited","EQ","Dividend - Rs 2.65 Per Share","10","14-Aug-2023","14-Aug-2023","-","-"
"MAHSEAMLES","Maharashtra Seamless Limited","EQ","Dividend - Rs 5 Per Share","5","14-Aug-2023","14-Aug-2023","-","-"
"MANINDS","Man Industries (India) Limited","EQ","Interim Dividend - Rs 2 Per Share","5","14-Aug-2023","16-Aug-2023","-","-"
"MAXIND","Max India Limited","EQ","Annual General Meeting","10","14-Aug-2023","-","16-Aug-2023","22-Aug-2023"
"NBIFIN","N. B. I. Industrial Finance Company Limited","EQ","Annual General Meeting/Dividend - Rs 0.40 Per Share","5","14-Aug-2023","-","15-Aug-2023","21-Aug-2023"
"SSWL","Steel Strips Wheels Limited","EQ","Annual General Meeting/Dividend - Re 1 Per Share","1","14-Aug-2023","-","17-Aug-2023","23-Aug-2023"
"STEELCAS","Steelcast Limited","EQ","Interim Dividend - Rs 1.35 Per Share","1","14-Aug-2023","16-Aug-2023","-","-"
"VBL","Varun Beverages Limited","EQ","Interim Dividend - Rs 1.25 Per Share","2","14-Aug-2023","16-Aug-2023","-","-"
"ISGEC","Isgec Heavy Engineering Limited","EQ","Dividend - Rs 3 Per Share","1","14-Aug-2023","16-Aug-2023","-","-"
