"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"BAJAJCON","Bajaj Consumer Care Limited","EQ","Annual General Meeting/Dividend - Rs  4 Per Share","1","22-Jul-2022","-","26-Jul-2022","01-Aug-2022"
"METALFORGE","Metalyst Forgings Limited","EQ","Annual General Meeting","10","22-Jul-2022","25-Jul-2022","-","-"
"ALKYLAMINE","Alkyl Amines Chemicals Limited","EQ","Annual General Meeting/Dividend - Rs 10 Per Share","2","22-Jul-2022","-","26-Jul-2022","01-Aug-2022"
"GODREJAGRO","Godrej Agrovet Limited","EQ","Annual General Meeting/Dividend - Rs. 9.50 Per Share","10","22-Jul-2022","-","26-Jul-2022","28-Jul-2022"
"SPLPETRO","Supreme Petrochem Limited","EQ","Annual General Meeting/Dividend - Rs 14 Per Share","2","22-Jul-2022","-","26-Jul-2022","02-Aug-2022"
"NORBTEAEXP","Norben Tea & Exports Limited","EQ","Annual General Meeting","10","22-Jul-2022","-","23-Jul-2022","29-Jul-2022"
"GOODYEAR","Goodyear India Limited","EQ","Dividend - Rs 20 Per Share/Special Dividend- Rs 80 Per Share","10","22-Jul-2022","-","26-Jul-2022","01-Aug-2022"
"VIPIND","VIP Industries Limited","EQ","Annual General Meeting","2","22-Jul-2022","-","26-Jul-2022","02-Aug-2022"
"SUPPETRO","Supreme Petrochem Limited","EQ","Annual General Meeting/Dividend - Rs 14 Per Share","10","22-Jul-2022","25-Jul-2022","-","-"
"KSL","Kalyani Steels Limited","EQ","Dividend - Rs 10 Per Share","5","22-Jul-2022","-","26-Jul-2022","01-Aug-2022"
