"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"BALRAMCHIN","Balrampur Chini Mills Limited","EQ","Annual General Meeting","1","24-Jul-2024","-","25-Jul-2024","31-Jul-2024"
"VMART","V-Mart Retail Limited","EQ","Annual General Meeting","10","24-Jul-2024","-","25-Jul-2024","31-Jul-2024"
"ELGIEQUIP","Elgi Equipments Limited","EQ","Annual General Meeting/Dividend - Rs 2 Per Share","1","24-Jul-2024","-","25-Jul-2024","31-Jul-2024"
"FIEMIND","Fiem Industries Limited","EQ","Annual General Meeting/Dividend - Rs 20 Per Share","10","24-Jul-2024","-","25-Jul-2024","31-Jul-2024"
"HONAUT","Honeywell Automation India Limited","EQ","Annual General Meeting/Dividend - Rs 100 Per Share","10","24-Jul-2024","-","25-Jul-2024","05-Aug-2024"
"ICIL","Indo Count Industries Limited","EQ","Annual General Meeting/Dividend - Rs 2.20 Per Share","2","24-Jul-2024","-","25-Jul-2024","01-Aug-2024"
"IFGLEXPOR","IFGL Refractories Limited","EQ","Annual General Meeting/Dividend - Rs 7 Per Share","10","24-Jul-2024","-","25-Jul-2024","31-Jul-2024"
"LAXMIMACH","Lakshmi Machine Works Limited","EQ","Annual General Meeting/Dividend - Rs 75 Per Share","10","24-Jul-2024","-","25-Jul-2024","31-Jul-2024"
"VINYLINDIA","Vinyl Chemicals (India) Limited","EQ","Annual General Meeting/Dividend - Rs 6.75 Per Share","1","24-Jul-2024","-","25-Jul-2024","08-Aug-2024"
"AVADHSUGAR","Avadh Sugar & Energy Limited","EQ","Dividend - Rs 10 Per Share","10","24-Jul-2024","24-Jul-2024","-","-"
"AVADHSUGAR","Avadh Sugar & Energy Limited","EQ","Annual General Meeting","10","24-Jul-2024","-","25-Jul-2024","31-Jul-2024"
"CAMLINFINE","Camlin Fine Sciences Limited","EQ","Annual General Meeting","1","24-Jul-2024","-","25-Jul-2024","31-Jul-2024"
"FORTIS","Fortis Healthcare Limited","EQ","Dividend - Re 1 Per Share","10","24-Jul-2024","24-Jul-2024","-","-"
"HATSUN","Hatsun Agro Product Limited","EQ","Interim Dividend - Rs 6 Per Share","1","24-Jul-2024","24-Jul-2024","-","-"
"PIDILITIND","Pidilite Industries Limited","EQ","Annual General Meeting","1","24-Jul-2024","-","25-Jul-2024","07-Aug-2024"
"PIDILITIND","Pidilite Industries Limited","EQ","Dividend - Rs 16 Per Share","1","24-Jul-2024","24-Jul-2024","-","-"
"PRIVISCL","Privi Speciality Chemicals Limited","EQ","Annual General Meeting","10","24-Jul-2024","-","25-Jul-2024","01-Aug-2024"
"PRIVISCL","Privi Speciality Chemicals Limited","EQ","Dividend - Rs 2 Per Share","10","24-Jul-2024","24-Jul-2024","-","-"
"DYCL","Dynamic Cables Limited","EQ","Annual General Meeting/Dividend - Re 0.50 Per Share","10","24-Jul-2024","-","25-Jul-2024","31-Jul-2024"
